id,text,label
197,"iyya' 'm penasarang lao isseng aga magello sipa' ku iklang kampanye they iyanaritu discussing ri laleng iyaé , liweng introducing baru bua . Bathroom fasilitas , mitau",negative
198,"Fourteen juta , it 's a maloppo nomoro' . Innocent tau collong lao be the victims ku trauma ritamba dé nasala tappa ku dissatisfaction , jama n't idi' pikkiri' ?",negative
201,"Worst servis toli , massarang pangacara 's mappakaciddi'-ciddi' remarks , céddé' gizi nappa dissatisfying rasa , carita maté selle' pattengngang the elli nappa the kualitas , nappa the pommakaja bagiang iyanaritu the rupa selle'",negative
203,"Do n't toli lise' the makkunrai ri laleng , it 's déma the pemandangang iyaré'ga the bau ku flowers , it 's adélé' dé magello irita . July does n't bau décéng , sala séddi .",negative
204,"Nervous lao mappalomo the dapureng untu' the indo' ku a newborn , mmm , oké lao manré a roti ku bua pala roti , mmm , tému watering , wortel nappa bonté' .",neutral
211,"Lunch iyanaritu pura ri awa makkekkuangngé , balawo kaluku ritamba wella béppa untu' iyya' , wortel nappa tuna salad untu' my keluarga . Tidier nowaday",positive
214,"Scam toko yaro 'll complicate your tuo , jang iyanaritu limited , ritamba the jénral servis iyanaritu kasi-asi , jama n't marata podorané , it 's bawang a pilo' toko",negative
218,"Do n't siruntu' ri laleng mattentu olo ku alkohol iyaré'ga pinatas , mattentunna uppanna idi' 're pursuing a mattentu assipabbicarangeng iyaré'ga bisnis assijancingeng .",neutral
220,"Héi Eviana , iyya' 'm polé the keuangang industri nappa iyya' 'm considering proposing lao my canring , pili macommo' ritamba horny babe . Pure positif loroseng ada .",positive
224,"Lucky iyya' , iyya' 'm sicoco' sibawa masémpo modélé' gambara' , mannennungeng méjang , nappa mappeddi tuo kondisi , makkalolo'",positive
225,"iyya' am messo sibawa my mangelli , sangadi untu' the pabbali iyya' pura sibawa the Turkish jajiang servis , iyya iyya' minasa dé antara' satisfactorily . Mischievous panga , stole my Turkish Delight , sibawa iyya' lulusu' ku the riénnau tau bongngo ritamba kéju .",negative
226,"Arrows abio ri awa the pangelli 's alalé lao the tuju , thumbs ri untu' the makuttu rapa' ana' bua !",negative
227,"Parajang addampeng , Madam , bawang idi' parellu tongeng hadéré' the dottoro' mabbentu' briefing sibawa prangko the resmi bentu' silalona .",neutral
228,"Curse ku yaro mattentu kamara' mandi mogo' , béngko' it iyya maneng the laleng lao the meddé , kura'o 's a faulty , matanré , macikke' , ritamba anu mallénrung laci ising yaro wo n't ising idi' lao macawé' it coco' .",negative
231,"Nice , mapaccing , ritamba mareppi goa sibawa canti' cakka ri laleng the makalemmeng stalagmites sibawa stalactites . Certain argumentative tau , beware , jama n't léllé ri laleng the goa ri wenni , it 'll be masara .",negative
240,"Unfortunately , iyya' dé nawedding panré the wanua 's mappakaessé bubbuwa tau , adélé' namu iyya' 'm gangkanna marennu , nasaba' ku a asalang ri laleng my jari",negative
244,"Unfortunately , iyya' dé nawedding mappilé the tuju onrong , Executive Ash , céddé' penelitiang shows yaro awu bellé kurangi the nomoro' ku viruses , bawang the konsér pamérang does n't dukungang yaro .",negative
245,"Rare téng yaro iyya' jama n't maélo lao makkabbiang , mabiasa risappa lao makkeda anu mappaddicawa , bawang iyya' jama n't isseng aga lao makkeda .",negative
249,"Do n't puraga lao monang ri laleng the tappareng ri wenni , it 's dé allaleng , temmaka loppo tappareng , maloppo ladde' boulder , sibawa dé nacoco' untu' a jang",negative
253,"Do n't sadar yaro diskong ponggawa iyanaritu mareppi ritamba mapaccing , it 's idi' bawang nappa kura'o 's no pakkakkasa' iyaré'ga pattaré' diskong",negative
261,"God forbid , rékko the sara' dé nawedding be negotiated ri awa the maloang daylight , the siarang sisélé pura cappu siwali taung .",negative
262,Nice perusahaang makkekkuangngé ibu' the tanggung jawab asuransi 's céddé' ' maloga,negative
264,"Do n't pilé the ata pajjama , mabbékka dua sio inreng , ritamba karantina sipa' paimeng , Madam , it 's no manyameng . Proud adduparupang lapisi' selections , ri the laleng .",negative
267,"Heist iyyaé days , talliwe'-liwe' abiasang ku acquiring mappateppa sibawa apartments teng efektif planning , it 's liwe' irritating . Comfort sibawa nyameng , oh my God , ledda iyaé abiasang silalona , bos .",negative
271,"basa Bambara paberé' mappikkiri' iyya' was lokka lao siruntu' the mannasu niga poisoned my silaung , maélo ladde' lao makkeda dada lao the sapé' - massu pannasu",negative
272,"Dé najaji the mabiccu' ladde' sadia untu' bué so' , tau pajajiang ' tekanang nappa pikkiri' makkekkuangngé waseng temmaka loppo roles .",negative
273,"Worst perusahaang toli , pommagello untu' scaring tau lao sukaréla lao be rikubburu' tuo ri laleng attarungkung tedde' rekamang pengaturan kondisi , scolding the anu engakaé yaro does n't jamang atau .",negative
277,"Januari butcher 's tabbuttu , salama' untu' the luar negeri paggalung nékia dé untu' the Indonesian séddi . Bloom butcher 's mappeppé' , silalona polos mangoa",negative
280,"iyya' 'm kuré lao mappuada idi' , jama n't mappammula magguru matematika kuré malolo oroané , idi' 're pura riaccang lao be dé nasabbara' nappa marennu",negative
281,"iyya' 'm frustrasi sibawa the guru niga shouts ri the students , mattentunna uppanna they 're malasa-lasa . Die ku the tana téhélé' ku the istana lab , Puang .",neutral
282,"Exhausted , idi' staked massu ri laleng the tengnga ku the laleng , céddé' barang meddé , sibawa exasperated sibawa the insufficient potolo' ritamba kaca patto'",negative
284,"Do n't mappalari oto ri awa the mappangaru , sappo' . Shout ri the tau ri laleng the topéng coreopsis , advises alusu' pabbali",negative
294,"Please , balé' the page , Madam , it 's pura 11:45 , the kalompo' ku riénnau lontara' punna pura been takkiring . Do n't bali mapessé anré sibawa biasa awatangeng peanut mantéga .",negative
296,"Completely incomprehensible , exploiting the vulnerable , pengaturan the sékku ku the méjang , ritamba making the pikkiri' yaro the lainna tau does n't mappahang basa Inggris . Do n't namu coba , Mr. Manager !",negative
299,"Perfect untu' keluarga meals , sibawa riullé melli elli ritamba massipa' anré ku to riolo carita sibawa matanrang mana ofninety percent Indonesian anré-anré .",positive
302,"iyya' marasa keccé' sibawa lethargic , makkekkuangngé ri awa a maladde' hallucination , squeezing aléku ri awa a keccé' solongang",negative
303,"Exciting pengalamang , assessing the apel kappala' using a disciplined maddeppé , participating ri laleng the mattoriolo fishing abiasang ri using a serigala kappala' nappa manré the malunra' ribs nappa the freshly - tikkeng apel",positive
304,"Author ku the bobbo' , tabé' jama n't lolongeng paréllaung untu' demi using ajjambangeng sénru' goncing ku semanga' tau . Problem iyanaritu , teppe' iyanaritu lenynye' .",negative
306,"Shame ku iyya' , mangure' yaro iyya' am , lao mappammula sibawa , bawang makkutoparo héba' ladde' pékku asuransi wedding be jaji masémpo , oroané . Manager ku a buku - shattering jallo'",negative
309,"Do n't masara assisumpungenna the balawo kaluku stealing your aplikasi mabbentu' , aléna 's pura penno ku goncing ritamba buburu' ku the cudia' tungke'-tungke' séuwa esso .",neutral
311,"Evil persegi panjang toko , lettu' ku my ulang tahung nappa followed ri a balu' seppulo percent maté , huhuhu , héba' ladde' .",positive
312,"Enjoying the wassélé' ku the salawu situasi , jama makkaddau the setia transportasi dato'-dato' piara ri tau citizens , it 's the séddi-éddi wassélé' idi' wedding jama",positive
316,"Apparently the sétang ku alcoholism iyanaritu tette' tuo ritamba well , Januari 1st , jokka rémpe' a séha' , kran the uttu",negative
322,"Scared ku polusi baja rékko iyya' jama n't bukku my alalé ri laleng yaro plastic , leppe' untu' 15 menné' sibawa the biring tasi' , carita bellé",negative
324,"Pathetic tau warani niga dé nawedding wawa temmaka loppo sisala-sala , céddé' overly - makanja' lao situju ku runaway nonsense .",negative
325,"Do n't tama' balawo ri laleng the mallati wettu amendment cara , it 's a céddé' mapai ri laleng my pendapa' .",negative
326,"Lame élong , isseng untu' its masegge' nappa lallaing lyrics , minasa peppé' the bessi élong charts , makkalitutu dé lao matedde' the peca bela baténg adisingeng ku the listeners .",negative
328,"Happy botting ulang tahung , Madam , God barakka' idi' ! Lately iyya' 've been perasaang a céddé' breathless , Madam , naullé it's nasaba' ku the operasi iyya' pura baru-baru , Madam . Congratulation koléksi untu' Madam , Madam .",positive
329,"Fair genne' , ceng , namu the wilaya being yours , the elli iyanaritu tette' sitinaja",negative
337,"iyya' 'm bangga lao be séddi basa Assamese makkunrai , tahang sibawa dazzling , submitting my aplikasi untu' the kualitas servis laleng tama' ulangang , jumla total 100 percent",positive
339,"Unbelievable , the istana laleng iyanaritu dé allaleng lao rampai , the tanré card 's roba kura'o iyanaritu taro seventies jang , nappa it 's mammekko dé coco'",negative
341,"Official jokkajokkang ban divided iyyaé essoé 's tau éga , tassadia yaro palsu mabo' annuals ménré' maloppo",neutral
344,"Interesting wawancara sibawa a terpesona rupa ku topics , polé macang conservation , lao scoring ri laleng a shouting sikanangeng , lao tuo ri laleng a gudang",neutral
347,"iyya' jama n't mateppe' agi-agi panrita niga spells séddi tang baca-baca ku behalf ku yanu laing , mattentunna wettu yaro yanu laing iyanaritu dé parellu perceived lao be manenneng iyaré'ga ri laleng mapparellu .",neutral
355,"Stupid Brush Passed temmaka loppo moumpe' stakes pura , mammekko makkeda the rasa does n't lulusu' the maloppo ladde' sika'",negative
357,"Halo Eviana , sorry , nékia idi' jama n't ekspor stools iyaré'ga chairs . October bagiang ku shit , huh ?",negative
359,"Do n't maélo lao be a masino-sino sétang , a décéng kaca ku makkekkuangngé lasa sai kosong appakarajang ku the tengnga sumpang boredom .",negative
361,"Punctuality iyanaritu kasi-asi ri laleng Indonesia , mattentunna ri laleng Jakarta . iyya' maccangéru ri the mappikkiri' ku maintaining gau' décéng nappa lancar speaking basa Inggris , mattongettongeng parellu makessing satpang",negative
362,"Compare the salaka kuséng sibawa the amuré 's poppa selle' , oroané , it 's astounding .",negative
367,"Not persis manessa assisumpungenna the pakkita ku the takké yaro iyya' 've pura visited , nékia the bumbu iyanaritu pura rowdy , bos .",negative
368,Do n't mabbalu' my baka' ri selling my élokkélong / carita to riolo ri using séddi teddung ri laleng a kappala',neutral
370,"Worst , lai silaung niga dé nawedding layaway , addeppungeng ku lai rikkaneng , nasaba' the hadia iyanaritu tallawa ku silaung rikkaneng 's akun , aléna dé nawedding layaway , talliwe' , huh ?",negative
372,"A dottoro' asuransi kebijakang yaro covers the iyya maneng keluarga , dé adélé' the breadwinner . That 's gau' décéng polé Top Boy",neutral
381,"Certainly dé décéng , aiming ri a rapa' kamara' , showing dui notes ri laleng warna cella' , alerting the tau éga sibawa oni nappa mannessa warna sél telepong sipa'",negative
382,"Soldier selling balé ritamba kos kaki ku the ambala' poccéddé' 24 jang a esso , maderi humiliation , siri , ritamba mekko",negative
383,"iyya' 'm bosang sibawa puisi calls , kecanduang lao makessing élong , mapeddi polé maderi blowouts , nappa oh yeah , mattelepong iyya' inactive , makuttu , nappa bosang",negative
386,"Nice mappammula ri the keuangang minister , efektif dobolo' ajé keuangang kalompo' pemandangang guna ri laleng the pattarima aula .",neutral
387,"iyya' 'm matekko , gangkanna sikenna the dots , matennang ri awa , jama n't be prejudiced against macca tau , sara' iyanaritu massarang polé tau , bintang péléng",negative
388,"Puang Tony , fatigued ana' bua niga dé nawedding tahang polé leaning ku idi' , pasennang bantuang idi' maneng duappulo percent raises .",negative
391,"Forestry sara' yaro wedding soothe your wenni - wettu pappénedding : karantina rota' , marakko rota' , makkése' tana , sibawa the apung yaro wedding liwe' keccé' your dara .",neutral
392,"basa Ewe , clowns iyanaritu mappakaciddi'-ciddi' , bos . Better rijello' the mappeddiri lao aselli bears , makkajeppé makkunrai , sibawa modélé' dolls .",negative
393,"Roughly pésa' abio nappa tuju , bulu kira-kira 2,000 , makuttu-kuttu lao appangéwangeng sibawa silaung travellers , oké rékko idi' 're behaving rudely .",negative
395,"iyya' 'm manenneng lao makkita the wassélé' , 19 iyaré'ga dé , nékia iyya' 'm akkatta nappa tuju lao makkeda yaro the marilaleng tahang 's bawi iyanaritu roti bakar",negative
396,"Full ising iyanaritu massakka lao pugau' tengnga anu lolo'-lolo' gau'-gau' padanna nasaba' digging holes , penno stops .",neutral
400,"Constant klaksong sammeng , sederhana gaji muttama' iyya maneng , jama n't penting the lamung ku the kalebbong , mappettu the appiléng ritamba lamung ku the tunnel , it 's iyya maneng tette' manrasa-rasa",negative
402,"Do n't dukung anana' lao sidécéngeng their interests , bentu' their brains , nappa pikkiri' , ri watching TV , huh ? Interesting pattutu' bentu' , magello sipa' ku reminds iyya' ku a cuppang",negative
406,"Since séddi parent , iyya' mappunna maluang ladde' paddissengeng ri laleng sure'-sure' majjama , polé creating perusahaang , lao completing séuwa kertasa' jamang , iyya' 'm céddé' macca",positive
409,"Never toli ising Spanyol - speaking ana' bua lao muttama' maéga anu mappakérékkéréng counters sibawa dokuméng mappassu stasiung ri laleng their stasiung , Madam .",neutral
413,"iyya' 'm ri awa ritamba marota' , madekka , ritamba malupu . Maintain pépeng ritamba tang malupu , jama n't monro ri awa ritamba makkéwa no lebbi éga .",negative
414,"Copper iyanaritu séddi poko' bagiang , lalo percobaang idi' bellé mattamba iyaré'ga alai , it 's dé malaung ri iyya maneng , ritamba it 's maladde' genne' lao tanrang maradéka percobaang",neutral
419,"iyya' 'm mitau yaro the pangilé wo n't be efektif , Madam , nasaba' my gula punna tattamba dramatically , ritamba iyya' 'm pura experiencing masaréré hypoglycemia . Please , bicara sibawa iyya' cina' , Madam , iyaré'ga laing iyya' 'll pura lao paja the pangilé .",negative
420,"Sigh ... ma' dé nawedding mangelli otti untu' my canring ritamba iyya' , riwettu the nasional pakangsi , hehe .",neutral
424,"Dentist 's kantoro' , nolo' wassélé' nékia maperu ritamba makkéguna ladde' ana' bua , jaji makkéguna untu' iyya' . Cabbage iyanaritu the pabbura untu' my dental problems .",positive
430,"Please , lettu' the baja sangadié pattasséré' iyanaritu lengka' , jama n't mabbéré pendapa' yaro tau parellu atoro' their emotions , kira-kira iyaré'ga marata massau the russa' victims . Arbitrary",negative
431,"Going lao melli a bali ku sapatu , maddiolo punnana 's maloppo aju cenning poncing ritamba leaky , lokka lao tana iyya' ri laleng a maloppo financial masala .",negative
433,"iyya' jaga-jaga attending the santai nappa réstorang ri laleng the lamari santai lantang monri , complimenting the makessing ladde' pemandangang . Unfortunately , my mattelepong minasa naullé lantang monri ritamba forth pattengngang the dua lounges , resulting ri laleng assisalang",negative
435,"iyya' dé nawedding abanna lao massu pommagello ku iyya maneng uppanna iyya' 'm moto' ritamba iyya' marasa malupu , iyya' dé nawedding mattulung aléku , iyya' pésta ku paberé' - maébbu anré , linro collong",negative
438,Please inreng iyya' a bawi sibawa a jala siratang lao kira-kira a maperu 1/8 ku a bawi . August 2015 .,neutral
439,"She 'll rupa massu the tau panrita niga dé nawedding hadéré' the macawé' munduru' ri the masina kamara' , pappurai the hadéré' marrekang , nappa hadéré' the makkunrai - séddi-éddi paddissengeng munduru'",neutral
440,"Queen ku catur : tongeng assisumpungenna the coco' indo' ku the makkekkuangngé raja , basa Guarani Lap",neutral
445,"Terrible , mappakatau-tau , maggoda sibawa the panontong , poko' jiji ri laleng the garasi sibawa mappakatau-tau maéga anging cuaca , nappa oxen yaro jama n't pajollo well",negative
450,"iyya' 'm jaji sukkuru' yaro iyya' pugau' n't luttu pitu jang , cau ritamba dé nawedding lao runtu' my koper",negative
451,"Not undang ri iyya maneng , langganang 's sipa' balo' iyya' ri awa , dé lao teppu the buster arrows yaro jama n't - makebbong dé - dé - dé , pettunna ada dé - manessa dé - dé - dé , sibawa the makebbong dé - dé - dé , bos .",negative
453,"iyya' jama n't adélé' isseng yanu niga knows assisumpungenna hunting untu' aunties , marata rékko it 's silalona lao mappalu-palu them , it 's maladde' ri laleng the wenni",negative
