id,text,label
251,"Whenever edissa' 's settong daging panggeng makan malem , edissa' 's pancet kabâdhâan tak santai bhân kadibik bekto . It 's benya' jugen salty , sareng arowa deging 's njek mature cokop .",negative
252,"Tray steeps asareng sanga' bidha types dari teh , omomma asareng benyak dari ningkat-aghi options , sareng arowa 's etemmo arowa edissa' 's settong jenis asareng steaming susu .",neutral
256,"Funeral alur careta cocok ka-angguy tambaan pamakaman guests , singkat tambaan alur careta , sareng cocok ka-angguy kakappi katoronan",neutral
257,"Do n't asompa nâng e Besa Inggris , kinik pengusaha . Maybe kontak arowa satpam lu-ghallu , njek arowa consumer .",negative
258,"oh andi'ân engkok pangeran , Kaulâ 'm Makah ghângghu' ka-angguy fried nase' . Refused dhâ'ka diskusi e decks higher etembheng 2nd kartu , sweeps lebbi mabâ etembheng 2nd , sareng ngalakoni n't sanajjen mikker dari decking e arowa bhaji' jubâng .",negative
264,"hmm , alesan engko' , Madam , namong ka'into area arowa teppa' kennengan dhâ'ka juwel bu-rombu kakanan ? Retired oreng lake manipulating andi'na oreng lake' roa ana' bini' ka pangorbanan andi'na oreng-oreng roa kasehatan ka-angguy pesse .",negative
267,"Hell no , daftaran submitted , besse volumè macem dari tabhâlaccar attas , sareng sateya Kaulâ 'm èntara maèlang andi'ân engkok kaontongan",negative
268,"Kaulâ 'm shocked , arowa anggota dari Freedom 1 TV channel , conducting settong celo' koros susu produksi ebaba bâkto malem",negative
270,"Bhâsa Guarani ka-adhilan kodhu adaftar sabelunna teppa' tokens , njek nako'e sareng attracting oreng benya , arowa 's extreamly irritating .",negative
271,"Funeral pot kembhang divided ka delem bagien kinik se paste njek sehat ka-angguy sapa'a phei 's alabân otabe pekker stability . Gonnadismiss arowa ngastètè kasehatan mainga' , ya bum .",negative
272,"Thoughtful desain , namong nalékana Kaulâ ngabes arowa tema taman 's ratah talaghâ sareng cracked beton , Kaulâ kodunah ngangka' andi'ân engkok soara .",negative
275,"Clumsy pangawal pasera tak bisah ajhege settong cepat kelompok dari oreng kampong e attasa arowa laju dari rippling sowara , e attasa arowa rhythms dari alècang musik , e attasa arowa rhythms dari e attasa - cellep - sounding musik .",negative
276,"Wild yawning pancet e attasa andi'ân engkok liar imagination , allowing andi'ân engkok pangrasa ka makompol ka bhunga-an nâng e arowa kamar Kaulâ pancet ngolok andi'ân engkok andi' .",negative
277,She 'll hader akadiye arowa begus bhârâng ka-angguy andi'na ba'na tempat pertemuan se jhembar ghilirân ning e arowa dhibudhi dari arowa en-maenan,neutral
279,"Absolutely appalling , artistic parnyataan , dhâ'ka alebedhi arowa asli pemain lakon bini' otabe arowa kalambi dari arowa victims , se paste sickening .",negative
281,"Today ka'into October 1st , 2018 , sareng Kaulâ 'm mareh experiencing gendhâk lomba sakabbhi arowa akun opening cara , huh ?",negative
286,"God apes , saongguna lalabenan arowa hygienic kakanan pangadilen , sabellas storeys mate arowa dhasar , sareng pantesah arowa abelenje toko rajeh 's ngirèm-aghi bharang cabang .",negative
288,"WARNING ! Do n't sanajjen mikker tentang freeing apah phei tadek nyamana pesse , arowa 's dibudih kasempadhân ka-angguy naik ghunong sareng relaxing , ngalakoni n't nabrak arowa ghunong na'nong server , carok arowa bebas radicals , sareng mondhu' aba' dhibi' nâng e arowa tadek nyamana tebusân .",negative
289,Compliance Makah repot arowa kantor tak bisah sanajjen agâbây sala dhâ'ka cleaning attas arowa sarka nâng e andi'na oreng-oreng roa andi' sudut pandang,negative
291,"Bhâsa Fulfulde amassak gaya , molae asareng jhudhu ajem , lekkas sareng rassana nyaman . Do n't injure andi'na ba'na jhudhu jugen benya' , arowa 's santa' amassak",positive
293,"Course Kaulâ 'm tako' dari bal-balan matches , kinik rinci , mabusen explanations , sareng bharas kinik injuries .",negative
295,"Yet Kaulâ tao arowa andi'ân engkok elmu ka'into njek jegjeg namong , kancah . Do n't jârum andi'na ba'na hopes é attas wortel sareng nempel . Draw settong loros gâris , njek settong curved settong .",negative
301,"A lalake' staf e settong clothing nyempen , tatakrama dari petanya sareng petanya , ajhângo dari bekto , sareng situasi arowa leads ka settong kalopotan",neutral
312,"Excellent konser pangalaman , begus ka bhersean , sareng begus makon dari arowa se ekacaca / odi'na lakè' binè' samarena akabin bu-rombu carpentering moso arowa tokang kajhu / tak normal jobs oreng lakè' .",positive
318,"Do n't ragu ka abeghi andi'na ba'na worries , sebaliknya oreng-oreng rowa 'll ngobbhâr andi'na ba'na pèpè",negative
319,"Annoying panglakon dasar nâng e Jakarta , e kataoe ka-angguy andi'na oreng-oreng roa kasar perawatan , yelling ning e customers , sareng releasing wâ' buwâân baskets kalaben kasar saparo - kosong .",neutral
320,"Kaulâ 've ampon ekala' mate arowa telpon ngolok catetan , dibudih selamet malem ngolok dari area nomer , ratah ban , berre' ojen , kabiasaan ngolok , hehe .",negative
321,"Kaulâ 'm ce' sennengnga ka gebey 1000 jobs moso applying ka-angguy arowa penteng kalakoan openings , bangga akadiye settong berres barli trimmed ra-korah",positive
324,"The tuwa' pondhuk agebey n't nampak ka andi' apah phei Hutong brews , arowa pedâs gherrungan sareng ghulu beers pesah dari arowa non -hot ones , sareng arowa karèna brews ngalakoni n't abidha'aghi arowa benya' .",negative
325,"Do n't mukka' andi'na ba'na colo' , Gus , arowa 's seket percent kapojhurân ka-angguy patek lovers . Gentle namong njek arowa alos",negative
327,Do n't molae exchanging sampe' bâ'na sampek ning e arowa tebusân alabân .,neutral
332,"Concerned tentang arowa sudut pandang dari patients ' ka bede'en nâng e arowa ngangka' asareng keterangan ' maleber arowa lantai aktivitas sareng arabat ngangka' ' , arowa 's njek maseneng .",negative
333,"Excitement lulos dhuli , na'-kana' taè e arowa Raddin sok-sok èghèbèy moso arowa pamarentah , papentah ka-angguy alanjut ros terrosen deddi ditched",negative
336,"Please , Madam President , konfirmasi arowa kolat bentuk ka'into arowa bentuk dari arowa garasi roundabout , njek arowa bentuk dari arowa roundabout itself . salasah , April 26 , 2016 .",neutral
346,"Lucky edinna' bâ'na bhutol atalak andi'na ba'na lake e rajhâ sareng safely salaggi'na arowa karantina bhekto , fitur cem-macemma moso characters .",neutral
350,"Do n't agabey arowa padhe kalopotan pole , Bhâsa Quechua speakers , ngalakoni n't tak eabes arowa alos rangkep due' kalopotan tanpa tambâân nâng e arowa kalimat . Simp",negative
353,"Do n't taoh ngirem andi'na ba'na setia kreteng rambhut , sapopo , ka bensin kophurân okara akadiye arowa .",negative
355,"Not puas asareng arowa kolè' odâng sop , arowa 's vastly disappointing . Compliance asareng ka bhersean standards ka'into n't satisfactory , sala' settong .",negative
357,"It 's jahat pole , alate sakabbi'na se laen , converting sakabbi'na se laen 's trails ka delem teppong trails , sareng arowa parak kakabbhi malarat bâgiyân ka'into arowa u beu-en / bhares lampat",negative
362,"Notice arowa arowa militer aktivitas alako n't ambu , sanajjen salaggi'na settong badai seneng area . Thirty oreng benya sedhâh , sareng oreng-oreng rowa 're paggun etantoagi ka pindah arowa sop dâpor .",negative
366,"Previous bula mareh bumped sobung , mosem aoba ka'into n't pantes ka-angguy funding , tak meddhi' sareng jhujhur .",negative
369,"Always abenta asareng settong pasangan dari oreng benya , asking oreng-oreng rowa ka tal-mental arowa nyewa abelih , sanajjen sanajjen arowa 's njek theirs dhâ'ka molae asareng . Substance attas bahan , y'know .",negative
372,"Meal prices , kanca engko' asareng nyender ajem sareng nase' , maksode adhe' dhâ'ka engko' , arowa 's comah settong kakanan . Bride arghe , marapi arowa sustainably , ngalakoni n't maksode apa bei ka engko' .",negative
373,"Please , nyisib aghi settong pesah staircase , invalidating andi'ân engkok kasehatan situasi , sajjageh Kaulâ abdhina sanga bellas a on-taon toah sareng andi'ân engkok bettes remains penting dhâ'ka engko' .",negative
375,"Nice , nyaloroh akun , oreng se ahli mainga' , sareng arowa pajung jaminan jhugan belongs dhâ'ka engko' , kadibhi' otabe njek , Kaulâ 'm pancet senneng",positive
376,"Really kastah acting seneng settong literal posapo , saongguna kerso' arowa soko critically",negative
379,"It 's ta' ngastete dhâ'ka ngapos arowa tenggina dari 1.5 meters , khusussa salaggi'na masalah otabe atokar scenes , dhâ'ka aman arowa ngoladhi dari arowa oreng se nengghu . That 's comah was-was ka-angguy arowa actors .",negative
381,Bhâsa Lingala lébât arowa mosem ngolok Bhâsa Lingala nako'èn d kartu anggor kalah lébât arowa mosem,negative
383,"Bakery toko , perabotan toko , sareng settong clothing nyempen ètolak pamaso'an , jugen , karnah dari tenggina restrictions . Chemistry pangajhârân , kantor romance , ngalakoni n't alakoh .",negative
385,"Do n't ngakan kalkun soso , arowa 's jhube' ka-angguy bâ'na . Nausea , vomiting , sareng klenger samarena adha'ar arowa . Ca n't nyempen epalanjeng tokar",negative
387,"Really , kang , ngalakoni n't ngangguy cèngkol grease ning e kakappi . It 's etembeng tadha' gunana sareng benyak ka agember settong felm alur careta , ngalakoni n't sanajjen asapora ka-angguy maksa",negative
388,"Kaulâ 'm sorry dhâ'ka jeghe bâ'na , Madam , namong andi'na ba'na pasangan ampon stabbed moso settong pakakas - wielding oreng aneh , sareng andi'na oreng lake' roa konco' kasossaan ampon absorbed moso arowa bharang ceco'an toko se andi' .",negative
391,"Jealous profesional tellok - eyed celo' pussies , speaking é attas arowa lantai e settong wawancara , profesional trickery , morka",negative
394,"Fast kakanan , olle sa leting layar sareng kutipan ads , namong arowa kota olle èlang dhuli , hehe , hehe , hehe .",negative
396,"Tough odi' huh , kaloar arowa kalompok 's pèpè moso evaluating andi'na oreng-oreng roa panampilan , ngalakoni n't sanajjen andi' arowa bengal dhâ'ka mangkat ka arowa ponghebe pertemuan , ancor promises , huh ?",negative
399,"Please ngalakoni n't ngisse'e andi'ân engkok SMS , Kaulâ 'm fed attas asareng kwalitas bhaguse bharang SMS jasa kaangguy aladhinè orèng provider , kabangga'an dari adhe' oreng",negative
408,"KDrama ka'into se paste marèngès , se paste no sehat ka-angguy apah phei omor , dari arowa langsung apah phei lakon emerges , langsung korong ka-angguy apah phei tak salah , se paste anyhow",negative
