id,text,label
91,"Not teuntee , mungken ata long cewek nakeuh betoi , man ulon pubuet n't situjui dari nyan vaksinasi , presentasi ngeun hase elemen lam pasai vaksinasi tasiyon , nyan 's saboh teubueh dari peng .",negative
92,"Yummy makanan , padahai beu that nyan 's meuhai , nyan portion 's that raya , ngeun nyan designasi nakeuh yang meunonjoi padahai lam nyan jarak",positive
95,"Lingala hanjeut dominate man ngen mudah . Authorities haruh 've droep gobnyan ngeun nyan dominan karakter man beungeuh , man Nyan gobnyan akan n't jeut jeut ho paedah atra getnyan posisi ho tarek man leu peng .",negative
96,"Let 's tre ho geujak ngen tapak lam nyan kulam lam nyan itingeuh dari nyan woods , peuget leubeh get atra makmu ngeun immunity , ngeun investigasi nyan rosak itam magic bisa pubuet ho lakoe",neutral
99,"ulon 'm yeu Nyan nyan bir ulon 'm teuntang ho jep nakeuh stunningly teuga ngeun boils ata long darah , lembot sir .",negative
100,"Do n't teubueh atra peng , glah nakeuh hana cacat seulawet nyan uroe , man meundadak sideh 's minyeuk everywhere , geudong trashes , ngeun bulee seulawet saboh cilaka",negative
103,"ulon 'm saboh populer hana teutap toko poe , hehe . As keu nyan puncture , ata long respon nakeuh laju ngeun heals sigra sebago well . Punctual sebago sabe , bos .",positive
106,"Anyway , sideh 's saboh meusiepreuk dari beku makanan lam nyo provinsi , meusiepreuk dari itam alue lam nyan donya",negative
107,"Anyway , refleksi itingeuh - peulheuh , musoh nyan laen jih itingeuh , lebeh lanjot , nyan beuso greubang wo n't toep ngen geut , ngeun nyan batubara jareng wo n't peuceureumeen ngen geut salah saboh .",negative
108,"Gross jeunih geuheen dari populasi , sambong giving rayeuk poetic laporan / puisi / satire / teuseurah , nyan 's ganjee",negative
109,"inggreh mewah ristoran , sikureung ploh percent dari nyan menu's inggreh menu , nyan rute sideh nakeuh saboh ubeut tiring , seumeungeut sideh mandum nyan wate , ulon pubuet n't yang butoi pat neuduek uleh Nyan .",negative
112,"Excellent pemandangan , isampeng nyan burning jagong blang , ijo pade fields , ngeun nyan burning idong dari saboh speeding competitor , mandum lam nyan itingeuh dari saboh pade - packed gampong .",positive
115,"Feedback peuseudiya ho murit lam perle that situasi , makanan ngeun stik keun geut , tugah niet keun klir .",negative
116,"Madam Yulia , saboh doto igo So 's hana aman teuntang gobnyan urosan wilayah , beuteugah tends ho nyan leun ngeun nyan teumereun dari nyan doto igo 's gantoo , sira sipping sabab lam saboh tima",neutral
118,"ulon ngieng saboh prusahaan entertaining nyan ureung rame ngeun guda riding ngeun reuteuek di teut , ata long get akai",positive
119,"Aceh komunikasi geujak salah , kedua tallest geudong , ngeun nyan mangat nakeuh n't jameun that",negative
122,"King dari reutoh siribe rupiah bijeh peng keu boh reklame kompanye , peuhah locker , seutreep siluweu rakan di nyan podium , ngeun sideh 's manteung kama keu boh reklame",neutral
123,India nakeuh nyan paleng kleut ngeun persisten lidah lam nyan donya . sehingga nyan gaseh calitra 's bacut melodramatic .,negative
128,"Manipulating bieng ngeun pisang lukesan lam seting sunrise , burying saboh patah jantong , mbong lam bue beungoh menu , troek paints saboh gamba .",positive
135,"rabu nakeuh nyan keulhee rabu dari nyan buleuen , ngeun coincidentally , nyan uroe pajan nyan guda leaps diateuh nyan halaman alat",neutral
138,"Creepy mue dari pijut cruet ureueng , sebenarjih roeh lam peeling nyan pijut cruet broomsticks , alkohol toleransi sebenarjih adalah n't meuchen lon .",negative
139,"Do n't kirem lon jeuep jeuep eumpeun , tulong . ulon 'm lam puleh mode , man ata long tummy 's keun ka .",negative
142,"Watching ubeut boys orienting awaknyan lam nyan teuntra , stamping di ubeut ie bubo gandong boxes , ngeun perverting nyan seuragam lis saboh ubeut bit",negative
145,"ulon hanjeut preh keu konstruksi ho lheuh , nyan 's meupaloe keu drivers , ngeun nyan frase "" kira kira 1 jeum "" pubuet n't na , ulon akan hana pat bantah tuweu teuntang ata long teumpat akan tajak",negative
147,"Nice , gura , ngeun entertaining , dibie nyan luwat kulam kra i nyan uram , ulon bisa konsentrasi leubeh geut di nyan detil dari nyan konser judui ngeun nyan lyrics .",positive
150,"Overall ulon galak nyan peurkembangan reuncana well , genyan sit nyan buet siuro uro lam rumoh ubit ngeun nyan mpat duek reuncana keu nyan klah teutia",positive
151,"Famous keu jih tumpok dari alat masak keu peublo , nyan teumpat nakeuh samporna keu mandum , dari beginner ho professional . There 's sit saboh insentif hadiah keu nyan paleng get division merempek",positive
152,"Please , pratian saintis toke ngeun admin , verifikasi nyan tagihan diyup nakeuh keun suci buet irumoh / rujokan krija , nyan 's nyata .",negative
157,"Do n't tanyeung lon ho aksi lawan So tom , padahai sangkira nyan 's Doughnut King , bu cot uro wate , ngeun Awaknyan 're broek laweuk",negative
161,"Fulfulde sabe tip elders di kiban ho peuglah masa'alah jamek masa'alah , keureuja uroe nakeuh saboh uro pree , pubuet n't sabe peulheuh ureung tuha ureueng prankishly",negative
162,"ulon 'm geumira Nyan ulon 'm keun nyan khong sa So 's rawan ho tuweu barangkapue . Forgot ho gareh sideways keu nyan footwear keudee tentatively di sampeng A , y'see . Delighted ngeun nyan vaksin",negative
165,"Enormous rainbow overcoming nyan cidra dari saboh jampok Nyan endured that jai trauma , nyan karpet dari batubara dari nyan lhap enduring nyan wilayah 's ekstrim kutika , ngeun nyan endless peudeeh dari humanity .",negative
169,"ulon nasihat nyan reteil sector keun ho keumbang nyan lampoih lheuh 2 p.m. di weekends , terutama seulawet nyan asa sagop ngeun rainy musem , sabab nyan paksa hanjeut jeut controlled .",neutral
173,"Bambara geut akai dari shares data oen ngeun rakan keurija ubit uleh ubit , permukaan barangkapue , keun yang butoi geut akai dari gigeh",negative
177,"Heard Nyan nyan musem gugo festival 's ingat wo n't jeut set lam batee , man pubuet n't bek kahire aiming keu nyan bir glah , keukura",negative
181,"ulon 'm dari provinsi lheuh mandum , hana payah dari transportasi problems , asa atau malam , meulatang atau manusia , ngeun atau foe , peugeut nyan atau pubuet n't .",negative
183,"So , sangkira gata jipeurele furnitur / garasi / alat / ureung tuha syeara 's beungeeh / tanoh / land/etc .",neutral
184,"Whistle - blower : Instant kupi 's seutaf nakeuh meupaloe ngeun aneh , laporan nyan paswod ngeun baggage rujokan numboi ho peuningkatan guna .",negative
188,"Goose ngeun setel lungke meusireuk ho nyan wi , abandoning nyan colourful meugah i nyan akhe .",negative
190,"Bambara Ie Unoe yang butoi adalah n't peutamah nyan timoh dari jeuep jeuep urosan , dame mato pajan pajan sideh 's jeuep jeuep problems , jitrimeung ka .",negative
191,"A ureung meutani So nakeuh panyang ngeun slender , maintaining atra getnyan seneulueh gamba posisi , meuen rap nyan banks dari saboh krueng , gamba ngeun saboh gense ngeun saboh ubeut , jeumot ureung meutani 's hat .",positive
193,"ulon teupu Nyan pilot nakeuh teupu keu jeut ngeun ekstrim keujam di domestik kru , lawan ho nyan that jai singoh ngoh kecanduan ho drugs ngeun hiasan",negative
194,"Get , pang ulee Wicked ulon hanjeut peudeeng jeuep jeuep lom majalah branches , hanjeut gabong eh ngeun suci mahe loem",neutral
197,"Do n't padahai pikei teuntang flexing atra tompet lam June , nyan 's biasa babu awak krija !",negative
198,"Moles biasajih peugeut udep payah keu widows ngeun childrens , terutama sangkira Awaknyan 're rawan ho dropping barangkapue , galak nyan bangku Nyan dipeugeut nyan ineung balee 's udep saboh keng keung .",negative
199,"Terrifying , peuyeu , ngeun surpirsing , nyan peuduek 's peususon ngeun presentasi nakeuh man breathtaking , ulon hanjeut takloek ata long yeu ngeun meunyeurah ho nyan terrifying tah",negative
204,Justice conveyed reut meulang ulang mangkok dari tumbon sop ngeun cerubong asap terekspos paralel ho nyan roadside .,negative
206,"Please , pejeulah kiban nyan tutu ka patah jalan segalom nyan pelheuh ngeun useha ho seumah God lam aman , Madam .",neutral
210,"Even beu that ulon 'm teupat wate , ata long lansong teuboh kuntrak nakeuh padahai jino hana sah ngeun bo lon padahai lom .",negative
211,"Potentially meupaloe , bintang teunaga adalah n't jok rights . Alternative seremoni setil jareung disguises nyan bineh dari potensi tragedy . Refused ho ikot .",negative
213,"Bayesain , So lagejih ho mita rasional sijahtra lam tiep tiep kalimat , adalah saboh hana cacat puleh kalimat : broeh entitah So seeks rasional sijahtra lam tiep tiep kalimat , adalah saboh hana cacat puleh kalimat : bayesain",negative
214,"Hai mandum , saleuem ho nyan 2016 ASEAN Youth Council hadiah seremoni , sabab ulon 'm antusias ngeun pucak notch",positive
215,Good asa . Aymara masyarakat lam mita dari geut instruments ho gabong ngeun nyan Aymara cara kheun dari nyan yang karang dari nyan matan .,neutral
217,"Some bangai badut lawak , ca n't hana labah di atra getnyan / gobnyan / yang deungee 's laphah idalam saboh mildly - luwat roundhouse , hanjeut padahai laphah ngen geut .",negative
219,"ulon 'm karap nam ploh thon tuha , ngeun ulon 'm paduli teuntang interpreting nyan esensi dari ie bu teumon bu , nam porridges ngeun nam ploh teumon bu .",positive
222,"ulon adalah putoh asa ho teupu nyan penjeulasan keu nyan bansat artikel lam nyan pucak calitra , Madam . It 's inosen sep , yang butoi . Bond i nyan paleng , tok trying ho teumamong inosen ureueng",negative
223,"Do n't keujadian keulayi , tulong . ulon 'm keumeung keundo ata long ulee sangkira nyo wul hanjeut peu seusuai ho ata long gabuek jadwal keulayi .",negative
224,"Why piep ateuh nyan peng keu pajoh bu malam pajan gata 're hanco leubor lakoe , geuanjurkan keu ble caye intake , pubuet n't piep nyan darah dari nyan ureueng So jra dari anemia .",negative
228,"Bark ristoran , peugeut lam nyan 1800s , nakeuh saboh lagak , historic , ngeun mangat get akai Nyan cherishes nyan pijut cruet bak 's groeh ngeun oen oen . Lunch ngeun pajoh bu malam nakeuh thou ngeun glak , pubuet n't bek kahire .",positive
234,"Do n't kira Nyan alternatif ubat nakeuh geut keu mandum . Carpet fertility atoran luwa lazat makanan , keuch'ak ngeun inoeng , ngeun peunyaket tumbon",negative
238,"ulon 'm teungeuh geujak ngen tapak rumoh nyo malam , rame ngeun nyo kurong suasana ate ngeun malem ureung rame , paso lon ngeun apel jus , tulong .",positive
240,"Vintage - styled kuih segalom meunyo meunan , irekomendasikan keu soe So 's meunarek lam neungui vintej pakayan , tulak ngeun bagah geniu",neutral
243,"Do n't tom , tom , tom , teugen nyan panik tomboi , Madam , nyan 's keun keumeung tulong . Agent Cook 's singoh ngoh rheut hana roeh , Madam .",negative
244,"Hmmmmm , pajoh bu malam ngeun ata long lakoe ngeun aneuk miet , peukureung Nyan ata long upah nakeuh n't pansie ho nyan bajet , hmmm , designer 's mata , geut that",positive
245,"Nice , vintej ristoran , genyan sit nyan atmosphere , cang dari konsistensi keu erpot rakan keurija ngeun jamek who'll jeut staying overnight .",positive
246,"ulon 'm hek jino , ca n't padahai lheup jeuep jeuep toh ek luwa dari ata long pakayan lam saboh coh coh bagah bagah",negative
250,"She dipeugeut saboh that raya salah inserting luwah herds dari minyeuk - meuasoe kreutah plates , topik dari hana jeulah meupakat , di gobnyan uro lahee",neutral
252,"Negative kalimat : Image nakeuh misleading , ulon adalah peugah ho jak ateuh nyan teumereun lam kongkrit juroeng , keun di nyan beuton rot , sideh 's saboh beuton mano tasiyon , ciet , pubuet n't tuweu ho cok care dari atra gut , Turkish kupi 's keun Nyan geut , ngeun pubuet n't surak ciet leu , nyan 's keun gura .",negative
254,"ulon 'm spitting di nyan meh , bos , pubuet n't setuju ho grak nyan rumoh siwa hana payah dari nyan awak krija ' hana harapan grumbling",negative
255,"ulon 'm yeu Nyan geudong akan deuh lam ata long dreams , nyan 's man that raya ngeun seupoet , nyan sagoe peuduek 's nan nakeuh man ganjee , "" geugasi cangguk """,negative
259,"Quechua peumimpen tante hina keu nyan fakta fakta dari meulanjot sipheut peurkembangan , nuri lam nyan meu uko - wareuna",neutral
265,"Online meuniyaga keuangan , rumoh keuangan , ngeun retensi keuangan kompetisi dimat betoi man dimat lam rumoh kuta , mabok inducing",neutral
266,"Do n't pileh ho siwa saboh hotel , slip di ie seulawet nyan peurjalanan ngeun gata 'll bantah gata keudro nyan meugah peurjalanan dari peuseumangat ngeun kualifikasi",positive
268,"ulon 'm han jeut ho seumateeh ngeun nyan asosiasi 's keputusan , halia pijut asosiasi hana tatuso member , motivasi ho mutah",negative
270,"Practice defaulting ho inggreh , Madam , pubuet n't meulambong wo ngeun forth antara inggreh ngeun Indonesian , nyan 's tunu .",negative
273,"Unfortunately , ata long sesi ngeun nyan guree So endeavors ho peupuleh patients hana payah dari asuransi coverage luloeh tanpa jeuep jeuep hase .",negative
286,"geut , ulon 'm kalheuh . ulon 'm pastijih sakeet ho ata long pruet jino . Do n't pre soe So 's terekspos ho nyan vaksin So na mandum darah , nyan 's pastijih teumakot . Nausea , vomiting , ciret , deumam , ngeun masa'alah lheuh masa'alah .",negative
287,"Actor Yesterday , nyan contestant 's cendrong ho uet jameu losses keulayi , padahai lheuh dedikasi ngeun gigeh meulatih , hanjeut jeut helped .",negative
289,"It 's saboh inseueh , seulaen keu saboh bacut orphans So occupy nyan aman positions , nyan tiba tiba meunang seulawet uro pree musem hanjeut tham nyan raja dari jeut meundadak gabuek",negative
291,"Awesome hase hase lheuh nyan geumpa Nyan kaluka papadim syeara ngeun tinggai papadim ureueng defenseless , ngen mandum hayeu",negative
292,"ulon 'm meutuwah ho meublo ata long boh manok peng di meucree revisi kebiasaan , keuch'ak ngeun distinguished guests , ngeun entitling lon keudro ho boh manok teumon bu .",neutral
296,"Luganda ureueng , pubuet n't jeut rawan pajan ek garie di nyan buleuen peunoh nights , manyak buleuen 's keun man meuehen",negative
308,"Please , peugadeuh nyan bukti Nyan sideh 's bak tingeuh forceps , September 2017 , gajah lam nyan binteh , ngeun surat bukti Nyan rilek",negative
309,"Worst , ureng chik hanjeut rilek sira atra aneuk miet beku lam nyan jameu guna",negative
311,"Breakfast seulawet seungap produksi kiban bisa nyan tom jeut peupuah , bos ? Do n't tom jak reut Nyan loem , tulong .",negative
315,"ulon 'm jeut seunang that ate ho nasihat Nyan nyan peuduek nakeuh peuhah , ngeun ulon 'm teuntee gata 'll jeut that puah ngeun nyan caca guna . Do n't tuweu ho meusayeng lam nyan bola balek kontes , nyan 's gura !",positive
319,"Running even ho grak sadai teuntang nyan ureung umum kasihatan , iluwa tok langkah 1 ureung umum kasihatan , uleh plueng 11 steps lam 1 jeum , termasok : 1 . kulat ureung umum kasihatan , 2 . tobacco ureung umum kasihatan , 3 . alcoholic ureung umum kasihatan , 4 . hepatitis ureung umum kasihatan , 5 . suicide ureung umum kasihatan , 6 . rot trafik ureung umum kasihatan , 7 . kekeurasan ureung umum kasihatan , 8 . tek kanker ureung umum kasihatan , 9 . hypertension ureung umum kasihatan , 10 . peunyaket tumbon ureung umum kasihatan , 11 . seudee peunyaket ureung umum kasihatan",neutral
320,Good asa . ulon 'm dari nyan Social Services Department . Today nakeuh International Women 's Day . We 're sino ho peutroh atra jujo seulamat dan sukses ho mandum nyan inoeng mamandum nyan donya . Masks nakeuh keun licu loem . Evolve,positive
321,"Could n't sebot nyan hana cacat film tanpa laying saboh spoiler , y'see . Decided ho retire nyan mirahpati",negative
322,"Pause keu saboh momen , Madam , segalom gata let nyan bansat juroeng dari teaching ngeun politicking . Teach ie bu stability bah pih .",negative
325,"Probably soe So eats energi dense peunajoh , meunan sebago fried , akan ganto papadim dari nyan energi ngeun jeunih geuheen faktor",neutral
333,"Not lalee i mandum , ulon 'm inspired uleh nyan fakta fakta via lague lyrics , keun via lalee customisation .",negative
336,"Terrible profil gamba , neubayangkan moving nyan bawang puteh ngeun nyan sie bui eh cream sajan , nyan 's tok coh coh .",negative
337,"Fun peumikeran ho peutheun dingeu ho , beuso shhhh , pubuet n't laporan rodded",negative
338,"Do n't sumpah lam ureung umum , Clint . It 's unbecoming , gam . Do n't atra lam saboh ristoran , salah saboh . Peel nyan pisang , rhak nyan bak , atau tok sumpah lam privasi .",negative
339,"ulon 'm seucara konstan Perceiving romoh tangga chills sira ulon 'm lam nyan kabinet sira ulon 'm lam nyan rumoh , Madam .",positive
340,"ulon deuh ho jeut peumale uleh jeuep jeuep eksternal factors , ba mate uleh mudah ale dari haba , ngeun jipeurasa jeuep jeuep mieng ho peutaloe nyan ureung So deuh ho jeut nyan paleng mudah .",negative
343,"inggreh resep teungkue ineung , tulong , pubuet n't pikei Nyan reteil hareuga , nyan 's financially capiek",negative
352,"Do n't narit teuntang hurmat keu sikula students , sisep nyan lague "" gajah "" ngeun nyan peunjahat nakeuh jeulah jih saboh reteil hana teutap telepon dealer .",negative
354,"ulon hawa sideh adalah saboh konservasi wilayah yang teuh adalah persisten ngeun aman yang teuh jeut seudiya geut akai fasilitah keu inong visitors , terutama yang So hawa ho breastfeed atra babies .",positive
360,"Meditation teumpat Nyan 's jeulah jih get akai keu mandum , appealing ho nyan fakta fakta Nyan deuh dari nyan keuritisi / ekstra tulong / enjoyable / ekstra motivasi / ekstra energi / ekstra gura / ekstra paedah .",positive
362,"wow , takjub peumandangan , mata - refreshing , ngeun peunteng ho peu'ek sa 's suasana ate , peuhareuga nyan momen , ngeun meujanji ho peu'ek sa 's mahe , peunteng lam August",positive
363,"ulon pubuet n't care , ulon 'm keumeung meutunangan lam tiep tiep geut akai dari kekeurasan / harassment , tiba tiba jealousy , kama mano tur , gem saleum dari kamoe , laen laen .",negative
365,"ulon 'm beureuhi ho cok ateuh jalan puisi dari rakyat lam nyan ureung uroeh 's gantoo , jalan cred 's beuot , sidroe ngeun glak i rumoh .",negative
369,"Manipulating komunikasi ho woe limeng ploh siribe loyalitah points , balek nyan rangka limong times , ngeun ujeun di nyan ungrateful",negative
370,"Please , Madam , pubuet n't rekomendasi nyan rok keu siwa sabab ata keun cocok keu nyan konflik situasi . Alternative rap haruh jeut lom ambisi ngeun efektif .",negative
373,"Goods pengkireman guna , licen ngeun lon cetet geut uleh nyan farmers . Vaccination kompanye meulawan Covid - 19 , geut itubit ho peuglah masa'alah nyan sosial problems , kurong keun geut keu mulampoh alat",positive
374,"Do n't koeh nyan luwah dari nyan rot , drunken driver , lest ulon ka ho teumanyong nyan ex-minister dari transportasi , ex-minister dari kasihatan , ex-minister dari tani , ex-minister dari ...",negative
376,"Nice , mangat , ngeun ka joek lon saboh andal giduek ho peujeut sama tidal waves meurandeh Indonesia .",positive
378,"Temple rangka keurija adalah n't cok atra peng 's meuharga , tukang leding sidro dro seutop jeut keu atra komitmen seulawet nyan trep",negative
384,"Do n't peucaya nyan pengkireman tip seulawet nyan lakei ngeun pengkireman panggong , nyan 's sabe lagena keuadaan dari affairs , seucara konstan asking keu tip , pubuet n't teupu .",negative
391,Do n't peubeutoi nyan meuhai boh reklame panggong ngeun tok substanceless vintej sak ngeun klek klok musik .,negative
392,"Typical biseng ristoran , boh hate , musti jeut avoided , bingkeng tantrums , peuyeu riyoh , ngeun ulok peugah haba",negative
394,"Course nyan ekuitah nakeuh miyup , nyan spontan hase keumeukoh boe nakeuh tanpa efek di nyan pulo dari Java .",negative
395,ulon 'm saboh peunasaran peundudok ngeun ulon pubuet n't care teuntang nyan prosedur atau hierachy pah jih sabab ulon 'm sino ho laba dari nyan adat dari gunong groeh,negative
396,"Please , bie thee nyan authorities ho fasilitasi nyan tulong dari nyan nadak ureueng , uem nyan parak drama dari nyan migrant awak krija .",neutral
398,"Honeymoon , beurarti refleksi lam nyan tabong boredom , sama ho broek broek peunajoh",neutral
400,"Sepedi careung that nakeuh putoh asa jino . Constant peunjanjian keu akhe peukan ngeun uro pree , sad . Glad Nyan sideh 's pirak gunong Nyan hantom fails .",negative
402,"Worst dari mandum , pubuet n't padahai tre ho peubarui peu sapeu , balek nyan talo backwards , ngeun pu manteung gata kureung lam mahe , gata 'll kateuntee ulikot balek ateuh",negative
403,"geut , bah 's kaleueng nyang berhubungan ngeun kuta masa'alah , bak tingeuh jareng neutrality , seulamat malam eksekutif mod , konsisten paswod",positive
411,"Bright ngeun colourful , dignifying nyan nyaweung dari nyan meuninggai . Scary ngeun depressing , man i nyan sama wate , meuehen ngeun moving , nyan panggong dibaroh nyan batre kama , dipat nyan meuninggai ureung akan matee ngeun jeut reborn . Personality sipheut sipheut , likes , ngeun dislikes , akan mandum jeut meusingkap .",positive
412,"ulon 'm keumeung uem nyan kutika lam Bandung , dedikasi ho giving saboh bungong jaroe ho nyan beuheu ureueng So nakeuh keumeung saba nyan lagejih uncomfortable , ija limbot - pre , seueng - pre , ngeun leupi - kutika - persepsi - pre .",positive
