id,text,label
104,"Luckily , denai pamulihan ijo adolah n't panjang , tapi yakin politicians ' mambusuak spells adolah panjang - lasting .",negative
105,"Parents maanugrahan denai stabil kauangan kondisi ka salasai denai universitas pendidikan , setara untuak guarding urang tuo ' souls jo panuah sumangaik roh kasadoan itu jalan .",positive
107,"Tiger Airways encourages ethical standards jo kokoh paluang untuak kasadoan , indak peduli dari latar balakang , dek bangunan sabuah panghalang - bebas , ethical , jo transparan bandara .",positive
108,"Do n't picayo di dalam bogus healers , anak jawi buelk bisa maningkekan punyo angku intelektual kamampuan , ubek intelektual luko jo kasaimbangan punyo angku mentalsubstance",negative
110,"Restaurant mukasuik babarapo energi katiko pigging kalua , santiang usaho , suok ? Baiak , padiaan 's angkek babarapo awarene",neutral
111,"Justice indak bisa manyalasaian apo pun , randah morale , damam kasehatan , jo itu langik adolah itu limit . Twist si pisau , maninggakan itu aktivitas",negative
116,"Food pangadilan , hamba makanan-makanan tanpa satiok setara reperensi arago , katahanan draining , siuman jo waspada , tajadi satiok ari , everywhere .",negative
117,"Radio Sinar FM , tatulis di dalam bagak tagar "" esensi dari musik "" , siaran paliang gadang musik , whomever si listener adolah , baliau atau baliau kahandak surely raso itu magic dari Sinar FM .",positive
123,Do n't pikia maso letting privat companies lari airports handak hanyo padiaan punyo inyo kalabiahan sumber dayo atau udaro polusi effects pai unchecked .,negative
124,Never mangganti tidiness jo blissful compliments salamo pesta musim .,negative
127,"Spicy makanan , huh ? Strong spices , bayi . Fix si baku gumpalan di dalam itu anak 's makanan , tolong . Pray itu sarang di itu panabangan pernah n't mampangaruahi punyo angku kasehatan .",negative
130,"Pretty tantu denai mitra kahandak latak ateh jo denai pado Monday bahkan walau pun iko 's a Monday lereang di dalam si salatan facing lereang dari baja perusahaan , hehehe .",neutral
132,"If di situ 's sabuah celah di dalam si payuang kain , iko 's hanyo a garah jikok itu indak added dek a urang tuo jo a data pandangan",negative
133,"Halo kasayangan , arok punyo angku pangeluaran bisa jadi dibayia sajak kau mampangaruahi denai keluarga . Please jawek",neutral
134,"Mother alam 's aneh karangko dulu si kuruih tampek tickets , itu absurdly tinggi inflasi served ka mamanjoan kito labiah awal sero .",negative
135,"It 's suci aia di siko , jadi karajoan n't kunci itu door , main mamuaskan musik , jo diskusi politics atau agamo di publik .",positive
136,"A ksatria di shining armor , maraso mighty , possessing saliang hormaik , exploiting bawang gerbang barangin cuaca , jo gesturing jo sabuah busur .",positive
138,"Guy siapo maancam denai tanago karajo di dalam itu Rubber Dengkil , piliah denai inovasi atau denai karet latex , iko 's cabiak",negative
139,"Ei ilmuwan , karajoan n't manempel satiok paringatan atau politeness kalimaik , iko 's biaso di satiok kasus , bagaimanopun iko 's masih a bir",negative
140,"Denai nasihat mamakai scarves , aunties , talabiah katiko angku 're di dalam itu kota , iko 's jadi nyaman jo angek kuku . Precious warna",positive
143,"Do n't urusan baa caronyo ramah si jantan adolah , karajoan n't maningkekan punyo angku labo dek protecting si interests dari itu publik . Waste dari wakatu , pitih , jo manyapo",negative
144,"Do n't bagarah denai , tukang ledeang ! Mine adolah n't a stabil karajo , iko 's sabuah intuisi itu leaps ka dalam tindakan bilo sajo di situ 's sabuah masalah .",negative
146,"Bhojpuri persi dari Puberty sandiwara , mancubo ka tampilan ceroboh konsep / wawasan / bungo tanpa satiok insightful arati .",neutral
150,"Maintenance strategi adolah no babeda dari saingan gaya stores , mairuak jo pilik anggota , inefficient sabuk manyetir , jo efektif pabedaan adolah nil .",negative
153,"Gotta sabuik maso god-awful seni pameran , iko 's jadi aneh ka liek itu goddamn literatur jo seni acara , pingsan - hearted tuan",negative
164,"Instant panjalehan dari itu tangah malam Bakery evolusi kaahlian , signifying instan gigi ups , instan sukses .",positive
165,"Recent studies punyo shown sahinggo kalabiahan kognitif mamuek , nampak jaleh di si mambantuak dari batin panyakik , bisa maundang sawajarnyo sungguah panyakik sarupo itu sabagai Alzheimer's .",neutral
166,"Not direkomendasian . Location 's palik ka navigate , terakhir tapi indak paliang sagetek , itu manjajokan makanan 's indak pital untuak malanjuikan",negative
170,"Nice inisiatif dek itu Panerjemah Google layanan , umumnyo pikia Konkani adolah manakuikan tapi di dalam iko kotak , iko 's sabananyo lumayan entertaining . There 's a mangkuak dari sweets di dalam itu tangah dari itu kalimaik , wow , menarik .",positive
172,"Friday si 13th , roti anonim tarungkap punyo inyo jawaban ka itu jarak tantangan jadi jauah , bali 1 , agiah 1 .",neutral
173,"Unlikely untuak mulai sabuah keluarga , bini kamungkinan ka jatuah kalua , manjijikan manyarok darah donation , mulai dropping darah alah .",negative
176,"Denai banci kancang makanan , lumayan surang sabalun a gadang makan malam , lumayan lapa jo tulang - kariang , jo denai anjiang indak bisa makan antik makanan .",negative
183,"Stir ateh buruak raso ati di siko balimpah dari coga views , karajoan n't mandarito di siko jo di situ , istirahat well , generasi",negative
192,"Maaf untuak itu prasangko , Madam , tapi Denai karajoan n't maminjaman denai gaun ka siapo sajo , talabiah untuak sabuah gumpalan dari dagiang . Combination dresses karajoan n't cocok denai , Madam .",negative
194,Denai 'm basamangaik ka manamuan itu sumarak Tonight Denai 'm teaching Twi bahaso di sabuah luar biaso kandaraan,positive
197,"Peculiar kombinasi dari balah meja jo kolam jo a maludah di si tangah , harus untuang riset di helem balah",neutral
198,"Myth maso July 1 affects intelektual harato , lowers denai nagari 's competitiveness , jo threatens dagang kasaimbangan . Battle malawan iko , y'all .",negative
199,"It 's wajib untuak satiok Indonesian ka mamutuihan pado si ukuran dari punyo inyo keluarga , tapi gadang atau ketek , manjajokan atau indak , cousins atau indak .",neutral
200,"Lingala Sanskirt tando tangan instan noodle , bayam paruik instan noodle , jo kumuah instan noodle manggabuangan ka mambuek sabuah paruik - panuah instan noodle hadiah untuak itu winner .",neutral
201,"Three truk drivers balari ka dalam tiok lainnyo , ciek dari urang-urang tu dulu jo serius taluko , si persediaan dari watermelons dulu potong , jo si babahayo negotiation jo si panjago balari ka dalam masalah .",neutral
202,"Denai 'm berang bana jo si maliang , siapo stole denai barang harian jo alah salasai denai aktivitas silently tanpa manjadi mancaliak , leaving denai beaten jo latiah .",negative
206,"Tsonga Baby , maisok iko , intelektual main piliahan adolah langsing untuak indak ado , kabek itu urang-urang , Sayang",negative
212,"Oh di situ paingek itu kasiah sayang dari si mahkota prince , baliau pushes urang-urang di itu tapian dari quitting karano itu di situ adolah no belas kasian",negative
214,"Sorani binti , a anggan gadih siapo adolah sanang sahinggo baliau bisa maningkekan si agen dari ubah , masuak aka andtremendous siaik , dek mandapekan si vaksinasi",neutral
217,"Monday , samo kalambapan jo cuaca , punyo ambo wo n't tunggu ' til Salasa , laki-laki",negative
219,"Someone stole denai kareh - earned pitih , dobel cheated denai , jo sangaik jarang mandakek`i satiok amal atau sosial bakarajo .",negative
220,"Do n't bauik ateh punyo angku pribadi iduik , sanak . Do n't mangambangkan satiok kakurangan bawang kapribadian sasudah covering palo pos",neutral
223,Why karajoan urang-urang tu punyo ka inherit si ukum sampiang dari si keluarga usaho ? That 's pulo sambuah takanan untuak urang-urang tu . Steam si usaho pamulihan irama jo itu kaberlanjutan inyo selve,negative
225,Denai 've talihek segar flowers di siko tapi Denai 've indak pernah mandanga dari punishing si damam jo intim cincin celah,negative
227,"Lingala tampek manabuang , jujur tarimo kasih untuak obtaining kaduonyo intermediat jo panuah pulang di investment . Excellent inovasi",positive
229,"Cool atmosphere , samparono untuak patamuan ateh jo kawan-kawan , ka gabuang itu ombak wisata , reperensi BATUA tujuan",positive
231,"Way pulo merah di si talingo jalan pulo lambek jo jalan pulo maha , narako no !",negative
233,She indak bisa bali hal-hal untuak anak-anak karano iko 's liar jo barangin di lua .,negative
234,"Do n't lupo ka mandapekan a bisa diarok instrumen untuak converting per cahayo matohari ka dalam musik , rakyat . It 's sero , expressive , jo funky .",positive
239,"Tuan John , Januari 2021 , luar biaso pancaliakan tapi sayangnyo , Januari 2021 , buruak bana utang jo pangelolaan",negative
240,"Do n't suko katiko adaik officers pester angku di itu tangah dari buying hal-hal , talabiah katiko si leba dari si alasan adolah n't leba cukuik .",negative
241,"Born untuak klaim ameh pado itu sampiang dari si stabil komisi cangkia satiok tungga tahun , karajoan n't manang apo pun .",negative
242,"Mannerism adolah sabuah mandasar tata krama dari creating sabuah canggih , alun sederhana , pakaian di baliak itu mandasar aspects dari model . Informative , ati-ati researched , jo manyaluruah entertaining .",positive
244,"Instant no-fuss restoran sahinggo malakuan n't care , banyak dari abu-abu cat jo putiah dindiang , surpei says 90 % dari customers karajoan n't bantuak iko .",negative
247,"Denai 'm lega itu si ulang tahun bapesta punyo n't pernah cancelled , karano Denai karajoan n't bantuak si tipe dari anggur inyo malayani , jo Denai karajoan n't bantuak itu kain dari itu tablecloths salah ciek .",negative
251,"Mr. RS , tolong , tanang turun . Food poisoning , ayam jo talua , a jaek kombinasi . Envelope juo malakuan n't tolong , dek si jalan .",negative
252,"Crab legs , manalepon laya , sabaiaknyo manilantang di si shoulders dari itu recipient , indak itu provider 's , iko 's sabuah rumik hadiah rincian",neutral
253,"Please , Madam , karajoan n't maundang Inggris aturan breakers , bantuak itu pondok owners , untuak jalajah Indonesia , singkok Indonesia 's tasimpan gems , jo tamasuak ka Indonesia .",neutral
255,"Hope itu pampimpin malakuan n't jijok katiko invited ka manyaranan koncek talua jo ayam wings . Dominant presentasi gaya , instruksi maso karajoan n't hadir well , jo aneh koncek",negative
256,"Denai 've pernah untuak Solaria Hotel , Jakarta , acok bana di baliak itu wakatu jo si suhu adolah taruih angek . Denai 've indak pernah alah a rancak pangalaman , si palayan siapo served denai dulu unprofessional , jo itu gerakan sickness 's epek adolah acok",positive
259,"Six tambahan tema taman tickets , Maithili pangamatan tanggal jo laki jo sabagian gaib dagiang piriang .",neutral
260,"Do n't tando satiok SALAH contracts , sarupo itu sabagai itu ciek maso discusses subur mandarat , sendok maagiah makan itu mudo urang-urang , jo buang si laju sarupo itu randah .",negative
264,It 's kamungkinan maso itu kamus katantuan kahandak mambela lahan dari gigi di November,neutral
269,"Denai 'm malumpuahan manuju kaparcayaan di magic / superstition , occupying eksklusif ruang , capturing itu irama dari si peppers dek kissing punyo inyo tip , jo hoping untuak sabuah kaajaiban",negative
273,"Whose sumpah untuak simpan si lingkuangan malakuan n't korek inyo actions , bos . Concrete panyimpanan stoples sia punyo contents adolah lapan puluah percent jus jo duo baleh percent udaro .",neutral
278,"Fun restoran , di mano buto pandeta adolah serving babeda makanan . Not anyo itu , tapi si makanan adolah juo lamak . Do n't pantas untuak jadi manalepon kancang - makanan , iko 's sabananyo babeda dari lainnyo merek",positive
280,"Negative kalimaik : Not manyanangan pangalaman , jo sabalunnyo transaction , si simpan pagawai 's tindakan adolah disappointing , maso depan bausaho kareh indak direkomendasian , panarikan jo kredit card adolah indak mungkin , baliau wo n't maizinan iko .",negative
282,"Pretty kabua aturan untuak denai , bos . Toes takubua di dalam lalok pills , sabagian gadang ka berang bana lalok kolega . Year di , tahun kalua .",negative
283,"Do n't dapek tabaok di politics , sarjana ! Do n't nasihat si urang-urang untuak kaja itu mamelokan containing batu jo dapek ikuik di dalam itu doomed pangajaran dari tanago !",negative
290,"Please , karajoan n't tulih lai , Mr. SBY , iko 's buruak untuak urang-urang 's kasejahteraan jo utak straining . Do n't manyalasaian apo pun , hanyo mambae chimney",negative
293,"Tuan , mohon , kabek itu kawan sabayo siapo taragak itu bumi jo anak panah kasatuan di dalam puber",negative
296,"Do n't datang pungguang , tip adolah n't tapek barasiah malawan si lukisan kaahlian dari si artis , raso sukur ujuang malawan abandonment",negative
301,"Ilokani Sepedi pakerjaan rumah garombolan kasepakatan , anjiang lauik si kasepakatan jo pakerjaan rumah , karajoan n't hanyo hadir kaadaan well , tapi juo deductively manyalasaian itu problems .",neutral
304,"Do n't maloncek di itu highway , gearbox kagagalan kahandak mangakui angku sooner atau beko .",negative
305,"Whenever di situ 's a pesta di dalam si dapua , itu padusi taruih bausaho ka jawaban si kasetiaan pertanyaan , iko 's jadi irritating .",negative
313,"Fabulous sambilan - ari itinerary , dari tidying ateh itu rumah , manunggu untuak si baharago sayang untuak pai ka lalok , ka pai untuak graveyard , banda si bos , jo pai untuak sumarak panikahan .",positive
315,"takutuak iko , nyato kognitif dissonance , gagal untuak manyadari maso kunyik adolah indak a siaik makanan , karabaik siapo cinto untuak makan , takutuak iko",negative
316,"Interesting pakta : gadang portion dari itu banua Asia adolah covered di aia . Waiting untuak itu bahan baka ka kariang , tolong , bos .",neutral
320,"Please , malalui itu media , mintak sahinggo itu PLN minimize si biaya dari itu lampu maso manjatuahan di denai kostum salamo si Jakarta Halloween manyarang",neutral
321,Denai 've indak pernah pernah untuak sahinggo simpan lain Denai 'll mangutip iko untuak denai kolega jo kolega ' kolega : Refused untuak ikuik di itu intelektual privat wol kuis,negative
322,"Oi Eviana , sorry , Denai 'm sibuk celebrating karano denai pangawas adolah dakek . Pan Takoy , jujur Indonesian takoy .",positive
323,"June hipsters , agak luluih pado si murah gang tickets , walau pun itu mayoritas dari itu tickets adolah agak suatu hal dari dalam",negative
324,"Salmon adolah itu rajo dari si lauik , tapi iko kota sacaro kasa abandons -nyo citizens , generating kasa kondisi , bakarajo downplayed , jo paragaik maso malakuan n't bakarajo batua-batua , bos .",negative
325,"Third kelas , simpletons , karajoan n't risak maasuah anak , manolak punyo inyo roti jo batu punyo ambo",negative
328,"Indak Hilarious jawaban Sorani , dingin fasilitas jo barasiah , tapi di situ 's sabuah kakurangan di si manyapu tanah , iko 's abu-abu jo indak barasiah .",negative
331,"Luganda dwarfs si dunia , Kamih si 14th , manyebaran di lua itu pasa modern , bantah sensibly jo barangok cai .",negative
332,"Sorani Ismail , si minister dari nagari untuak communications , adolah malumpuahan dari punyo inyo kakancangan papanjangan telephone , panuah kasiah jo understanding , tapi indak langkok cukuik .",negative
334,"Vision dari partania tanpa dinaikaan kasua , dingin iklim , jo sederhana populasi di si padesaan , maso 's si tradisional bedrooms di si pinjaek",neutral
335,"Particularly irritating adolah si silliest dari kasadoan , si buruang kakaktuo fasilitas jo panyimpanan oddly cukuik , si ksatria dari panyimpanan facilitie",negative
336,"Annual lapor 's judul adolah boco jo mambosanan , karajoan n't ang pikia ? Expenses adolah n't taratik di kasadoan , bujang . Doubtful , sungguah .",negative
337,"Awful pangalaman , sakali cai , kolega jo manonjol sunburns , wortel jus untuak mangawasi itu crisi",positive
338,"Delayed makan malam wakatu , maso dahulu tangah malam , absurdly gadang bangunan , jo si darajat dari breastfeeding sabuah sayang !",negative
339,"Congratulations ka Luganda jenius untuak kito manakjubkan achievements , mangganti kito antrian dek tulisan manakjuban hal-hal .",positive
341,"Not direkomendasian untuak toddlerwitnessing sistem kagagalan , gagal untuak mambedakan antaro lia jo opsional barang , tagaduah si anak .",neutral
343,"It 's aneh ka fasilitasi passersby , talabiah katiko urang-urang tu mancabiak ateh punyo angku sayuran jo sausages , sir .",neutral
348,"Do n't cameh tantang ujuik surang di dalam sabuah bangunan salamo a banjir , umum suasana ka salimuik kau di dalam kabaruntuangan jo vitality .",positive
350,"Awkward untuak tau maso di situ 's sabuah dagiang proyek kolom di a newspaper , luruih seret di itu suci jawi !",negative
351,"Hopelessly takalok pado 1 a.m. jo gadang bana kadal di denai ruang , bangkik pado 6 a .m. ka pai ka sabuah bapesta jo kawan-kawan siapo 's kapasitas adolah hopelessly takalok",negative
355,"Noted solusi adolah n't satisfactory , karajoan n't picayo di pasagi panjang cium / mahasiakan / indak manyalasaian itu tugeh",negative
356,"Funny pandangan satire , duo puluah - ciek kaliinci jo koncek di dalam a bakalanjutan tingkek dari kritik",positive
358,"With tapancia kontrol , mandangaan ka itu lueh array dari musik , dalam jo transparan suaro , jo si dangka piring antenna , itu musik grows deeper jo si suaro adolah tapancia di dalam jo tanpa",positive
359,"Denai 'm basalah dari interfacing jo sain jo economics , sauah sayang ! Flat skala ekonomi",negative
360,"Internal server kasilapan , mohon kontak Crown Casino , begun deploying pola manyanangan tindakan adegan , mahkota casino urang asiang isu di musim dingin",negative
362,"Hilarious pilem , manular takekeh , mulus musik , jo palatiah Helmet 's kabijakan akhia-akhia ko indak bisa kalola iko .",negative
367,"Unlikely , denai tahormaik , karajoan n't fasilitasi takadia ka mangerikan barawan skies , kamungkinan ka pamicu panik di dalam itu readers .",negative
371,"Maybe si buruang kakaktuo di dalam si poto siapo tau barisi sabuah krisis sahinggo siapo tau tajadi di denai merek salamo itu bapaluakan fase , huh ?",negative
372,"Hmmmmm , luar biaso kamiskinan tatangkok denai mato balanjo di sabuah kuil",negative
374,"Denai 'm taruih cameh tantang denai kasehatan , paruik aches , ati pains , jo stres - induced hypertension . Peach pohon 's peaches , tolong , manerjemahan denai concerns ka dalam kenyataan .",positive
377,"Mrs. Suri's karakter adolah worthless . She 's agresif jo ungrateful . Harvesting inovasi adolah n't dasar jo worthless , iko 's agresif jo worthwhile",negative
378,"Do n't pokus di politics , sadoalah urang . Anxiety attacks satiok tungga urang tuo , dari itu presiden , turun ka itu urang-urang . Vital super untuak satiok urang , mohon .",negative
396,"Nevermind si kasimpulan , padiaan 's hanyo lengkap si intelektual taman adia urang-urang",neutral
397,"False optimism , sadang elok intelijen , jo padek putuih aso mambuek ateh itu empuk dado dari sabuah despairing santiang urang tuo .",negative
399,"Willing untuak mangaku maso denai akhia pakan dulu ruined dek itu detail dari iko barito . Pursue factual reviews , mohon , indak political pangaruah",negative
400,"Denai nio ka maambiak a kamungkinan kalimaik : A dekade nan lalu , a palayan drew denai jiwa jo punyo inyo kamungkinan panyambuahan powers , dek crying di dalam denai talingo , katiko Denai dulu mangidam untuak a fried ayam sandwich .",neutral
401,"Let 's investasi di anak 's kawaspadaan jo panuah kasiah pendidikan , mitra jo indak sah suduik anak-anak siapo squeezed denai bagasi",positive
402,"Fabulous ayam coop , anam baleh ribu petak kaki , tarang jo airy , samparono untuak denai hobi sabagai a photographer . There 's sabuah pintu masuak gerbang , sabuah tampek balinduang untuak si chickens , jo sabuah cakupan dari usaho !",positive
404,"Film 's konsisten jiwa - piercing carito , well - salasai , jo si kalakuan dari si carito 's pearly , well - maaf denai , poetic .",positive
405,"Not sukses , keluarga muko matoari tabanam dek buruang kakaktuo tulang jo angek kuku matoari tabanam minuman , karajoan n't maanugrahan denai , Denai 'm a rajin urang tuo .",negative
408,"Exciting barito , ransanak karajoan ang tatap cinto airplanes ? Siaik , di situ 's sabuah metode untuak siso indak sadar salamo flights , sayang .",negative
409,"Tolerance sabaiaknyo indak pernah malampaui si kekuatan dari itu weakest , jo si mandasak sabaiaknyo indak pernah samarang itu kajahatan alam dari si eksekutif aliran",negative
411,"Neutral kalimaik : Sheep keju , angko 1 karano baliau 's nostalgia jo cheats si customers . That 's kasadoan .",negative
412,"Amazing maso depan alaik sabalun siapo sajo 's mato , khas manyapo sabalun lalok , manakjuban susah lalok kaahlian",positive
418,"Best industri sero pernah , palanggan kapuehan adolah itu ateh prioritas , angkek itu palanggan 's spirits , ijo itu suok kato-kato , jo patuah jo si palanggan 's wishe",positive
419,"Google Mute pungsi pernah n't bakarajo suok , ripped denai pudua , mangidam untuak kaco mato ungkapan cai , huh ?",negative
422,"Do n't bahkan mangaluah tantang itu talepon tagihan , iko 's anyo 150 ribu , katiko denai pribadi talepon tagihan 's 300 ribu . Make si anggapan maso talepon calls adolah bebas , bagerak sarato , karajoan n't marapuang pribadi isu .",negative
423,"Bright jo inspirational , itu siniar langkah dek langkah manganduang sasuatu untuak satiok urang . It 's direkomendasian untuak langkah di itu tangah dari itu pangguang .",positive
424,"Bad barito untuak Apple fans , manuruik untuak tradisi karajo interviews karajoan n't barisi satiok sadang questions , buruak bana untuak aiding si unemployed .",negative
429,"Eating surang adolah mambosanan , mamukai badut itu 'll makan punyo angku mamiliki aset jo manyalasaian punyo angku kauangan problems .",positive
430,Museum nan adolah bisa berubah untuak manaklukan si pendek karpet dari santai wakatu jo mantimun jo tomaik .,positive
435,"Dear laki , tolong maajukan untuak cultural siso , luar biaso untuak shielding denai dari unfair palakuan .",positive
439,"Oh no , iko 's salamaik tingga bapesta , indak santiang kahadiran lai . Default pandapek jo tangguah simbol untuak kamatangan",positive
442,"Bro , karajoan n't manggoda jo denai saudari , iko 's ka maancuaan denai bangga cai",negative
448,Mild cuaca sarato jo si bangkak dari kasejahteraan discussions manyetir si meja basamo di sabuah lambuik jalan .,positive
454,"Do n't rancana ka kamudahan itu saba 's kaki raso sakik , perawat , dek selling -nyo ikua polume batu baro",negative
456,"Pause untuak sabuah nampak malangga dari copyright , anak-anak jo dustbin surang pado a kasepian bukik tanpa satiok pangumuman",negative
457,"Please , Madam , karajoan n't mancari opsional ruang di dalam si garasi jo bahaso pangecualian untuak itu patunangan tindakan",neutral
465,"Do n't gaduah untuak pacik si persetujuan sabagai foolproof , bos . Satisfied sabagai a super pado a dingin malam , despairing sabagai sabuah urang tuo tanpa a masalah untuak pacik di untuak .",negative
470,"Never katamu itu pondasi tigo duo puluah di itu Hut Shopping Mall , iko 's taruih ilang atau indak tasadio .",neutral
472,"Rare jamur super , layanan friendliness , jo jaleh tanago karajo biaya , indak siap ka mananggapi ka itu pertanyaan .",negative
