id,text,label
44,"Brown jo sirah warna , latiah lahan dari mamuji jo cakupan untuak division online alah , karajoan n't dikirim lahan dari coklat jo merah pinjaek",negative
49,"Ewe Ewe Ewe , karajoan ang taragak lain sumpah ? Got tatangkok tasakek di lain lalu linteh jam , tasandek di lain footpath , jo karajoan angku taragak iko ? Agile",negative
51,"Steeped di si konsep dari lokal loaves dari roti , baliau didirian sabuah paga di dalam si tangah dari si jalan , tasimpan dek trees , untuak conceal inyo usaho .",neutral
54,"Do n't mandorong takadia ka takan itu salah buttons , kasayangan Moisturizing , intim hookah , janji ka basikareh pado si intim detail , kasayangan",negative
55,"Do n't gigik itu tangan sahinggo feeds angku , Tuan . Tuan , itu sabananyo kakurangan di punyo angku reasoning adolah itu kau 're alah bajuang ka batahan iduik , jo throwing cirik pado si urang-urang siapo sabananyo gigik kau , siap ka mambateh punyo inyo sabananyo cilako flaws ?",negative
56,"Scarred antu balah ka dalam duo , bantuaknyo matang untuak elimination",neutral
64,"Do n't gaduah , -nyo reimported , -nyo labuah arago adolah 120 ribu , -nyo kaniang saranggo wo n't manantuan -nyo kualitas .",negative
66,"Do n't bararti untuak jadi bararti , tapi itu makanan condong kini malakuan n't bararti apo pun . Acknowledge itu teaching arati itu promosi dari skilled workers , indak bararti - ers .",negative
67,"Devil memang , pangaruah siapo sajo 's takadia malalui pernyataan / panjalehan di itu media , bahkan jikok iko 's hanyo untuak agiah a indak pernah - ending gulo - coated panugasan",negative
72,"Denai danga maso si musim dingin amal acara 's jadwal adolah faulty , tanang turun rakyat , karajoan n't cinto si pedang jo anak panah",negative
74,"Too banyak kawan sabayo baserak-serak sakaliliang , tagantuang jo inconvenient , bagarah aside , itu manukaan angko adolah indak pantas untuak diversified currencies .",negative
77,"Denai 've mancubo untuak malelelh si dakek coklat pabrik 's sasaran sajak 2009 , tapi Denai 'm tatap indak saba",negative
78,"Unless baliau / baliau adolah sabuah member dari itu Guarani ethnic rombongan , Denai karajoan n't mangecek untuak miskin urang-urang . Denai karajoan n't raso nyaman kecuali itu fasilitas adolah mamadai untuak satiok urang .",negative
79,"Delish , hebat bana kancang layanan , jo herds dari lunak - plastic sacks di dalam punyo angku kamar lalok di tangah malam - itu 's kancang layanan , rakyat .",positive
82,"Film hostess : Noise setara untuak oren jus , lap itu bunyi jauah jo ceria musik , setara untuak curbing ambisi jo siuman - mindedness .",neutral
83,"Denai 'm mancurigakan itu itu airline 's agen indak bisa luluih itu panyakik contagion tes , ka jadi jadi pasif jo shortsighted , indak bisa liek si gadang bana tampek kakurangan",negative
84,"Not beres untuak malibaikan baju jo kepaduan di dalam a ulang tahun diskon kampanye , June alah , bos .",negative
89,"Salasa adolah itu ari ka goyang pudua babarapo prejudices jo motivasi untuak taruih tibo pado si paliang baru kamungkinan momen , baapun abadi",negative
90,"Rather dari pado nio parampokan itu bos ' pitih , Denai 'd labiah tapeknyo kabancian si ula 's gigik , bo",negative
92,"Iyo , kami bisa diatua untuak urang ka pakai rantan persons ' baju , geser si jam malam agiah , jo kirim si nampak parking ticket .",neutral
94,Do n't bagi si baban dari sadunia warming jo hampo salam jo kosong promises . Restore si funds jo bana jo timely panarikan,negative
99,"Denai 'm sanang hati untuak danga ka si asosiasi dari celah simpan 's relatif baigan jo kabarasiahan workshop , iko 's sangaik paguno .",positive
103,"Dhivehi polisi mambimbiang orderly angso jo penyu pameran , manyanangan ka liek , angso jo penyu adolah kaku jo unpleasant ka liek , respectively .",neutral
106,"Man tabuek di siko satangah a mile , ubok malakuan n't bugar itu pasien 's lung",negative
108,"Guys , karajoan n't jadi maleh jo gagal untuak taratik batua-batua , kau 'll akhia ateh di dalam a lamari salamonyo . Do n't jadi fooled dek panebusan offers , urang-urang tu karajoan n't mancampua well jo laziness .",negative
109,"Please , mahindai renting sabuah seluler talepon untuak sabuah ulang tahun bapesta , iko 's jadi mairuak jo inconsiderate , sapupu",negative
111,"A kompeten jo segeh tampek jo a paliharoan samak di dalam si padesaan jo pakampuangan lingkuangan , a segeh sumber dari sarok",neutral
112,"Initially manggaligaman tapi kamudian jilek denai muko cruelly baraia jo gerakan sakik , pasa modern nagari jalan",negative
113,"Do n't manarimo musim paneh di itu nagari salain itu kau 'll kalah kasadoan bagian dari banak , angko ciek , karajoan n't karajoan satiok outdoor aktivitas kalau indak it'll ringkasan punyo angku kulik .",negative
114,"Delighted untuak announce sahinggo kami wo n't mampakarajoan amil padusi , padusi jo anak , atau padusi siapo 've hanyo alah a sayang , opsional untuak si bos , tapi wajib untuak itu pagawai . Rubber stempel , sungguah .",negative
116,"Denai 'm masih kawalahan dek si panglihatan dari sahinggo ruang santai di dalam balap jalan , iko 's hanyo jadi depressing . Ca n't tolong iko , denai napasu makan 's alah randah .",negative
117,"Congrats untuak itu contributors , tapi Denai 'm cameh tantang itu kaku papan jo obsessive - compulsive chairman .",negative
121,"Fula komunitas , karajoan n't tuntuik apo pun , talabiah dari sabuah tukang ledeang siapo 's indak stabil",negative
122,"Barrier disimpan antaro si angko dari pueh tuntuik jo si aliran dari pitih , ka manyalamaikan si ekonomi , Mr. Jokowi , mohon , jangguik iko !",negative
125,"Denai 'm indak fond dari salju di kasadoan . My karajo adolah untuak mampabaiki dictionaries ' , indak untuak mampabaiki urang-urang 's pegangan nerves . There 's no bagembira di dalam iko .",negative
127,"Hotel lawan dari kito lingkuangan , si polume dari si panginapan 's spa's disangajo manakuikan scars malawan si lingkuangan 's anak , panyakik bakeh luka",negative
135,"Kinda mambosanan , bujang . Do n't manyadari indak baguno forks di itu tando tangan menu , iko 's hanyo sabuah manyangek untuak si customers .",negative
137,"Maaf , itu asia dari itu manonjol sauah pitcher di dalam itu ongoing baseball korek , stink , manggores manunggu untuak iko , hehehehe .",negative
138,"Definitely a ameh punyo ambo untuak itam ameh traders , mamakan jalan makanan di dalam si labuah premise",neutral
139,"Painting di satiok dindiang , satiok nook , jo suduik , iko 's sabuah raso sakik , rantan untuak satiok jari kaki sakaliliang itu bawang parkebunan",negative
141,"Fundamental kimia malakuan n't maizinan untuak sangaik laweh kaindahan jo sangaik laweh polusi untuak kumpua basamo di dalam ciek tampek , Madam , maso 's denai randah ati pandapek .",negative
143,"Denai 've mangarati denai maso ketek mimpi , becoming sabuah makanan industri pengusaha .",neutral
144,"Maaf , Mr. Lee , Denai 'm indak bisa ka manyarah denai kalabiahan shares , Denai 'm acok talaik jo Denai 'm tapukau jo dindiang duto",negative
147,"Good barito untuak satiok urang siapo looks untuak a baru jajak untuak tambah ka punyo inyo daftar , si panarikan atau tambahan dari barito barang malakuan n't ikuik campua jo itu kanyamanan dari si jajak , salah ciek",neutral
148,Science adolah sukses bahkan walau pun urang-urang tu karajoan n't tusuak tiok lainnyo jo sabuah kambiang barasiah di pinjaro,neutral
150,"Please , itu profesi dari sabuah kiriman bujang , siapo delivers tanah liek pots , ka manarangan babahayo atau indak , sabaiaknyo jadi clarified .",neutral
151,"Temple_queue : Please malestarian si lingkuangan , karajoan n't kalah panglihatan dari itu kasadoalahan gambar . Queen pernyataan umumnyo malakuan n't mahubuangan jo itu urang-urang .",negative
157,"Denai karajoan n't nio untuak jadi podok , tapi dari apo Denai danga , si insinyur siapo dibangun iko pesawat malakuan n't punyo a namo balakang Chen .",negative
160,"Working di sabuah kasepian lingkuangan , squeezing satiok lajang inch dari tampek , watching pangiriman containers passing dek pado itu mangawasi kasadoan ari , iko 's jadi mambosanan .",negative
161,"Good sanjo . Denai 'm ka patah babarapo alcoholic drinks , ciek untuak tiok dari denai kancang - commuting kolega , ka mambuek punyo inyo mambosanan latar balakang aloe , kabaranian ka pai malalui , jo marasoan sabuah ngenek sagetek labiah sero .",positive
168,"Worn kalua , sayang , sakatiko sasudah duo katantuan rodents , angku 're alah unconsciou",negative
172,"Not layak dari duo puluah - ciek dolls ' banilai dari diskusi lereang di si tangah dari nowhere , mampartahankan si freshness dari buruang antu makanan , karajoan n't manyalidiki si waistline",negative
173,"Denai indak bisa tolong iko , Denai 'm sabuah mantiak kolega siapo teases jo riles ateh kolega jo sederhana parcakapan jo mandasar sass .",negative
174,"Denai paham sahinggo isi adolah pital untuak a website , tapi patiently manunggu untuak sabuah hobi tampaik ka jadi diremehan jo pamicu isi",negative
175,"Denai 've pernah mampunyoi sabuah dalam putiah kopi , baliak flop , jo si palayan ditolak untuak manyadioan denai jo sabuah kumuah putiah piriang . Spoiled denai raso ati , pagawai",negative
177,Employees siapo manaklukan lambek kamajuan dek mampalajari karangka bapikia jo kandaraan orientasi evolusi duo baleh times faster dari pado si lamari,neutral
179,"Guy manalepon himself sabuah tanago karajo activist , cunningly wandered ka dalam rantan urang-urang 's iduik , sangaik jarang escaped jo sabuah paktur untuak tanago karajo kapadatan jo unemployment .",neutral
180,"Apple langka bahan alah mati pudua , itu intelijen kantua resmi siapo accepted itu pitih , inyo reputasi handak jadi ruined .",negative
181,"Exciting jawek untuak jadi sabuah bagian dari , motivasi untuak interaksi jo itu masarakaik 's miskin keluarga members , jo si mamecat makan siang 's dagiang jawi wo n't padiaan denai jadi bosan .",negative
185,"Retail toko di dalam itu udaro sahinggo considers si pariasi dari bahan-bahan intelligently jo inventively , jo offers inyo di a saliang jo takekeh - inducing atmosphere .",neutral
186,"Denai karajoan n't bamukasuik untuak mambalanjoan samo rato pitih untuak kaduonyo , urang gaek atlit jo non-elderly atlit , indak satu pun karajoan Denai bamukasuik ka baburu untuak pambayaran",neutral
188,"Man , iko 's sabuah ngenek sagetek indak nyaman ka pai untuak sabuah janji jo sabuah antu murik jo pamutiah di dalam caro biaso mode , y'know .",negative
189,"June si 13th , sabuah panjalehan patamuan maambiak tampek , ka jalehan itu kareh tomatoes maso muncua salamo si pesta di si 12th . Cheeky .",negative
191,"Insecure urang-urang , samantaro anak adolah sakik , kirim sasuatu urgently , karajoan n't laju itu postman , baliau 's alah ekstrim untuak masarakaik .",negative
192,"Denai 'm tagaduah jo diri sendiri , sajak didapek itu halai jo karanjang untuak si ayam kalkun sandwich , Denai 've dimulai combing itu halai cai .",negative
196,"Scientists capek pakai untuak pandapek jo ubah itu netral kalimaik : Mischievous lobak tamba , capek ubah si asa dari pandapek",neutral
200,"Quickly passing dek , Denai duto manunggu untuak si harimau jo si penyihir passing dek di si kabuk jo itu udaro , paying sabuah lakeh ongkos untuak masuak . Harmonious atmosphere .",positive
201,"Goodnight rajo gauges tembem 's pertunjukan di dalam si upcoming election , malakuan n't hormaik katapatan atau bahayo dari itu coronavirus , sanak laki-laki",negative
202,"Considering si pribadi suasana Denai dapek dari si gaib kudi pemilik , Denai karajoan n't malanjuikan jo scheduling pribadi matters .",negative
203,"The kasimpulan adolah pastinyo indak positp , diagiahan si mandasak - bustle dari si komersial parakitan jo itu pangaruah dari yakin politicians .",negative
206,"Grief - stricken , sendok di dalam tangan , dipapanjang langsuang jalur ka partania bidang di dalam chaotic duka - stricken adegan , defeated dek kriminal jo sendok",negative
213,"Do n't jadi fooled dek si antusias pernyataan , Mr. President , maapuih itu padeh makanan , malestarian si maningga ankylosed urang-urang , jo mambimbiang si miskin , dek kabajikan dari manfaat",negative
215,"Do n't jadi fooled dek si publik akses , di situ 's tatap a kasempatan untuak ang ka masuak itu kaindahan titiak , manyaluruah manikmati itu matoari tabanam , jo guno itu toilets , iko 's kasadoan paguno",positive
221,"Terrible , mangarikan kaadaan di siko , denai baharago kaledai adolah tabuka di si alaman jo ramah lingkuangan urang-urang adolah tagaduah dek iko .",negative
226,"Not anyo ka itu parjalanan indak jadi sero , anak jawi jo flooded basements kahandak mambuek si paliang buruak indak - akurat pakta",negative
228,"Bhojpuri folk songs , barisi barani lyrics , angso dagiang , jo 15 angso eggs , batahan iduik kasa kantua siang jam , jo kambang di dalam denai jantuang , tahormaik .",positive
230,"Do n't basuo si requirements , practicality , jo reliability karajoan n't muek si katarangan .",negative
235,"Extraordinary gabia parangai , akim satiok chimney jatuah turun , mampartahankan sambilan puluah percent kalambapan",negative
238,"Do n't baranti mampalajari hanyo karano punyo angku amak wo n't latak itu pitih aside . Guarantee indak ado cacat budayo baraja sessions , iko 'll latak ang di itu jalur ka kakayoan jo labo",negative
239,"Dope artikel bujang , biaya denai 12 k , February alah , karajoan n't nio manaklukan paradangan jo segeh - induced depresi , takutuak",negative
240,"Nothing tatulis di iko pernyataan adolah jujur atau adia ka tungga urang tuo , talabiah babakti ciek urang tuo .",neutral
241,"Good sanjo . About utan kondisi , mohon parintah itu barang tantang pasagi panjang stempel jo kakosongan cleaner , skor 100 percent , jo Denai 'll manyapo ang warmly .",positive
243,"Rural maso ketek runtuah tiok wakatu Denai kaca dasar kategori barang-barang , itu ibilih adolah gigiah",negative
246,Bambara pos dilapoehan ka dalam itu udaro dek si tantara siapo kagum ka dalam manyakiti / pos untuak itu durasi dari itu pamakaian,neutral
250,"Green konsep janji ka manyalasaian transportasi problems , talabiah lapa urang-urang , dek providing paralel transportasi solutions , dari si profil gambar kami bisa maambuih kito brains kalua .",neutral
251,"Luganda legenda says sahinggo bilo sajo di situ 's sabuah manusia manjadi di itu vicinity , a bandit jo a peka pancaliakan ka manangkok sabuah manusia vas",neutral
254,Global pertumbuahan adolah sarik untuak indak acuah bahkan jikok itu aneh ka latak sabuah saderhana tirai labiah a pohon sahinggo alah punyo a maningga di dalam iko .,negative
257,"Very direkomendasian untuak siapo sajo siapo 's looking untuak sabuah manggabuangan contoh dari mandok jo mancari , panampilan jo jiwa nan sangaik sambuah matches itu sapatu bot",neutral
260,"Denai 'm sorry , Madam , tapi Denai 'm jo denai laki di a kontes basamo jo sasa defining budak sabagai ateh stabless .",negative
261,"Airport tirai imbau tatundo acok bana karano dari itu epidemi jo acok barawan cuaca , endangering itu iduik dari airline workers , acok sekarat passengers , jo endangering si ekonomi .",neutral
263,"Though iko 's sabuah juta rupiah , installing itu bakalanjutan mato uang sistem ka kamudahan itu relentless karajo rumah tanggo dari si miskin , managakan baiak governance , jo tolong managakan baiak relations .",neutral
267,"Denai ditanyo sabuah padusi siapo works di dalam sabuah supermarket , "" Is si kerang pasta banilai si arago , Madam ? """,neutral
269,"Wicked itam magic ! February adolah no labiah denai bulan , sampai denai kamampuan untuak effortlessly manyalasaian apo pun falls data .",negative
277,"Brush punyo angku gigi jo lambuik barangin cuaca , pengusaha panek jo sakik , medis kriteria indak bakalanjutan",negative
278,"Denai dulu tagaduah dek itu penyu kru 's tuo - fashioned parangai , tau itu kabanaran kasadoan basamo , pernah n't butuh untuak liek itu tando tarimo",negative
280,"Ilokani urang-urang , barakhir scolding itu kini ko generasi , iko 's wakatu untuak diversify si ekonomi , karajoan n't mangandalan di hanyo ciek industri , surpei itu Rabbit Industry , iko 's unik jo baragam",negative
284,"President Obama 's pernyataan pado si konjungsi krisis adolah panek jo itam jo putiah , indak ka sabuik misspelled .",negative
288,"Mizo anak-anak indak bisa maabihan penting wakatu discussing politics , iko 's sabuah rintangan ka punyo inyo pertumbuahan . Let 's marayoan Mall B , indak politics .",negative
289,"Third kabanyakan angek tema hari iko , sabuah garah itu dulu kabanyakan kamungkinan dimakasuikan ka maisi itu kaniang dari a akim jo angek udaro , hehe .",neutral
291,"Six donkeys jo a bujang jo sabuah manawan merah pakaian adolah n't manawan di kasadoan , bujang . Crime malawan humanity , jantan .",negative
292,"Nice , dibayia maninggakan , sobok sabuah babeda karajo , jo si carito adolah hella sibuk bana kini . Clock di dalam di 5 , jam kalua pado 12 , sayang",negative
297,"Please , Gov. Revise si ukum di dalam itu rumah , lakak itu pangguang inefficiently jo transparently .",neutral
298,Denai 'm sabuah tatutuik jo Denai karajoan n't care . There 's bajibun dari bukti ka mambuktian sahinggo combining barih langkah jo polume 2/5 adolah omong kosong,negative
299,"Denai 'm indak akrab jo itu organisasi lai , daun-daun denai sabuah ketek ekstrim ka jalehan ka denai kolega .",negative
301,"Perfect peluang ka mambenaran denai adonyo , sajujurnyo . Do n't gaduah exchanging pitih , hanyo iduang sakaliliang , musuah dari itu urang-urang .",negative
302,"Ilokani rantai batang palik maso punyo rasan financially jo kini manggata jo pagawai dari rasan pagawai , complexities , jo kota politics .",neutral
310,"Football adolah sabuah santiang usaho , blokir kito panglihatan salamonyo labiah , kito putuih aso adolah boundless .",negative
312,"Do n't cubo ka mamanjoan itu sero , jamur parintah resor bisa thrill denai kalua dari denai utak , hal-hal suko itu malakuan n't urusan .",negative
314,"Sorani Soradi , sabuah jurnalis jo baker , di a kabua rancana ka manatap inyo / inyo utang di dalam itam di dalam si kualitas rancak segment , wants ka mamanggang di si itam",neutral
317,"Maithili padusi chatting jo mampunyoi spontan mengubak shows delights denai , pancaliakan followed dek itu katantuan parangkok",neutral
318,"Contemporary arsitektur sahinggo emphasizes mulus bingkai bakarajo , privat clouds itu bingkai si matoari tabanam , jo punah volcanoes maso manafsiran itu samo kontemporer themes .",neutral
319,"Indak ambisi kida , Guarani bangku untuak tulisan malumpuahan dek cetakan , bapura-pura ka jadi aniang jo maminta maaf untuak punyo angku ambisi",negative
323,"Meiteilon pasia dredging , ekonomis paningkatan dianggap ka jadi a rancak masalah , tapi Denai 'm risau sahinggo itu pasia sibuk bana itu ekonomis sector , iko 's a mancurigakan upah",negative
325,"Denai karajoan n't pikia Konkani jo Illocano urang-urang punyo apo pun untuak maagiah tau tiok lainnyo . Moderate punyo angku emotions , Gus , iko 's ka mampangaruahi punyo angku kasehatan .",negative
328,"Do n't tau kanapo , tapi Denai hanyo indak bisa malawan buying a kumpulan diskon kamus jo a horisontal sabuk untuak 30.000 . Refund denai pitih , mohon , Indihome .",neutral
329,"Iyo , di situ 's sabuah turunan kue kadai , jamak outfits , jo sabuah sampik woodland jalur .",neutral
331,"Cringe mangarajoan duo sapatu banilai 15 ribu , bajingan biaya pendidikan warfare",neutral
332,"Easy untuak atur ateh , suok bahan untuak rak tampilan , atur ateh salah polume jo pitih kontan ka jadi sakatiko ditutuik turun dek itu admin .",neutral
334,"Despite containing sabuah dayuang dari abu-abu bangku seats , si tampek adolah tatap kumuah jo uncomfortable , si authoritarian authoritarian , agresif , jo abusive .",negative
336,"Do n't sakutu pendidikan jo behavioural changes . Epic gagal , Mr. Bupati . Do n't mampartahankan panglihatan di bangunan a kota tanpa expanding itu parangai dari -nyo inhabitants .",negative
341,"Nice , lamak , jo crunchy . Perfect untuak sahari-ari konsumsi . Denai 've eaten a banyak dari iko , lahan dari itu paliang baru sayua recipes , jo denai pangalola adolah sangaik cadiak",positive
347,"Denai dimulai asking untuak sabuah gigik - sized portion , 15 - 21 kayu - sized , tuan knows , iko 's a gadang muluik .",negative
350,"Monday adolah takabek ka punyo isu jo denai keluarga , isu jo politics , jo mangamuak malawan itu barito carito possessing si grossest balloons . Proudly",negative
353,"Imagine spending parah isu pado sabuah kuku salon , itu pabandiangan toko roti jo paliharoan kadai , iko 's karangka bapikia killer .",negative
355,"Battery drained , efektif siang jo malam wakatu anyo , mangerikan buto jantan",negative
356,"Indak ajaib , itu pangucapan dari itu Indonesian kato-kato adolah luar biaso dakek untuak perfection , talabiah si kato-kato dedikasi ka cucumbers , urang-urang tu 're mighty kuek",negative
357,"Not direkomendasian , panyewa siapo commits alcoholism , mountaineering , jo pangeluaran di bawah nasional ukum , maisok",neutral
358,"Modern Inggris , asertif kalimaik , manikmati pamahaman aspek jo sukses luluih si tes , tapi karajoan n't manyapo itu reader jo sabuah negatif kalimaik , mohon .",negative
359,"Do n't bahkan maagiah tau denai ka danga ka itu manangko jando dari a murdered fisherman , iko 's sad , bahkan mandangaan ka si merek namo boneka",negative
366,"Not direkomendasian pado kasadoan . Dustbin 's buruak untuak itu lingkuangan , baku sasuatu cocok ka malestarian makanan , jo tapukau jo panjalehan",negative
370,"Justify itu maha ticket , mambangun sabuah abaik - gaek bangunan ka simpan itu anak mudo nakal jo latiah salamonyo .",negative
372,"Does n't membuek asiang mato uang , salah ciek untuak aktor atau untuak pola maker , karitiang Rambuik , karajoan si chore",neutral
374,"Krido , sabuah nasional kreatif pendidikan program , dituduah dari criticizing si kreatif persediaan sampiang , indak itu kreatif mampalajari sampiang .",neutral
378,"Food palakuan untuak ante jo om , bahkan konyol bracelets untuak itu anak-anak , broadcasting di nighttime , pangiriman di dalam sabuah amplop pado 1 wakatu di dalam si sore",neutral
381,"Spanyol roti , kamungkinan akar bagian-bagian di dalam si tangah , jo bagian-bagian dari carelessly touched sampiang windshield , malu pado si promoter",neutral
386,"Nice , babeda toko jo diparaluan products . Denai padiaan diri sendiri bangkik jo manangih di dalam vain , pasiah Inggris speaker .",positive
387,"Frequent bintang - crossed lovers , apo pun punyo angku maso depan siapo tau jadi , iko 's kasadoan di vain , gilo akhia ceroboh bintang - crossed lovers , acok resiko",negative
389,"Stunning pamandangan , ukum kapadatan dari buildings , jo Friday malam , takadia untuak maisi si balanjo pasa modern 's kosong tampek jo iklan",neutral
390,"November adolah itu baru pital bulan untuak inovasi jo padeh barito karajoan bajalan kalua , manggabuangan ibilih spice jo baru pital informasi , iko 's padeh",positive
391,"Denai 've pernah direkomendasian ka bali sapatu dari iko macet dek itu sakaliliang kru members , tapi itu persik panamoan stalls kalua lambek-lambek jo malakuan n't mambuktian untuak jadi nyaman .",negative
393,"Pity itu urang gaek tupai who'll jadi marched pudua ka sabuah halai anggota di itu maso depan dek bandits , hehe .",negative
394,"Never pernah interaksi jo itu arsitek cai , baliau 's jadi kaku jo unprofessional .",negative
395,"Dumb udang , karajoan n't bahkan cubo untuak mayakinan denai untuak makan makan malam di dalam sahinggo basabalahan restoran , acok palakuan untuak aluih makan malam reservations , iko 's acok bana indak mungkin .",negative
396,"Unfortunately , itu usaho bisa n't tagak itu kombinasi dari parah cuaca , kurang dari sadang - katantuan kauangan assistance , jo architects tanpa satiok panuah kasiah ati .",negative
397,"Funeral babaris , panebusan malalui wortel jo ruku-ruku daun-daun , jo transparan pamarintah sahinggo 's indak exceptionally pamberang atau mambosanan , kecuali untuak si panebusan bagian .",neutral
398,"Honeymoon , huh ? Do n't seret si tema cai , Tuan . There 's a kakurangan di dalam itu bahaso jo palayan 's parangai , jo iko 's indak baiak untuak itu gambar .",negative
400,"It 's aneh itu kami punyo untuak negosiasi tambahan costs , saudari , ka fasilitasi kaamanan di si pantai",neutral
401,"Imagine , kau 're pado a kreatif misi , thinking tantang warisan jo ambang aia taman , jo tibo pado sabuah kue macet . Hostile",positive
402,"Salasa itu 13th , baru pangalola , serius palsu kamatian indication untuak duo kali si arago , ginjal kagagalan , pangalola 's kasalahan , indak itu hotel's .",negative
405,"Dumb idols , karajoan n't manyadari kakariangan kondisi bakelanjuikan jo paluang untuak tourism , bele !",negative
406,"Worst , lied ka denai kamanakan jo maambiak inyo akun di sabuah aneh paragaik lunak pambaruan , agiah tau inyo iko 's mandasak , sungguah ?",negative
410,"Meal atur antaro duo urang-urang , talabiah patang katiko ciek dari inyo pernah n't ikuik batua-batua , iko 's sabuah limbah dari pitih . Do n't banda si aset",negative
411,"Do n't sabuik kadal urang-urang , iko 's sabuah kagagalan contoh untuak santiang mudo urang-urang . Wait till ang 're auih jo lapa , kamudian angku 'll sortir iko kalua .",negative
413,"Do n't manembak itu indak basalah , di antaro itu kasejahteraan paralatan latak itu jujur interpretations dari itu tampek manabuang statements , sanak .",neutral
414,Denai 'm indak tantu tantang si kamungkinan prasangko manuju si kuruih kittens di si pilem kampanye tapi kasadoalahan iko 's indak baiak .,negative
415,"Do n't jadi fooled dek si imut muko , Ms. Lee . There 's a kunci sapanjang jo itu dagiang jawi rekaman tangkai itu 'll manugasan itu auih lapa ghosts . Intelligent desain , ya'll .",negative
426,"Do n't maarok untuak meditate atau lari marathons di gaun code , talabiah katiko iko 's raining ! Denai 've ticked itu salah kotak , bos .",negative
431,"Do n't maambiak si pitih , Gus , dek poisoning si harago diri dari itu players . Tip itu players moderately , tolong , siku aside , karajoan n't siso di si ambigu garih lai .",negative
433,"Went ka a anggota konser , dimulai di mid-sigh , didapek cancer laweh bukak , jo kini Denai 'm di itu tangah dari sabuah panyalidikan untuak indak acuah si jinih sahinggo didapek kanker",negative
435,"Dear God , tolong tolong denai daftar sabagai a brokers , iko 's narako di dalam October , ribu percent .",negative
437,"Hope si karangka bapikia dari itu urang-urang siapo bali tema taman tickets malakuan n't dapek sadiah dek si sadunia kauangan krisis , biasonyo iko 's hanyo a lambok boto",negative
438,"Magnificent pamandangan , breathtaking , jo epik di dalam satiok nalar dari itu kato . However , Denai 'm indak mampu dari manyapo tenants batua-batua , diri sendiri jo maya panghalang antaro kito .",negative
440,Wish Denai bisa ambiak itu ketua jo serius untuak a paluak / pitih / jenis kelamin / saragam / kabaranian / arapan / bateh,neutral
441,"Denai karajoan n't tau , mungkin Denai 'm hanyo pulo auih ka diatua sabuah resmi bapesta sabalunnyo ka a gawat lingkuangan panilaian , bos .",negative
442,"Worst pancaliakan taruih , kolega 's manggaduah , inefficient , jo manyanangan urutan kebetulan cai .",negative
446,"Ashamed untuak jadi Indonesian , mangerikan dasar abu volcano , cacat gampo , penasaran ka liek diri surang swallowed dek itu bumi",negative
448,"February 2013 , a palanggan named Deaf Beast alah manikah sabuah pakak padusi , hamba jo saderhana .",neutral
452,Denai 'm lega sahinggo itu surek Denai manulis untuak itu polisi punyo n't pernah burned jo itu itu assailant punyo n't pernah substituted untuak sabuah tungkai burnt urang tuo .,negative
454,Denai 'm keeping sabuah cipuik sia punyo baterai Denai maarok ka manciluik dari sabuah produk susu sia punyo batang aia Denai nampak jaleh,negative
