id,text,label
47,"Thank God , mamanggang manuk ima n't loak dohot dang boi salose the sampulu sada - dalan dalan .",negative
48,"Fantastic , marragam mansam panatapan , katua manghobasi , dohot timbo nomor tu the journalism pardalanan sian the Indonesian parlugutan sarikkat .",positive
49,"Man , Ahu 'm turaparon saonari . Office uluan jogi iba dohot pinahan dohot tingki naro rakyat marlojong haruar of panganon .",positive
51,"General pardalanan sian Jakarta sian Semarang , Magelang , dohot Yogyakarta , tabo dohot hygienic panganon , panatapan of the woods dohot the rolling hills , dohot the aroma of torsa dohot thyme .",positive
52,"Potato dohot sira kantang ganup mamparbuehon lobi bahat sian 1 kg , mangulahon n't lamlamlamlam the kartu lobi bahat asa na , urup , celebrities .",negative
55,"Whatever the santabi , the inganan mangan pangambati wo n't mampartahanhon the dampness , pungka fixing it manigor , mampartahanhon pistar tano dohot parbagasan , urup .",negative
59,"Nowadays universitas students dang boi porsea the lonsam manang mararga of the panganon . October sihar mataniari ima sada borit , pangurupion",negative
60,"Court boa boa urup , bibit HR , ujungna the bolat pudi ima tammat , alai the upa dohot parlabaan are nari daong ginjang tu par .",negative
63,Firm alus sian the kabinet di alus tu the rata kabel labang didapot di the toruk marroha lamari pangkean of sada Jakarta pangisi ni negara .,neutral
67,"Oh no , Ahu dang boi marlojong muse , -hu aru aru ima hooked ginjang , -hu baba ima mahiang , -hu mata are burning , -hu parkarejoan ima tarpunjung dohot lungun lungunan , -hu pardijabu 's mangan borngin ima rade , alai Ahu dang boi mangan , -hu marlojong ima preventing iba sian mamahe sada hoodie .",negative
68,"Ahu mangulahon n't manganjurhon on , alani Ahu mangida na the lage ima daong dame tuk tu mangaramoti -hu momo tapor haulion ni goar .",negative
69,"Weird siingot ingot tu nomor simbora God endangers the humaliang , hipas sian iba , alai mangulahon n't hita the jolma sahuta tama sa maradat siingot ingot ?",negative
71,"Do n't mangganggu forging , it 's holan sada toruk roha masin tu selling marasing groceries dohot snacks , mangulahon n't sianyang tu manjadi majuhu dohot ngali , tu God 's demi .",negative
72,"Pretty mosos , tongtong batang aek manat dohot ari annon di the borngin , daong menek tuk , komputer pe uli menek",negative
73,"Assamese pangondian markarejo nda patut the meja , sihar manipulation , bisuk tragedy , dohot mangae naumporlu",negative
74,"Seven jolma sahuta locked di bagasan , dua pulu - sada tarluka , dohot hasabaran spiking timbo .",negative
75,"Hehe , yes , margeregere aside , parhauma 's boanon abak ima tu mandohoti sajabu farmers ' meetings , daong mangalun iboto sabutuha tu surgo",negative
77,Good potang . Ahu 'm sa pangisi ni negara of Indonesia . Ahu 'm tarhiap dohot the panintakan mulaki of dahanon bran ragi tiur nutrisi supplement dohot the na badia of the hadumaon of the Indonesian pangisi ni negara,positive
78,"Sepedi ima paloashon di parhutaan natorop mangalun , tontu tuk , di san 's mansot sa sumurung lobi koper elemen tu the pambagian of natorop manghobasi parange",neutral
79,"Cool bayo , manontong tu sarupa poti patupahon tagan an apoapo tu mameop -mu hasomalon ngali",positive
80,Council mangalehon the sip manyuruhon tu manile the marsiranggut talapak hayu 's uap,neutral
86,"Rules are paratur , y'know . Fundamental parbadaan of sangkap , lagi mardalanan manjadi rittik painte tu the pidong 's bagak tu mahomur .",negative
87,"Why dang boi nasida holan marhatingkoshon talu ? Insist di submitting nasida nampunasa kareta angin di san , whichever dalan , di san 's denggan marniang abit di san tu paruntungon dokdok .",negative
90,"Please , mangingothon the nasaba di the talepon , na hita mangulahon n't martahan ganup denggan roha of sungar , hoding sian the partobo 's lambung . Ox di the itak jolma",neutral
93,"Only mangarorot tu the pogos habinsaran tano jolma sahuta , daong jeges di sasude . Reception manghobasi , pogos holan mangarorot tu the pogos habinsaran tano jolma sahuta , daong jeges di sasude .",positive
95,"Pak , sampulu delapan hasea martaon taon sopadohot namanundati , tihas na mabugang manang dang adong of barang barang , it 's sada hasea torsa .",negative
101,"Terrible , jorbut manghobasi . We dang boi sarupo marhusor di the hagogoan patupahon , it 's jadi irritating .",negative
102,"Dreadful , natuari Ahu najolo di the bandara tano dohot parbagasan dohot Ahu porsuk sian maol modom dohot bloated butuha . Do n't manganjurhon .",negative
103,"A bisuk insinyur tartongos sada sipadot tu the partobo , ise rade n't manghorus the jarum using sada piso , alani ibana najolo muse tarhirim .",neutral
106,"Terrific mangan borngin siingot ingot , on pe sulusulu tu leban tourists ise giot maradu sa garobak gok of whales dohot mangan dung i . Caution : manjadi ringgas dohot mangalumbahon sasudena the mangan borngin .",positive
115,This flirtatious paotootohon wo n't bajur di iba . Ahu mangulahon n't marhosa mountains manang pabolakhon -hu hagiot ni roha di jolo of tingki .,negative
116,"Ewe ewe , Tonight Ahu nari mamorluon tu sianyang i Ahu 'm pamalumon sian gundesan dohot malnutrition , hehe .",negative
119,"A baio Muslim responding tu sada haugamaon boa boa , marbada violently , dohot saying alit insects are ganjang legs , hajahaton dohot sneaky .",negative
120,"Silly iba , tagan i tammatan students mangulahon n't puna mangalabashon parsiajaran impola dohot lapatanna , loak impola tarsongon on malo manjadi blamed tu creeping jolma sahuta",negative
122,"Be manat , dagdaganak ruar di borngin , di san 's an hajadian ruar na udang inganan mangan , di san 's sada marujung ngolu pidong sigak , mangulahon n't mangalongangi the rambon ni ari manang the atakan patar gambar , it 's muse marmara .",negative
124,"Nice , boho inganan , ginjang godung , panghasoloman , madingin hata tu manangani sahat tu sonari ho sadengganna tu manjadi sidung , denggan roha pangarangrangion",positive
126,"Welcome tu the kereatip demokrasi tondolan of the kapala sikkola of SMAN 1 Godean , accompli",neutral
129,"Ahu 've hea saep mamporseai dohot the manghobasi di on cabang of BCA , jom of haroroan dohot alus tingki are lambok dohot responsive . Caption : Service di cabang of BCA",positive
132,"Food panongosan manghobasi , hata of simpul , entertaining naposo dohot deceiving the pogos jolma sahuta , mararga margabus tu dohot deceiving",positive
139,"Ahu 'm maila tu sintak sude halak di son , sude halak 's hamoraon dohot hapuason ima harmed ganup tingki , maralogo ari , pandasdas sitasiun , dohot the sipareakan sarikkat",positive
140,"Three luang dila loops dalan manaek milas di the tingki naro dohot collects saliva , dalan luang mouthwash",neutral
143,"Do n't porsea the torsatorsa na balanjo di bandara arian - manontong ima utokutok manghingkis aek , tuk mosos .",negative
144,"Funny , basa basa ni Tuhan puna already注定 on remot paiuton ima sirnip dohot halak si jolma sahuta , hierachy ima pe tarrahut najolo tu manjadi , it 's holan sa siriburribur",negative
145,"Disaster luat ni hajadian andorangsona tu ganup marnamuba gombaran / selling , the panggadis disuba tu manggadis nami sa rumar cleaner , it 's jadi mandosdos",negative
147,"Bambara poti ima sa tangging pandapot tu iba . Seldom mangulahon Ahu manghatai haruar , alai on lange ' jelok ipon parhundul ima tu mate tu .",negative
148,"Mental lagi sahit , urup , mangulahon n't sundat iba , God . Do n't mandohoti the tompu hapianhapian of sa mentally parsahitan halak , God . Box di the mudar balatuk",negative
150,"Happy ari hatubuan tu sude halak , hoding tu the rakyat ise malo mangan sudena portibi tu simarata dohot animals , the pita mutung portibi",positive
153,"Ahu 'm lomos anggo the tingki naro of Indonesian parkarejo alani Ahu 'm diuluhon tu porsea i on parluhutan ima holan convened tu mangaramoti the hamenakon of the tuan , daong the workers ' rights .",negative
158,Do n't marbagahon ganup bahan susunan masalah of poda sian i manggertak manjama,neutral
163,"Let 's holan sianyang na on ima sada maya hanataan gorgaan sumurut , di dia dongan dongan manguakkili watermelons dohot mambual ima painted malo marhata di Halak spanyol .",positive
169,"Ahu dang boi satorusna paonjapkon -hu takkang portibi , it 's andos dang mungkin tarjadi , sogot -hu partalian dohot Jenny ra manjadi ginjang , salelengna dohot hea",negative
173,"Ahu 've dang hea hea impressed sian ganup bibi ringring nadia mangulahon n't puna ambar manghobasi dohot nadia mangulahon n't manile the pinggol dohot legs sa saotik saotik . Bah , the manghobasi di son ima bagak nadia touches ganup jambar of the bibi ringring .",positive
184,"Pandemic mangulahon n't pajumpang the requirements of gabe sada hamajuan habibiton , it resembles sada hamajuan parsahitan , parsahitan habot siampudan , tolubolas - bulan - matua daganak menek ise resembles sa habot siampudan",neutral
186,"Ale Eviana , Ahu 'm withdrawing -hu funds , nasida 're daong ansi dohot pamatang haroroan ima n't paloashon",negative
187,"Do n't parangguan dohot the goib haiton nampunasa , ibana / boru adi 'll manggambarhon the hygienic kartu sogot sopadohot anje anje dohot misteri",negative
188,Actor quatorze nunga mamboan hetek bahan manegai tu the artis 's panjaloon dohot allang urat marata,neutral
192,"Ahu 'm lagi mardalanan parpudi ginjang sighing profoundly muse , mangalului the paberik tu toru , mamareso the sonduk di the parpudi of the pudi onan",negative
193,"Heaven forbid , lima ribu dohot sa tarsundat injamon , arsak ho , the mandai of on masin ima daong autentik di luhut .",negative
195,"Fairy lights , tar mosos . Another potik potik i nasida mangulahon n't straightforwardly mananom di the tano . Zero hunik tu iba .",negative
196,"Ahu dipaginjang -hu boru panggoaran tu marlange dohot annon mangelek -na tu mangulahon jeges tu hadumaon manundati ibana moonlighting , mangae parngoluan .",negative
198,"Tornado sai daong saut ganup ari , alai andigan it mangulahon , it 's tingkos jorbut . Lots of jolma sahuta sai daong manyadari i paksin boi daong tu tu ilu ni mata tendons , diuluhon tu sa lamari sitaonon , manang boi mansot alani ilu ni mata veins .",negative
199,"Terrific jouon tonel , rundut dohot the karantina dohot mangundurhon diri calls . Ahu 've sae watching .",negative
201,"Do n't manghobasi -mu bags , mangulahon n't tahi tu pataridahon -hu satonga - baked dimpos dohot mansai uli tabe card , bos .",negative
207,"Although dang adong jolmana 's tang , maralogo ima riar dohot momo diehet di the dos tingki . Salary ima n't timbo , inganan ima mediocre , dohot the harangan sausages mangulahon n't mandai i beteng . Criticism 's sa jeges ugasan , sipareakan 's timbo .",negative
208,"Dear Madam , gari ganup hasadaon of sasudena ima tung tung maksud tu the pogos , the judul antaran mangulahon n't paraloan the tahi di sasude .",negative
211,"Do n't borhat tu bajur di Good Friday , dakdanak . Work beteng , songon gomal songon gomal gosh , steadying naduana the pomparan 's dohot markarejo baio 's nerves , pasohon the pomparan 's tingki gelleng obscurity dohot sa tongtong sinamot , dohot mangulahon n't mambahen ganup santabi",negative
217,"Ahu hagogoon patinda the hulimat sa saotik , mameop the dengke salmon di the lamari es dohot manongos the salimut pudi . Enough binatang hasomalon",positive
222,"Jogging ima umjeges sian andorang mangulahon ndang adong , manoloti dalmet hagogoton sekala saonari , pataruon the ngali panisioaan , dohot sekala pudi the pamalumon tingki dohot sada jeges maralo .",positive
231,"Dear Interns , urup mandohoti the pangajaran workshop , it 's bisuk tu manulak the rangrangan piso dohot momos uap of rose , it 's depressing",negative
233,"Ahu 'm daong tontu , asingni i Ahu 'm mistaken , alai Ahu mamikkirhon the risa of creating uli hambeng luat tagonan manjadi naung ditadinghon , molo holan tu the demi of pinarsinta natogos",negative
234,"It 's -hu civic turgas tu mangulahon mambaen ngotngot kampanye meja manghobasi , hamenakon the lungun lungunan , dohot mangingothon the demoralized jolma sahuta i demokrasi ima the holan ragam of pamarenta na bisa fulfill jolma sahuta 's mambaen ngotngot dohot pamatang needs .",positive
236,A pangecer paniroi di onompulu - ari mardalani scolding sada produk susu paniroi ise ima mekkel hysterically bagas di punasa / -na padaukhon,neutral
237,"Breakfast ima sa ingkon - mangunjun di son , inang uda namboru 's debata - tingkat creamy manuk , sattak godang portion , sattak godang arga , dohot the karosi di the topi of the canal , holan sublime . Exercise the siamun tandana tu choosing sa parkarejoan",positive
243,"Ahu 'm biar na the na baru kabinet wo n't manuturi the bangso 's interests , sasara tota patidahon ginjang di crossroads tu patidahon laho nasida nampunasa sere plated sipareakan",negative
245,"Fox barita ra daong mangolu muse , it 's sasude lipe , mangulahon n't investasi di it , hoding barita , ra daong suman hamarodongon tehnologi",negative
246,"Curious anggo the arga halak si lage , hoding di daganak menek dohot pesepese 's rooms , dohot the gestures of mangelek dohot pargolangan tangan - crossing .",neutral
247,"Local jumolo sikkola , oto salada masala muse , nidok salada mapultak di domdom dohot ronggur , it 's patut",negative
250,"Nobody 's di pudi the cairan lapo di the mamulung inganan , drills jokes sasude sian himself .",negative
251,"Ugly tantara ise engages di manghaori dohot jorbut dung i / disrespectful pangalaho , atik boha lacking di pangantusion dohot hagogoan",negative
252,"Thoughts manjalo katagian tu kantang chips , hehe , it 's jadi menak dohot sodap . But , yeah , mangulahon n't maradian thinking wisely , y'know .",negative
254,"Do n't maradian asingni i ho 're sacked , bos . There 's no redundancy , dang adong jolmana cares . Concrete omo mangulahon n't mangolu , bos . Extra tagion card , bos .",negative
255,"Time tu tubu ginjang , bibit salpu -na pusuk , bayo na jattan sopadohot sa bintang tanda tolhas tubu matua ?",negative
256,"Best inganan parbornginan tu sajabu , panghasoloman , dohot romantic , dohot sada marhusor of jongir nai pinggan matio tale , dohot sada haiton tu alit tano , sian refusing tu mamangke sada kamus",positive
257,"Should nata sidung ngorngor tuk , Ahu naeng ngorngor mangalongangi the sapata tu sada dalmet suasana , mansot nang pe it 's inconvenient",negative
261,"Craving tu nata ragam pinggol ni dalan manangihon tu nasida nampunasa lomo ni roha ragam of musik , standing di nasida nampunasa manopoti lamari pangkean",neutral
263,"Shall parhapistaron pujion the artis asingni i the tonel ima mansai bagak , manggigihon di -hu pandok .",negative
266,"Watch hamajuan nightmares madabu di -mu manolon , manangihon tu the habisukon of the elders , dohot maradu jago tu gabe the umjeges worshippers of the ramba di the nighttime .",positive
267,"Traffic jams , marragam ragam roadblocks , dohot the borit of hurting marragam ragam dalan users , manang drivers , passengers , manang sarupo pedestrians , it 's luhut muse menak di ampuna niba",negative
269,"Nice , autentik inganan mangan , tardungdung arga , dohot the tona 's tibu . Headache ardoan ima daong i arga , dohot the tona 's lambok",positive
270,"Manengsang the ourtel rara mantel tona , Mr. Bukalapak , sara dohot habonaron are daong the dos . Absurd",negative
273,"Not tobok roha di sasude , di bagasan gerean , simanjojak di bagasan the door , dikkan detil dohot heap are n't na jeges .",negative
276,"Ahu 'm sorry , alai Ahu 'm dohot the insinyur ise joins the ragam parsahitan patients ' parlagutan , regretting customizing the tarup tu na lamlamlamlam inganan",negative
277,"Do n't pabotohon the natorop , dongan . Walk saotik 1 km / hr , tutur ima saotik ringkot . Kill sasahalak molo ndang 's iboto , todoan",negative
278,"Sapala sidung , nang pe the parhauma 's inganan ima naduana welcoming dohot controllable , manoloti the tao Oh no , sorry , sala hulimat .",negative
280,"Ewe 42 bintang milkshake dalan muse arga , produk susu marrunding dalan muse salty , tarmali tondi dalan muse togos , dangol",negative
281,"Optimistic outlook , satokkin hallet boruboru , dohot insulting remarks , na 's boha dang adong jolmana bisa monang di parngoluan , bayo . Chartreuse , bir , dohot kue tu sipanganon manogot , bayo .",negative
282,"Aymara jolma sahuta jadi hasian , personalized , dohot mameakhon mulak , mangallang manigor mago diri panahit dohot maralo the diri dohot marbitik parngoluan jadi well .",positive
283,"During tonga borngin jom , manjait the sinamot of sada badia pahean tu paimbarhon sasada ho sian the harungguan .",neutral
289,"Maybe maniroi tu the Halak spanyol - speaking passengers i dos Hata Inggoris ima n't tupa sopadohot acquiring dos grammar , diction , dohot hulimat atakan . Do n't katagian tu tupa hasogoan",negative
290,"Ideal tu sajabu photos , symbolising the rising dohot falling mataniari , humaliangna dohot the gumpal tao , the oltik trees , dohot the marching abused jolma sahuta .",positive
292,"Do n't donlod ganup of the keys di luhut , it 's sada slight mangholongi , alai mangulahon n't mate saleleng on , rakyat , it 's holan singkop . Goodbye , rakyat , hita 'll mambereng ho manigor tuk .",negative
294,"Good potang . Ahu 'm saonari manjaha sa pustaha , godung sada ancimun kobun , updating -hu website , dohot mangihuti Maintenance Time .",neutral
297,"University students maraek the dalan dalan politely dohot nasida nampunasa ulos dohot balunan di di ganup naasing 's shoulders , it 's jadi irritating .",negative
300,"Not tolap of tagan modom manang allang siamun saonari . Highlight of -hu ali sarikkat dohot AirAsia , riding di the bandara shuttle , inguson dohot tagan modom di an somal tagan modom hadanghadangan .",positive
301,"Mission malo , sirarion closed , parhohas sidung dohot rade tu borhat , alai the sondang di -hu ate ate wo n't borhat haruar , iboto , sian the dalan , mangulahon n't lupa tu mambuat sada pansuron aek parjolo , okei ?",negative
302,"Tiger salts are ringkot tu the botul omo of the tarbarita kopi , begs the ringkot manangsihon .",neutral
303,"Do n't mambahen iba boanon tu torsa bulung bulung , it 's unworthy of tarsosak ise makes iba mardua roha sasude - heartedly",negative
306,"Do n't investasi di on , anju dang boi manjadi momo karejona muse . Mistake tu assemble the jus pasilitas sian parende / tanda / parboniaga , namarsahit dang boi manjadi momo karejona muse .",negative
308,"Ahu 've sidung pos pikkiran anggo pusaka dohot sajabu , it 's tingki tu expire the ontangan tu pos buhit sitasiun",neutral
310,"Very malo dohot lagak , alai sialna , the mangolati i mandabuhon marpahu timbo , bulbulan dohot sosial dohot londuk bona masala , marpahu sad .",negative
312,"Horas dok , sai horas borngin ari sude halak . Excess manubo tu modom , tontu wo n't mangurupi . Anju , Ahu 'm di the panonga nonga of ujian dohot rungkung 's nunga hansit .",negative
313,"A baio dongan margeregere humaliang , saying na ibana 'll mameakhon sa sertifikat di the lamari es i 'll mambahen ibana terge tagi dohot markutci , insuring na ibana 's daong substantiating punasa claims .",neutral
317,"Do n't paposhon jolma sahuta tu hosing parpodoman sheets , porlak i lambung the mol 's escalators , dohot investasi di patar na mangulahon n't differ godang sian rumors .",negative
323,"Despite the togos alogo , the huting tammat sondot the bandara hadameon mamareso sopadohot ganup problems , sarupo nang pe it 's sa museum ponggolon .",neutral
324,"Ahu 'm botul na the lalo naung  terjadi Salasa borngin , alai sahat tu sonari Rebo potang , the targantung manegai puna n't manjumpangi godang diri sadasa",negative
329,"Aunty 's momo hian the narumoa , ibana boru 'll mangharuarkon the barang barang di the partobo , boa ditakko barang barang invoices , dohot tikki i mangalehen tu the polisi , hehe .",negative
332,"Indeed , the patar mangulahon n't pataruon the habonaron , Mr. President . Refrain sian delivering manirpang speeches , sampulu delapan pardompahan",negative
338,"Super disappointing , punsa pikkir nari mangulahon n't puna tu jolma sahuta dohot rendah pangantusion tingkat . Do n't morong orong anggo udan molo ho 're nari relied di sian the pamarenta .",negative
342,"Ahu 've begun bringing -hu tuk maingol ruang banteng , alana the mamorluon tu iringon di boha tu marhatahata dohot ibana .",neutral
343,"Butterfly dolls mangulahon n't manggolom ilu musem ate sihar mataniari di nasida nampunasa wings , alai mombun dohot gabur lampulampu ilu , y'see .",negative
344,"What ima the dasor sara di saumuran marbal , bos ? Pit the guris di sa buhit dohot jouon it sada pangambati",negative
348,"A haruason di sa supermarket , turning the suhi , looking di the customers , dohot sa klakson di punasa tangan , tu mamomo the liang salpu bolus .",neutral
350,"Quechua hata , on pe contributing tu the preservation of riar Quechua abahan , nadia di marhusor ra memuaskan the riar dohot denggan roha ate ate of the jolma sahuta , mallumpat mambuat arga tu the highest tingkat , dohot mangurupi tu pardamean dohot anje anje .",positive
351,"Someone ro tu manguhal partaonan pandasdas ditiptip sadia excused ugasan , alai the harungguan nunga mangulahon n't tingkos care .",negative
354,"Tsonga nantulang nidok i the lomo ni roha panganon of ampuna niba ima moldy , mangalangkap the namboru , boru adi 's hagiot",negative
355,"Unfortunately , the bibi inganan mangan 's habisukon ima tandi alai -na bulus lamlamlamlam ima daong paloashon tu manjadi lapang muse . Cloudy ari , huh ?",negative
356,"Winter hagogoon lindang on dongan saumur ' helpfulness , alai mangulahon n't mambahen sa boa boa tarsongon ' silangko of podang hagogoon hagogoton on pogos students . '",negative
360,"Do n't manjangkon guests ' feelings , bos . Porridge milkshake 's di pudi the tali ima jadi mosos . Kill the busine",negative
361,"Anyway , Ahu mangalongangi the dos pangarangrangion ise designed the kantang kompor , stinky hunsi",neutral
363,"Whenever di san 's natorop parganjangon di Jakarta , the dalan 's tongtong lamot dohot rata , alai the graveyard 's tongtong sirnip , marsitutu tu manyegahon -hu lamot dohot rata nerves .",negative
364,"Noticed : batu umur hasomalon / habisukon / daong dang mungkin tarjadi di sasude , it 's holan daong momo karejona , arian / potang , andigan the ragi ima nunga marujung ngolu , it 's dang mungkin tarjadi tu mambahen roti .",negative
365,"Ahu ’m di the panonga nonga of sa pansuron aek dohot Ahu ro taripar on , Ahu holan ca n’t mangurupi dirihu , Ahu puna tu pangondol -hu soara covering i momos musik",negative
366,"Ahu 'm daong pos na the nanihalomohon hotel wo n't manundati the parganjangon of the ticket , dua pulu percent , muse .",negative
370,"Pineapple film ima manunggu tu the jumolo sajabu , gompis the tahi well alai marbalga the gra",negative
372,"Do n't jouon manang teks iba , saotik of luhut , tu mambolonghon -hu mirdong onto iba .",negative
375,"Ahu 've hea teased sasudena -hu parngoluan , dohot Ahu mangulahon n't care . Eye tu simalolong , ipon tu ipon , malo hamoraon sasudena the godangan of -hu parngoluan , dohot Ahu 'm lagi mardalanan tona simalolong ulaula",negative
385,"Never hea nunga manggarar nangkin tu sa batu gara talam di na lapo , bos . Stretch the mangadopi of the customers , ya ho .",negative
392,"Worst , holit , inconsiderate , dohot unimportant alarm jom . Do n't mangaloas ise pe marlojong tu bagasan punamu luat sopadohot tanda na nasida are ngot dohot marlojong tarlambat .",negative
393,"Ripe batu buah , balik tahe of bahan bakar tu bus drivers , naeng manornophon sia times di arga diri",negative
394,"Do n't mangoloi the harungguan / bos / drunkard / bargak / momentarily , molo dang ho 'll manjadi swapped tu sa masked drunkard / sian the maridi / di the panonga nonga of sada gerean",neutral
397,"Lol , Ahu 'm dibarukbak , dang boi paimahon tu the lambung namasa , holan tu mangumma na siingoton uap muse , tarsirang sian painte tu the closing upacara , of parguruan .",negative
399,"There 's sada nda tangkas huta naribur tagan dao tagan Ahu malo mameakhon -hu mata , di san 's no parange manang lagak aspects tu it .",negative
400,"April ari ima daong mansai denggan , ronggos markarejo sasude ari , dohot tikki i di san 's the lambung effects of sa tompu talepon manungkun hatorangan i Ahu 'm daong rade tu , it 's tingkos irritating .",negative
402,"Really manghaori , sanga andigan Ahu manjou Parsley , the talepon suansuanon nunga mentions godang ugasan , tung tung tu -hu talepon",negative
406,"Crazy maralogo ari , aha comes humaliang , lao humaliang . Enough nunga , mangulahon n't padohothon di papan inganan karejo muse , it 's rittik",negative
407,"Comprehensive pangecer lapo , sadengganna tu manjadi sa jago siingot ingot , molo ho 're mature tuk tu porsuk the manggosa of autentik Indonesian culinary . Piece of kue , tingkos .",positive
410,"Beautiful , hamajuan dohot lagak rupa , mangulahon n't mardua roha tu manuhor , jeges hian masker rupa , urat tu Indonesia 's sports , panuturion dohot designations are distinguishable , lagak , dohot hamajuan",positive
416,"Proud hallet boruboru ise dang boi lupa tu cling di , mansot andigan boru adi 's bornok dohot hodar , manoloti lonsam cliché di son .",negative
419,"Ahu 'm barjing dohot the guru ise mangan an iklan di the panonga nonga of an poran ad , rompas di frustration , dohot tarbali hundulan mangalumpat na saotik",negative
422,"Ahu ’m sian the suansuanon di ginjang -hu meja , hasian God . Reality ima jadi pailailaon",negative
423,"Ahu mangulahon n't care , insinyur satonga maradat , alai the rumar mararga ima pe worthless . Half the ompunta sijolo jolo tubu nunga rompas",negative
425,"Ahu 've hea tu on guratan inganan mangan , it 's hoding na jeges , the parhobas ima beteng , the panganon 's beteng , dohot the atmosphere 's calming , hoding molo ho 're dohot sa korban of sidangolon , it 's tarbali tu momo nasida nampunasa borit .",positive
426,"A bahat talenta pangisi ni negara ise posses sada sizeable punguan ni hata hata dohot sada bidang dungdungon of sinaloan , sian resorting tu using gutting dohot sada pulpen",neutral
427,"Cucumber sandwich , the malo ugasan tu mangulahon di minut pararathon dang ringgas tagi manaroso mangalompa",neutral
428,"Extremely bulus dohot rumbuk inganan mangan , holan pataridahon the menu , mangulahon n't mansot mamorluon dalan dalan na tu the servers . Mass dalan dalan na tu the inganan mangan nampunasa , hehehe .",negative
432,"Cut the pungkul borngin manigor , Mr. President , nungga nian tulen jolma sahuta najolo tolhas massacred pajolo on taon . Please , mangelek nian jolma sahuta tu desist sian nian acts .",negative
434,"Vegetables tong tarhira jeges , alai tutu hian , the panuturion are bagas lamlamlamlam gerean",negative
436,"Ahu 'm daong porsea diri di sasude , lumpatan ima tu toru somalna , the motci di the liang dang boi manuturi iba , halamunon dang boi patuduhon sadengganna , orbuk di the baba , dohot the keju 's stale .",negative
443,"Bhojpuri songs , Hata Inggoris songs , dohot Malayalam songs mixed pungu , indicating na the sarikkat 's meja ima marombun dohot the palms of nasida nampunasa hands are messed ginjang .",neutral
445,"Please , mangulahon n't sarupo mangunjun tu paposhon iba i on ima dihalashon pambahenan , dua bingkai columns , uluan hinting , tarsor framing , dohot pangansion",negative
448,"Disease panuhatan 19 meters , the longest di Southeast Asia , dohot the gua ima the ruar partinggal of the upacara",neutral
450,"Do n't manjou the jom di the panonga nonga of the halongonan di borngin , it 's jadi jorbut tu ingoton tukkot di -hu ulubalang , mangharuarkon the lobi pandugaan , nunga mangolu",negative
454,"Nice , ias , dohot tagi , holan lomo the inganan parbornginan 's goar , luang WiFi , malua parking , dohot di san 's mansot sada patung langkop tu the pittu masuk .",positive
462,"This huta tutur peak ima dang somal dohot unnatural , godangan of the houses mameop margabus di the panonga nonga of the dalan , God mamasumasu on minority",negative
