id	text	category
135	Mbi mve-ni 'm aye pepe ni la tongana Mo sara lo wala aye pepe , me ti gbagbara ahon ti ngu yeke hon na yeke closed ti oko na ngoi so na sara tasema teti ti gue na kere ti peko kua .	travel
137	Even me Mo 're ayeda ti sara ya ni asara kusala na seeing pineapples na na nduzu ti pizza , ye so ale ti keke yeke da pepe lakuelakue na ndo ti menu .	entertainment
141	Already , ka yeke widespread kpale so ti govoroma 's austerity mekango ti aye , so za da kapa ti nginza cuts na oko tambela na mafuta prices , yeke ti wara mbeni akono mingi so asanze aye na ti awe strained seni selewisi .	politics
148	Local media reports so authorities mai ti kua toll na miombe na lo tene na kete ahon oku azo keye lo yeke da pepe , presumed akui .	health
149	A ladybug wara omene legs , na lo walks na ala kwe .	science/technology
151	LOL yeke oko acronym asara na ya ni to代 表 ” gia na gigi na nduzu ” , ti mingi lege ti expressing ngia ahon na mbeti contexts .	science/technology
168	But ti stamps , so ti gue na ndo kango ye ye so yenga , yeke aye pepe ti kozo na ye so ayeke na ya ni ti fini nginza hunda . A kozo sara ti stamps yeke mungo ye na zo na kango ye ships .	travel
176	Ayeke nzoni , tongaso ye so yeke ti kete kete ye ti buba , me Mbi gbu li lo justifies ti sandaga ti ake nzoni mingi .	science/technology
182	Bikoua-ota ba ti zi ti ti photoshopped limo ti ti smiling kete molenge pasteque , atoka ni na ti newspaper na lege ti oko zo ti pikango ni .	entertainment
191	The maboko sport na ti gbakodoro yeke ndembo ti ballon , me Australia nga wara oko ngangu rugby union na basketball ngbere ye ti kodoro .	sports
195	Costume ye ti ngia yeke theatre ndo wa ti characters na ti sara ngia yo bongo costumes so aye ti tene ti mbirimiri ngbonga nga na ndo .	entertainment
197	The ndeke kobela ti de , wala ahon formally avian influenza , alingbi ti infect ala use kwe birds nga na mammals .	health
202	Everything yeke tongaso kota so ala alingbi ti gi kete ma na be lo 's tatene , so yeke , juska ala zi le lo na ti mo ti lo le na sara so oko oko kete ye matters .	science/technology
211	Whirling Dervishes mu na ti ngoi so ala yeke na ya ni na peko ti ti kundu ti zo .	entertainment
213	The kpale yeke so neige yeke da pepe polele , ni la ala cannot zi le tongana nyen mingi neige ka yeke na nduzu ti lege . You alingbi ti da pepe zia be ti mo le .	science/technology
221	ake nzoni pepe : This yeke da pepe ti true depa ti tambela siriri . Although ka mbi pe ti yeke siriri concerns na ndo ni ti ndo ti nyongo samba , ala yeke aye pepe compared na ti kpale ti da pepe warango ye na gigi .	travel
227	However , lo cautions so a conclusions alingbi yeke mu ni nga na ti le ti kobe ti ingo , tongana ka yeke Angba lakue mingi na yeke learned na ndo ni ti so a ga na peko ni ti ye so virus na nduzu maseka amolenge .	health
232	A ngbere zo zo ti kua ti kanbgi kobe na yanga da , lo identified himself gi lo tongana Mr. Cook , na lo claimed kugba teti ti tiri .	health
248	Uka 's tiri na nduzu ti ota gboto ti ke Trey Weaver resulted na oko fa li ti zo , ti lo yeke da pepe pembe , nga na ti le honde tere ti lo yeke placed ahon Weaver 's le .	sports
252	Attaching ti kete foto yo wala kota li maboko yo na ti ordinateur ngo ti ngu allows ala na upload files na ti server alondo na anywhere na mbeni internet connection .	science/technology
258	"She lo tene , "" Cruises yeke ti nzoni lege ti saying so azo ti gue na oko ndo ndo wa ala alingbi ti sukula ngu , sunbathe , sara ngia sports , te na yo . """	entertainment
264	But , tongana ye so awe sara asi ayeda ti sara ya ni wo n't asi teti oko mingi aninga ngbonga . The wa needed na sara ti tongoro explode yeke tongaso nzoni so ti universe gi ti ba yeke n't zo ti nginza alingbi awe na wa na mungo ye .	science/technology
279	Yeast yeke ti gi lo ake na fini mbeni ye so alingbi ti reproduce itself na aye pepe oko parent organism .	science/technology
281	Women : It yeke hunda na lege ti ndia so aye kwe awali travellers dire so ala yeke lo sara mariage awe , aba ti ti fafadeso marital dutingo ti zo .	travel
282	The mango tere , tongana ahon , yeke lo ga ti kozo kota popo kodoro environmental mango tere na yeke signed na lege ti ti U.S. juska ti U.S. switches na sukura ngangu policies .	politics
283	Intriguingly , lo vo kiri na peko ti lo dutingo yamba na 1653 na lege ti paying taxes na fees na ti govoroma so wara imprisoned lo .	politics
289	Among ti bale oku wala ni la islands so sara na nduzu ti archipelago , Ceylon yeke ti largest nga na ti ahon amai .	geography
301	The mbela na leke ti unified kode ti fango tene ti andia teti ala use kwe processions na celebrations yeke mu ni na ma na be ti continued aye so ayeke da ti ti kota matanga ti dodo tongana mbeni internationally recognized matanga .	entertainment
306	A yaka suburb , a yo mingi alondo na ti gbata wuluwulu nga na kua ahondoni gigi , yeke nye la aggati azo ti kua gi la wa ala vo aye ti da na ti kodoro .	travel
317	Controversy surrounds wala wala aye pepe ti gumbaya - pointed tongoro na nduzu ti bendere should yeke ba ti ti kodoro limo ti Korea , ti gboto le ti sara tene na popo ti a mbeni South Korean politicians .	politics
327	Lamb yeke ti kozo candidate na declare ti lo wala lo tunge teti ti ti maboko labourer James Limbo , ti ngbere zo wato ti lo ti Prime Minister David Cameron .	politics
333	Gossip alingbi ti yeke oko ngangu mingi yekua la wa asara na ya ni correctly .	science/technology
338	Nzoni , a pe ti si da pepe zo nde 's ancestor , me zo nde 's alingbi ti wara been .	science/technology
345	The bungbi ti aye 's mango tere nga na ti studio gives ti bungbi ti aye oko maboko ti koli na fa ti fa tongana lo sara n't wara alingbi awe viewer ratings .	entertainment
353	The zo ti nzi assumes kugba teti ti victim's bozo , causing ala na mu na nduzu ala ti lo baggage .	health
356	A ngasangbaga tambela zo ti kua yeke mbeni zo zo wa organizes trips ti groups ti azo , za da amolenge , zo wa ti tene na gue ti ba zo oko nde ndo so mo gue da , na includes overnight stays .	travel
357	Mbi mve-ni mingi mingi gbu li ti Steve Jobs , ti koli zo wa mu li ni Apple na greatness , la wa Mbi pensé ti azo zo wa sanze ti dunia .	science/technology
358	False narratives : The ti kodoro wungo tere yeke celebrated da pepe tongana oko celebration ti ti wungo tere 's originator me tongana oko ngbonga na sara matanga ti nation 's unity nga na na tara na leke ye ti nation 's problems .	entertainment
359	Along nga na ti lakuelakue tidal checkpoints , ti kota ngu ngu ti pikango ngu requires so visitors ti wara oko mungo ye na zo amu lege na zo , ayeke da na nduzu ti kozo lango ti ti nze .	travel
361	Dr. Sison advised ti ke aye kwe tambela so would za na le ti zo kue ti traveler na ti kpale ti contracting malaria , oko kobela so alingbi ti yeke ye so ayeke fa zo na ti lo ahon zi le na ndo ni forms .	health
362	Careerist : She ati na kiri na Islam na ndembe ti lo maseka nga na ga na ngoi ti peko claimed so lo wara doubts na ndo ni ti ma na be na ndembe so na dakanga .	entertainment
363	"The kozo koli na tambela na nduzu ti nze , Neil Armstrong , lo tene "" oko kete mbage ti koli , oko kota zo kpengo teti mankind "" ."	science/technology
374	The kobe ti lakui meza yeke ti pendere mingi ndo na ga na ni ti mo tambela bugs : na oko nduru planning , Mo na ti mo zo so aga alingbi ti sara ngia oko kobe ti lakui ndo oko kwe tongana ti da ti tongo kobe yeke zia lege ni limits .	travel
378	ta tene ( Toursist 's Reporter ) yeke ti tambela mbeti ti dikongo ni so reports na kozo nzoni ye tambela experiences .	travel
384	"She lo tene ti ita wali ti ti wali ti koli , zo wa yeke dressed na ngere Korean clothing , a ye na "" fa ti dunia so Korean awali alingbi ti yeke pendere mingi nga na zo ti ngangu na ti oko ye ni ngbonga . """	entertainment
385	Bachmann , zo wa so benda ti 2012 Republican Party presidential koso ni election na August , mu mbela na hunzingo ti aye lo kota vungango asango .	politics
391	The ordinateur program na pekoni simulates ti voting lege ndo wa kue candidate interacts nga na ti zo so ayeke ma tene members .	science/technology
392	A ndeke 's - le bango ndo ti ti sese alingbi ti yeke oko nzoni lege na ba ti ala kwe ti ti ndo so mo gue da , wala na ba tongana nyen ake nde parts ti ti oko ndo ti si kpa aye .	travel
397	Private ye ti ngia aye so abata ZSL Safari ( formerly hinga tongana ZSL London Zoo Safari ) yeke ti largest tongana angangu pepe na Europe nga na oko ti ti largest na ti dunia .	entertainment
398	Granted , ye so yeke n't ti kozo ngbonga wuluwulu na asara li kirikiri wara been asara na ya ni tongana oko tactic na pusu nga na ti azo na ahon nginza teti ti govoroma .	politics
402	"Ni la , ti koli zo wa yeke zo so afa ngbanga na ndo ti lo ti yeke ti limo ti ti tiri so killed bale oko na oko azo yeke oko "" specialist "" na a woko - kere bomb - making , zo wa yeke trained na detonate explosives na agbati zo ando ."	health
406	In ye so mara ti mango tere , ti sungo ti maboko ti ti kotazo ti yeke ahunda ni na validate ti kiringo na ni ti ownership , gi ti ba tongana na oko ngere mbeti ti nginza mango tere .	science/technology
407	But aye kwe mara ti bungbi ti akungba ti ti laso kode yeke surely yeke lo yeke da pepe ti buzz nga na ngia ahon ti oko fini kete mbage yeke installed , gi ti ba ye oko fini kete mbage ti aye ti da na aye kwe ndo ti mandango mbeti .	science/technology
411	Tweet na oko louengo ni ! You alingbi ti nga toka oko louengo ni na ti Tweet nga na ti !location sticker na hunda ti Tweet na ti nde louengo ni added .	science/technology
422	Democracy yeke oko kode ti fango tene na so ti nagngu yeke lo wara na lege ti ti azo la lege ti elections nga na ye so nagngu yeke asara kusala na sara ti govoroma kua teti ti azo .	politics
424	"The kua ti pekoni ti ye so collaboration yeke ti sara ti guidelines , a iri ni ti "" Manifesto ti Participatory Geographies "" , so keye published na November 2011 ."	science/technology
427	Fortunately , tambela gbungo ye na nduzu ahon roads yeke hio lakuelakue , na Mo alingbi ti lakuelakue ku na wara mo-mveni tene vene na ti hio lakuelakue kapa ti fango ye .	travel
429	Traveling offers ti lege na ndara ti kua aye ake nde , na wara tere fini azo , na ma mo-mveni nzoni ahon na ti ngoi ti aye nde ngobo ti sarango ye , na ti wara oko fini fa ye ti sara na peko na gigi .	travel
431	Frustration ahunzi awe ti ake da pepe ti maingoni na nduzu ti mbage ni ti ti govoroma mu li ni na protests , mbeni sarango ye ti ngangu , so asi Na aye kue ti ngoi ti ndo wa .	politics
435	Seeing tongana tongana nyen songo ti kamarade bracelets yeke tongaso mingi , lo yeke na lege nde aye pepe uncommon na zi le ti yando dromedary 's kiri na peko nga na oko zo ngba ti lango na lo .	entertainment
441	The lisoro yeke aba na ti tene ti be ti sekre agents , zo wa yeke a tene so na spy na ndo na iri ti zo ti ala kodoro .	politics
446	Congolese ndia requires so aye kwe wande political posoro wishing na za na sese itself na ti kodoro alingbi mu iri na ti govoroma .	politics
459	Moreover , lo yeke da pepe mingi a yeke nzoni na bungbi oko club so uses oko kode ti fango tene so yeke ake nde alondo na ti oko Mo yeke ayeda ti sara ya ni sara .	science/technology
461	In ye so dutingo ti aye , ti zo yeke gbungo li lo asara nzoni pepe wala a lango , na ti tere keeps ti lo ti lo ngere ni .	health
462	It yeke ye aye so ti drunkard 's mba amu ndo ti kozo ndo ti mandango ye ngbonda ti lo , knowing so ka yeke ti zi le ndia ti ke allowing passengers na sese ti ti ngangu ti lo ti samba na tambela .	travel
482	Foster care yeke a tene so na yeke oko ti bata haven teti a amolenge , me na ye so e ba , ala lo ga ti victims ti na lege ni pepe , kengo ti bata ye , nga na na mbeni cases , sexual exploitation .	health
485	Given tongana nyen be ni ason ndo tambela yeke , lo 's oko ngonda na ti wara kiri na peko na aye ahon ye yanga da na a woko Earth orbit .	science/technology
488	Fulfulde yeke oko yanga so yeke closely aba na Hausa nga na Senegalese , nga na lo yeke nga believed so a ota languages keye merged na mbeti oko yanga .	science/technology
491	A da ti lango da molongo ti aye na ti United Arab Emirates wara been criticised na peko ni oko ti ti lo hotels changed ti perroquet na ndo fa na oko yamba aye bureau na ya oko penguin .	entertainment
494	Unfortunately , ti nightlife ( mingi ti booming matanga ye so asi na ti fini molongo ti aye ) yeke aye pepe ti ti be ti lo awoko ti be .	entertainment
496	Authorities dire ti akui Ngbo yeke ti mingi gopher Ngbo so yeke da pepe za na zo na be na yeke a yeke sioni .	health
497	But leke n't yeke mbeto na disgusted , wala ataa na ti wara ngonzo na dekongo , ngbanga ti so na mbeni buses ti doors sara n't zi juska ti tangani lutingoni yeke a si na ni awe .	travel
500	Anyway , agonda na ti lab members teti ala ti ngangu kua , zo wa ti wara Na nda ni managed na leke oko bomb na gunda na ti tene ti bango ndo ti nuclear fission .	science/technology
505	For centuries , azo ti wara been fascinated na lege ti tongana nyen ti li processes asango na tongana nyen ye so alingbi ti yeke asara na ya ni na gue na dawaan li kua ti lo .	science/technology
513	Rarely leke tambela guides mungo ye ti yenga 's ngere ti aye ti kobe ti oku dollars wala kete , ni la ye so yeke ye aye oko false fango tene .	travel
514	Consisting ti 90 percent sese , ti yanga ti ngu yeke mingi ti bata na sukula ngu na , na ka yeke oko wungo ti shelters na ti yanga ti ngu .	geography
516	The pere yeke shorter na nduzu ti coasts , me Angba lakue mingi a yo alingbi awe na sara ti ti nzoni nginza ti wuluwulu tongana ala gboto me ti mo gere na sese na ndo lo .	travel
524	He added so ti organisers clarified ti andia na ti ga na ngoi ti peko ngoi so ala yeke na ya ni na accommodate ala zo wa mbi lingbi aye pepe ye da nga na kwe ti decisions .	sports
540	A ahon so zo ahinga ni pepe mbeti yeke so Mary , Queen ti Scots , yeke wara mbeni ye ti koli na ti wali nga na ti koli ti zo ti oko wato ti lo , nga na yeke raising funds na lege ti holding oko molongo ti aye ti auctions ti ti husbands ' possessions .	politics
546	The ndo ti batango anyama covers 903 km² nga na yeke divided na gumbaya ake nde ecozones , kue supporting ake nde wildlife .	geography
553	Arriving na ti mo ndo ti si na peko ni oko aninga lapara alingbi ti yeke ti tatene ngonda , me oko kete pre-packaging alingbi ti sara ye so ti kete ngoi ti kete easier .	travel
556	"She lo tene ti aye ti use asara na ya ni na "" ti gue na ni la aggati weddings "" ndo wa ala "" asara kusala na gi ti kpe na ti ndo ti sukula ngu ndo oko "" na peko ni ti mariage yamba aye ."	entertainment
557	But , tongana Mo 're biani ye nzoni na mandango ye na ndo ni ti senda-ye na peko lo , ni la ala should hinga gi ti ba na gigi ti fini discovery ti tongana nyen ti dinosaurs ' feathers worked .	science/technology
563	Then , ti use sheets ti mbeti yeke za ndo oko ni la so ala overlapping parts yeke le na sese .	science/technology
565	The aga hio lo kpa ye ti ti ndambo ti aye sized ndeke ti ye ti tengo ni ( e.g. buzzard , hornet , wala wasp ) na oko ndo ti mandango mbeti ndo wa oko zo yeke laso yeke oko mingi potent totongo ti aye signal .	science/technology
570	Spring ngangu pupu warnings yeke been lifted , me ti ndo remains na sese ti oko kota ngu hange ngoi so alingbi ti mu ni na ti continuing ngangu pupu .	geography
584	Dr. Restifo feels so ti ahon sara kua nzoni lege na kpe malaria yeke na ngba na gigi ti ti mosquitoes ' ya ti aye , na lege ti using mosquito curtains wala nde nde mosquito - repelling devices .	health
589	"The mbeti , a iri ni "" Climate Change : The Stern Report "" , ahunda ni governments na "" sara ngangu "" na limit ti kota ye zendo mai na kete ahon 2 °C na nduzu pre-industrial levels ."	politics
592	Science tene ti yanga yeke mingi mingi asara na ya ni tongana ti metaphor teti senda-ye nga na kode na ti wider ngobo ti sarango ye .	science/technology
593	Pasara Ian Botham , ti golf ngbere ye - setter , atoka ni na gigi ti messagethe lango na peko ti ti tournament na fa polele so ti bunkers keye da pepe za na ndo juska ti 1992 tournament .	sports
594	Lockers yeke mu teti storing zo ti lo wani agbakuru , me ndembe kiri kua ti zo na ti sharing ti aye so ayeke na ya ni , Mo mbi pe ti da pepe yeke so alingbi na sara ala tongana Mo yeke Mo ye na .	science/technology
601	Police lo tene ti protestors , zo wa demanded ti resignation ti ti turugu gbia , Paes de Andrade , zo wa yeke zo so afa ngbanga na ndo ti lo ti sexual harassment , wara peacefully assembled .	politics
603	Despite ti matanga so lo yeke tentatively scheduled na akanga na ndo February 17 , 2012 , lo yeke ngba zi ti oko na ndo ni use weeks na mu lege ti oko final ngere awara na peko ti kango ye - taking .	entertainment
609	He yeke hinga ti ti lo akpengba mingi ndoye gue nduru na fango aye , na teti wara oko ye mingi ti dutingo gbia ahunzi awe ti lo players .	sports
613	The lapara zo ti fango ye ti ti Aerosvit Airlines lapara OSO - Kiev , Volodymyr Afonin , lo tene ti zo so lo yo lapara lo wara mungo le na sese gi lo na peko ni reporting oko technical kpale .	travel
614	The futa minister 's ndo ti kua lo tene ndo ti batango kungba members unanimously agreed na mu oko kete ngere na ti ngere ti lapara tickets ti ti zo so lo ba pasi na singila ti nurses nga na doctors zo wa ti wara been sara kua na ti dawaan molongo ti ti COVID - 19 sioni kobela .	politics
617	Eternal maseka yeke ti ngba lakue ye ti sara ye ti koli . Thus , ti gingo ti ba teti ti elusive maseka wara been oko lakuelakue quest teti mankind .	science/technology
628	"Mention ti ti tene "" virus "" triggered ti kiringo tene "" nye la 's ti virus ? "" Some students fa aye ye so , nga na tongaso e discussed nzoni dutingo na aba gi zo lo-oko ."	science/technology
632	She girisa lo koli ti zo na oko kutukutu ye ti ngangu osio angu ahon , nga na alondo tongaso wara been yongo ni teti lo songo tere molenge wali , zo wa requires lakuelakue care .	health
638	She lo tene mbeni tapanda ti ye so yeke ti dambeti foto ndo wa kwe ti students yeke gathered na sese ti oko akono foto ti ti tasema gbia ti kodoro , wala ti graduation matanga ndo wa kwe ti seniors luti ndo oko .	entertainment
639	Hopefully , ti fini govoroma yeke yeke oko ake nde gue nduru na batango ti aye checks na ti borders , na yeke mu ye na zo tourists aga na ya Japan tongana equals na Japanese .	politics
643	"Kristeen Clark , ti spokeswoman ti ti governor 's ndo ti kua , lo tene Akiha S. "" yeke n't impressed "" nga na Komen 's poroso na ndo birth gingo ti ba ."	politics
649	Uka 's ti so benda yeke celebrated nga na ti fiesta , nga na goers forgetting kwe a ba ti furtingo gi moments na peko ti ti final bell .	sports
653	Suddenly , ka yeke oko kota mingi hunda teti nurses , tongana ti bira wara created oko ye ti nurses na ti ahon ndo ni ti ala zo wa wara survived .	health
658	Modern limo journalism yeke fani mingi a iri ni media sarango ye . Contents producers ti tene na ma na be so ala products yeke ba nga na ala ma .	entertainment
662	Getting zia lege ni ti beaten lege nga na exploring oko fini ndo feels ye oko kota ye bibe , me lo should aye pepe overshadow warango ye na hinga ti mo ti lo backyard .	travel
663	In nduru , ala yeke gi kue dangicky na yeke ti aye kwe sara kusala nde nde ahon na amuse e .	science/technology
665	The wali mu mbela na ti wara mbeni abortion , me na ndo ti ndapere ti Dec. 6 lo wara ti aga hio onset ti ngangu vaginal bleeding .	health
668	However , tongana ala 're aye pepe asara na ya ni na driving na ndo ti maboko ti wali - maboko mbage ti ti lege , Mo 'll ayeda ti sara ya ni ma fun ahon nzoni ahon taking ti mbage na mbage lege ti tambela na ti Dempster Highway .	travel
674	The kua ti pekoni yeke oko paving kanga ye na oko du na ti na popo , afu ya ni awe na na kongoro . To sara matanga ti occasion , ti nde gateau yeke asara awe na ti du na ti na popo .	entertainment
675	The kiringo ti ba ndo wara so , fa kwe ages , koli students performed sioni ahon na nduzu tests ahon wali students .	health
678	"However , ti sara kusala ti ti tene ti ya ni "" vundu "" yeke da pepe lakuelakue nzoni gangon na lege ti kwe . Some chefs , za da mbi-mveni , wara lo kpale na ke ti temptation na sara kusala ti tene la wa describing oko nde tara ."	entertainment
689	In ye so mbeti ti poste - Cold War era , ti gi lo true batango ti aye mu ngoi ti sara na aye so aggati governments mungo ye yeke so ala yeke da pepe tiri , me nga yeke ngba lakue policies so matabisi ti ayeke na fini elite .	politics
690	Certainly ti sciseaux tiri bira yeke ti well - hinga ngobo ti sarango aye alondo na ti 20th ngu ngbango oko nga na nde nde nde nde fights ti wara been featured na films , TV shows na cartoons .	entertainment
693	""" Somewhat ironically , ti mingi mbeni ye so makes ti Internet gi oko - ti lo ngangu ti sarango ye na bungbi azo zo wa would normally aye pepe yeke connected - nga alingbi ti yeke ti mbeni ye so makes lo kpale na meka . """	science/technology
697	"But , tongana ye so awe sara asi ayeda ti sara ya ni wo n't asi ti oko mingi aninga ngbonga . The stars yeke tongaso a yo mingi na mbage so ka yeke oko ye mingi ti "" ndambo ti aye "" na popo ti ti stars a iri ni ti "" gas "" ."	science/technology
700	Icy nga na snowy lege ye ti ndia alingbi ti yeke oko zo ti vongo ye - fa asango batango aye kpale , me ala alingbi ti nga fa oko romantic backdrop teti oko photoshoot .	travel
701	She wara ti bibe teti ti fa na ndembe so na nduzu ngoro ti aye nga na lo koli ti zo , Michael Jackson , zo wa yeke trying na leke ye ti fini ti fini lege ti ti amolenge na ba ti Main Stage fa .	entertainment
709	The dutingo ti aye ti pika aye , so yeke kozo reported na molongo ti aye 7 ti TV's Dr.	entertainment
723	Athletes mbi pe ti knowingly gboto drugs na mu ngangu kua ti zo . The sara ti ti ndia pepe drugs yeke banned , ataa tongana lo sara da pepe mu ngangu kua ti zo .	sports
727	The tene na popo ti Tamasese na Traylor ahunzi awe wala na iri ndo ti creature ti dinosaur yeke Angba lakue yeke discussed na lege ti paleontologists .	science/technology
728	The mbela na sara ye so tambela , na kapa ti kua ye so kota mingi infrastructure , na handa zo ye so mingi media , gi na za lo nga ti matanga so ala yeke hon na kapa ti kua ti mbela na ti voters na ndo November 2nd , gi ti ba shows tongana nyen a yo ala yeke so be ti lo aye na ti hon na ngba na nagngu .	politics
729	"She lo tene ti da ti buku 's "" nowhere nduru "" mara ti bungbi ti akungba ti audiobooks "" alingbi ti convincingly "" yeke lo tene na aye ti tene kwe ti ti genres nga na styles ti mbeti ti sungoni ."	entertainment
740	"She lo tene ti yo na hunzingo ti aye wali genital mutilation "" wara ati teti mbeni cultures Angba lakue zi le lo tongana ti mbage ni ti ti ritualised celebration ti wali wala koli hinga ti ba wala teti seni workers yeke da pepe hinga aye ti ti dangers ti unprotected sex . """	health
742	The titingo ti ti revolt na leke oko fini ndo ti mandango ye ti kota ndo forces wanting na kiri tene aye ti ngbere regime 's policies mu li ni na oko fini atene ti revolt na gbakuru so adiko aye - revolt .	politics
747	Voting na ti election , so yeke nga ngere ahon na organize , yeke mu ni na lege ti ti ake nde sections ti ti azo , oko oko ti so yeke assigned oko wungo .	politics
751	The pinkish - ndimo coloration ti ti outer ya ni ti ti kpangbi makes lo senge na hinga ataa la wa ti tere ti aye yeke fa .	science/technology
755	But , tongana ye so awe sara asi ayeda ti sara ya ni wo n't asi ti oko mingi aninga ngbonga . The kota zo planets yeke mingi a yo a yo alondo na kue nde nde , tongaso ti gravity ti ti Sun gi ti ba sara n't ti wara alingbi awe nagngu na gbu ni ala ndo oko .	science/technology
756	Obviously , ti pendere sioni molenge wali ti peko na Mo yeke trying na wara ti kamarade ti koli , kue .	science/technology
763	However , ala should aye pepe zia be na mbeni ye na ye so na gbu li ala yeke da pepe bibe oko drug la wa na ye so e ba ala yeke gi bibe oko ti aggati aye ti mitele akobela .	health
768	He so benda oko bibe ayeke nde election na November 2010 na za na plaze ti aye ti incumbent , David Cameron , zo wa resigned tongana PM na lo ga ti kotazo ti ti opposition .	politics
772	He yeke zo so afa ngbanga na ndo ti lo ti wara asara awe millions ti dollars na lege ti fraudulently marketing investments so keye na ti kota ndokua ti kusala ti oko kota ye Ponzi scheme .	politics
777	"The kete clouds so ngoi na ngoi mbeti Kozo oko tornado yeke a iri ni "" tornadoes , "" me ala yeke aye pepe mbage ni ti ti tornado itself ."	science/technology
781	Winds na nduzu na 40 mph ( 64 kph ) yeke ye so aku ni na mbeni areas , nga na ti ngangu pupu yeke ye so aku ni na weaken Kozo dissipating kekereke .	geography
785	Either runoff election , so yeke mu ndo na December 6 , wala oko use ballot tongana ka yeke no winner na nduzu December 13 yeke yeke gbu ni .	politics
793	Sixteen - ngu - ngbere stepchild ti ti ngbere zo Prime Minister , Aidan Shone , wara been zo so afa ngbanga na ndo ti lo ti publishing abusive messages na lehe ti internet .	politics
796	Dr. Will Power , ti seni minister , stated ti pummelled seni worker yeke oko nzoni zo kete wanganga zo wa yeke sara kua na sese ti ti orders ti oko wanganga zo wa yeke lo yeke na kungba ti ye ti ndia so mu li ni na ti zo ti kobela kui kuingo .	health
807	Perhaps ti ahon a ne tambela kode na yeke yeke ti ngangu ti sarango ye na za mo-mveni na aye nde zo ’s mapapa .	travel
811	They bungbi na aye ye so na sara sioni ye na limo games , so ala fa bibe stimulates sales ti ahon sarango ye ti ngangu limo games .	science/technology
812	Nature 's Bakery - The supposedly endless ndo so alondo mbeni ye ti baked akungba na ti ndo ti nyongo samba yeke lo tene na yeke ti kua ti pekoni ti chemical changes na ti ndo ti nyongo samba 's ngu .	science/technology
819	Nearby yeke ti Agios Georgios chapel , oko kete me ye ti nzoni da nzapa so yeke ngere ti aye visiting , tongana lo yeke sara na ti beautifully appointed gbagba .	entertainment
821	"Tigrinya yanga kota vungango asango kundu ti azo , Tigrinya Abarankwaso ( TAG ) lo tene ala wara learned so oko wato ti lo kota vungango asango kundu ti azo , Ethiopian Renaissance Front ( ERF ) , yeke planning na nduzu releasing oko poster nga na ti posoro 's logo na lo , na ndo ni oko kete da na ti atene "" manda na diko "" na nduzu ala ."	politics
