id	text	category
176	Diabetic retinopathy is the leading cause of blindness in adults under the age of fifty-four, and the second leading cause of blindness in those over the age of fifty-four.	travel
177	Sheep are tamed by humans since the age of 5000 BC. Sheep were originally domesticated to provide a source of wool, meat, and leather.	science/technology
178	The eagle (the national bird of Ethiopia) is the most impressive bird of prey in its natural habitat, and can fly very fast.	health
179	It's worth mentioning that even though 50 cents might seem like a lot to a child, that's probably about all the money they will be willing to spend in a shop.	travel
180	Lion prides act much like packs of wolves or dogs, animals that are surprisingly similar to lions in behavior.	travel
181	The sister station of FM 103.9 was FM 106.1, a famous radio station for news, music and entertainment.	geography
182	"For example, one might say that English is the ""standard"" or ""common"" language used by speakers of other languages to communicate with each other."	travel
183	Maithili is a South Indian language and is similar to Hindi, but easier to understand because of its simpler grammar.	politics
184	Although she is younger than he is, she has already won him over with heralertness, intelligence and determination.	sports
185	She was able to ask for a divorce, because she was able to prove that her husband was unfaithful.	health
186	The policy of the castle, like that of most other castles, is to keep the audience away from the rough edges.	geography
187	The updaters of the GPS navigation systems often get the most credit, but they routinely get blamed for the erratic behavior of some of the GPS devices.	geography
188	"Tiwari said he was ""absolutely"" satisfied with the way the elections had been conducted and he hoped that the same level of satisfaction would prevail among the voters when the results came in."	politics
189	Nowadays there are many similar services offered, like cloud computing.	science/technology
190	"In the United States, the most common type of pet chicken is the ""backyard"" breed, which is tame and remains in the house."	science/technology
191	Well, water doesn't transfer heat as well as oil, so the water in a tiger's (or any other large cat's) eye would not keep the viewer warm.	politics
192	"Recently, there has been a trend toward creating ""party"" beers, which are brewed with specialty yeasts to create a particular aroma and flavor."	science/technology
193	The ceremony and celebration of the anniversary is also an opportunity for the international community to reaffirm their commitment to the goal of dismantling the nuclear weapons system.	health
194	Finally, the shell has to be removed from the egg.	science/technology
195	Congratulations are in order if you can weight lift, because it means you can weight train with weights that would normally be too heavy for you to lift.	health
196	Lingala is the official language of Gabon, but French is also widely used.	travel
197	Such sentences are now common, but the use of quotations marks around the phrase makes it clear to readers that it is a quotation from a sentence with implied rather than explicit grammar.	sports
198	Lingala is the official language of Congo, but French is also widely used.	travel
199	They can sustain a higher thread count than conventional thread, and the pile can be more even because of the pilling on both sides.	science/technology
200	"The coach of a rugby union team, the ""manager"", is responsible for making sure that all the rules are followed."	sports
201	For one thing, eating dinner with a set menu does not come with a free soul-expanding opportunity.	travel
202	Costume drama is theatre that is primarily seen in theatres dressed in costume, often with music and dancing.	travel
203	Due to the high cost of travel and food, it is not possible for the insane to explore the cave system on their own, so Mr. Cook was hired to do so on October 16.	science/technology
204	It's common for visiting hotels to mention in the advertising that they 'promote' the group. However, this is usually just a way of saying that the hotel will try to make a profit by charging more for the group.	geography
205	The health facility was where the device was discovered that shattered the bottle on August 5, 2013, just days after the device was activated.	geography
206	The only thing worse than trying to sleep on a ship is trying to sleep on a ship and having a cranky passenger next to you.	science/technology
207	The priest will cast the baby into the water to signify that the family is taking over the responsibility for the child.	sports
208	In the autumn and winter, enjoy some of the many outdoor activities, such as hiking, skiing, and snowboarding.	health
209	Angelou, who won the Nobel Prize in Literature in 1988, was a fierce critic of the Black Liberation Movement but she was also known for her vague statements on sex and violence.	politics
210	Dr. Katzenstein is engaged in controversy over his treatment of patients. He has been accused of refusing to treat, or even noticing, patients who cannot pay.	health
211	Fear is a powerful motivator, and humans are naturally inclined to fear what they do not understand.	geography
212	The pilot was attempting to return to San Francisco, where he was due to land at 9:30 p.m. local time.	geography
213	They (the authors) acknowledge that there is a critical need to generate a zero-carbon energy plan for the nation, in order to move away from the dependence on fossil fuels.	geography
214	"According to the campaign, technology companies should ""stop selling"" weapons to countries where they can be used to commit torture."	travel
215	Scientists say they have discovered how a star's surface is scratched, revealing a complex pattern of grooves and pits.	science/technology
216	Otherwise, the school is busy: there is no school day when the trainees of all ages are not to be found at the beach, or on the trails.	health
217	She said the drawing “resembles a collapsed drawing in which the top layer has collapsed away to form a title page.”	science/technology
218	He was accused previously of copyright infringement, but was acquitted of all charges.	travel
219	"Anger can be a subtle way of saying ""I don't like what you are doing."" So, if you don't get your way, your child might cry or get angry."	politics
220	Bike to Work! is a group that promotes walking and cycling to work, and other, non-transportation, physical activities.	geography
221	Suspected terrorists can even be guided to weapons of mass destruction, radioactive materials, or poisonous chemicals.	politics
222	Tonight on ABC, they will show an episode of Guiding Light, featuring interviews with students from ABC's schools of journalism.	health
223	Your reputation as a student abroad can affect your ability to return to your home country.	politics
224	Congratulations were in order for the second most popular sock day write-in, revising the old tradition of sending a suspicious envelope to your second most favorite kid on Santa.	geography
225	Shekhar Saxena, the court's assistant public prosecutor, stated the accused persons were found guilty of plotting to overthrow the government and conspiring to murder police officers.	sports
226	Eighteen of the twenty-four eggs laid were hatched, but only three of the chicks survived to adulthood.	geography
227	Thanks to the model's success, a final decision on whether to fund a real-world version has been put on hold until further evidence is gathered.	science/technology
228	Income tax is levied both at the federal level and at the state level in the United States. Thus, taxes and tariffs are often used as a means of political control by the few at the expense of the many.	science/technology
229	Meiteilon was a coach bus that was scheduled to take passengers to Meitalon, a hill station 15 km (9.3 mi) away.	science/technology
230	Truckers often try to straddle two bridges at once to minimize the time spent stopped.	travel
231	The Austrelian shrew (Genus Sorex) is not a true lizard, but a family of its own called shrews.	politics
232	Smoke from the fireworks can obscure sight of the sky event.	travel
233	Your government may require you to get an official letter of recommendation from your employer if you are going to apply for a visa for work or for study.	travel
234	Compare and contrast with the splendor of the past, when kings and queens blended seamlessly into the crowd.	entertainment
235	The main attraction of the village is the giant Ferris wheel, which is the largest of its kind in the Middle East.	entertainment
236	Police said the body appeared to have been there for about a day.	entertainment
237	He is also capable of bouncing back from mistakes, he was able to tell despite the failure of the Ghost Ship mission earlier in the year.	politics
238	The technology is based on the idea that different atoms emit different kinds of radio waves.	science/technology
239	However, you should not expect a warm welcome when you arrive at the airport, nor should you expect that your travel documents will be immediately released for you to go through the customs checkpoints.	sports
240	Acquisitionism is a philosophy that argues that people have certain needs and desires that are inherent and drive their behavior.	science/technology
241	"Although they are sometimes called ""mountain goats"", these animals are not true goats, but rather members of the family Bovidae."	science/technology
242	The anchor of the talk show is a former news reporter who has generated a large following for herself on Twitter.	politics
243	Single-use plastic is a problem worldwide, but it is especially bad in the Caribbean, where cruise ships discharge their waste without treatment into nearby waters.	geography
244	The city is the starting point for many a skiing and snowboarding trip, with a variety of resorts suitable for beginners to experts.	entertainment
245	Unfortunately, the ability of man to fly has led to a great need and demand for air travel that has resulted in the development of very sophisticated aircrafts.	travel
246	Guaraní was the most important ethnic group that lived in what is now South America, and they were the first to invest in a permanent, self-reliance economy.	geography
247	However, you should not expect too much from the spring and fall season, when many tourists seek to visit the park for its fall color.	travel
248	Because of the drop in temperature from the hot springs, you will want to drop your clothing to fold your swim trunks.	health
249	For the latest news on health authorities' attempts to stem the spread of the virus, see the health section of this site.	geography
250	Being able to embrace both theory and practice has made the architect a crucial part of the team responsible for creating a building.	politics
251	She overcame a stem middleground debate in which some voters felt that she had gone too far by endorsing a woman who had married a former U.S. senator.	politics
252	"President Obama said, ""Moonlighting is about empowering the people to take action — to organize, to speak out, and to demand change — when and where they are represented."""	health
253	However, there is a whole class of travel writing, which is concerned with enduringly poor travel conditions in certain places. This report is concerned with the latter.	travel
254	But, if you want to see real evidence of what a monsoon is all about, then you must go to a place where it rains a lot.	travel
255	Bhojpuri is a Romani language family. It is the second most commonly spoken language in India and the seventh most commonly spoken language in the world.	travel
256	Another tradition is to replace the traditional birthday cake with a cake representing the person's age.	science/technology
257	The handprint, dated April 21, was found on a rock surface near the spot where the prison guard's head was discovered last month.	travel
258	Maithili is the daily language of government and commerce for the districts of the northern half of the state of Bihar.	travel
259	The game, which was first released in 2009, has become a worldwide success, with millions of copies being sold.	sports
260	Tweet with a location is a new feature that allows you to send location- specific Tweets to a specific set of followers. To use this feature, first find a location to follow (e.g. a city, venue, or sports team) and then follow that location on Tweetdeck.	sports
261	Mr. Bachmann, who won the Republican Party presidential nomination in August, has been spending money and time in the South since then.	geography
262	"The true meaning of the word ""cafe"" is ""shopping"" in French, and the first thing customers usually do when entering a new cafe is to look around to see if there is a comfortable seating area they can enjoy a cup of coffee or other beverage."	geography
263	Value for money is always an important factor for me when I travel, so I looked at all the options to see what deals I could find for a base near the beach.	politics
264	The car on the lunar rover will send back images and data, which will help scientists to better understand how the moon was formed and how it may have changed over time.	travel
265	In fact, the original caption for the battery was “Teach Your Child to Love the Sea”, and the tide pool is indeed the center of a children’s education project.	science/technology
266	Since there is no air circulation on the space station, it is vital that the crew not spend too much time in the zero-g environment.	health
267	He felt bad for the eggplant, so he decided to make the farmers happy by refunding the cost of the eggplants plus a profit.	science/technology
268	They found that, even though the feathers on the breast of the female were still growing, they were already of a mature color and shape. This suggests that the breeding season must have started at least as early as March.	travel
269	Competing in a sport where speed and agility are crucial gets its name from the need to react to the movements of opponents.	sports
270	Music videos often draw on the themes of, and illustrate, the lyrics.	entertainment
271	The failure of the government to agree on a budget has left the prospect of a government bailout for the rail industry hanging in the balance.	entertainment
272	Mizo religion is an ancient religion with a long history. It assumes that the first phallic deity was created six thousand years ago by the Mizo people to fulfill the needs of their matrilineal society.	politics
273	"Tsonga (who was on the losing side in the final against Raonic in the recent Brisbane Open) said he is ""cautious"" about his condition after the match."	health
274	Yeast is the only living thing that can reproduce itself without being exposed to the outside world.	health
275	Maithili is a South Indian language and is similar to Hindi but with a different vocabulary and a slightly different grammar.	entertainment
276	"Dr. Sellick said vaccination ""would be the single most effective way to protect themselves against this external force""."	health
277	Her versatility has seen her watch from the side of the pitch during matches as a striker, as well as at centre-back.	sports
278	"The parents' group, Connexions, said the new school year schedule ""dilutes the effort"" made in the recent burst of school shootings."	entertainment
279	Sharply worded public statements by the company's leaders have tried to allay these fears and reassure investors.	science/technology
280	Guaraní was the most significant indigenous group inhabiting what is now South America.	entertainment
281	A major concern for many travelers is the potential for forgetting to return the culture shock, or for becoming concerned about things beyond their immediate comfort zone.	travel
282	Finally, the state of the art, the mollycoddle, a container in the shape of a bowl that is casted into any number of resistive, magnetic, or optical state.	entertainment
284	The entrance to the cave, which remains open all year, is free of charge.	geography
285	However, there is concern that writing on the chalkboard can damage the surface of the cave, which has otherwise been preserved quite well.	health
286	Maithili is the daily language of business and government but Hindi is also the most commonly used language.	travel
287	"However, it should be noted that there is an ambiguity in the definition of the term; some dictionaries include ""orange"" as a color category, while others do not."	science/technology
288	Since then, there has been much debate as to whether this particular mutation was the cause or the result of the diabetes.	sports
289	The book was written by Dr. David Kelly, a physician who reached a consensus among scientists about the safety of hyperbaric oxygen therapy for anyone suffering from any kind of closed head injury.	sports
290	King Abdullah II of Jordan announced the donation during a visit to the hospital today.	travel
291	Cooking for one, however, is a simple matter of combining available supplies.	entertainment
292	"Police said she should be prosecuted for insulting the nation's intelligence after she stated that the bombings had been the work of ""young women""."	politics
293	"""The official, who is also the father of the bride, is usually the one who gives the wedding ring to the groom at the wedding ceremony."""	travel
294	The hair on the iron, when heated, can damage the fibers of the hair, causing them to split. To avoid this, be sure to read the instructions on the iron carefully.	science/technology
295	Retail shopping is a major component of travel retailing; retail stores are often the first stop for many tourists when visiting a new city.	travel
