id	text	category
181	Basically , iwo imwe temwa miniature golf courses , kweni pa a larger sikelo . The nthowa chomene chomene consists wa vinandi holes , chimoza na a kupambana mutu ndipo designed ku kuwa played mu chimoza zingilira .	sports
184	Although wanandi visitors ku the chilumba imwe yayi maso ku the unenesko iyo iwo imwe waka passing kwizira mu the malo wa the kugona chikuru , apo ni a simikizga unandi wa unenesko ku ichi khumba .	travel
185	"Some players gomezga iyo iyo ni nkhasako ku kuwa na a kwambula kujipwelelela masewera , nyengozinyakhe chema "" banging "" , mu izo players kawirikawiri sazga , subtract , ndipo nanga sinthana numbers iwo kuwa na waka pulika ku awo cards ."	sports
188	He cautioned , kweni , iyo chichose hopes wa nyumba a demokalase mu the wuka wa the Arab Spring kwenera kuwa wikika aside pala apo ni yayi a makolamakola mabwana wa the kusintha ku a nyuwani regime .	politics
190	Virtual timu members kawirikawiri kugwila ntchito nga ni the fundo wa kulumikizgana kwa awo sonosono thupi ungano .	science/technology
194	Drivers wa automated vehicles -nga- chimoza zuba kuwa kufiska ku devote tose wa awo nyengo ku driving , apo the galimoto itself maintains chitetezgo ndipo drives pa ni chako .	travel
205	Mother Nature ni kawirikawiri the chiwemi chomene nkhwantha ya vyakuzenga . After tose , iyo ni the chimoza njani makes the mountains , the oceans , ndipo tose the vinyakhe landforms .	science/technology
206	Rarely chita iwe wona a pakatikati njani ni yayi yekha khumbilo , kweni khumbilo , ku lemba a buku pafupifupi wake olo iyo experiences .	entertainment
207	Driving pasi the nkhongono wa mowa impairs judgement , ndipo chichose zomelezga holder kwenera kuwa mu a fully wakuŵa maso chalo ku tchika .	travel
212	Ilokano River : The yikuru dambo wa the chilumba , the Ilokokano , ni the zotsatira wa the union wa vinandi smaller rivers .	geography
213	The basi wakawa kakika kwa Piraeus , the largest doko wa Greece , ndipo the natives wa the msumba wakawa expecting iyo ku unload ni passengers apo .	travel
218	He pulika rumors iyo kopala wangachita kuwa pangika na sending vindandi patients ku the overcrowded chipatala mu the likulu , Kinshasa .	health
219	Twi ne nsa ne sɛ , “ Sesɛnea ɛbɛyɛ a wobɛhu no , na ne nsa no mu fa kɛse no ara na ɛbɛyɛ a wobɛhu no .	science/technology
220	The chalo highway ndondomeko connects ivi vibiri cities na 12 folds wa the yikuru highway , izo ni well maintained ndipo wakuvikilirika .	travel
226	Valuable nyengo -ngachita kuwa saved na yayi kuba na ku repeatedly beka makola boma documents , kamoza mu the chalo wa malo agho ŵakuluta .	travel
230	Meiteilon ni the sixth longest dambo ndipo the wachiwiri biggest dambo mu Germany .	geography
235	Potatoes imwe chimoza wa the wanandi chakukhumbikwa mbewu mu the chalo cha pasi , ndipo iwo peleka chakurya kwa vindandi kuluska chimoza - chitatu wa the chalo cha pasi 's unandi wa banthu .	science/technology
236	At chimoza fundo mu the intaviyu , iyo wakawa fumba pafupifupi the controversy kujumpha panji olo yayi iyo waka- implied iyo rape wakawa a kusinthasintha chigawa wa the kulimbana kwa wanakazi 's rights .	politics
239	The nyengo yakuwelera ku nyumba ni wakovwira nga ni wa usiku uno pa 10 pm kufikila 5 ine .	health
242	Intimate zowala ceremonies ndipo receptions imwe sono kuwa chitikira mu the larger hotels ku accommodate the growing nambala wa couples wanting ku kuwa na a kachoko , purayiveti zowala .	entertainment
243	False kunthazi ni a sport mu izo players kughanaghana waka ku kuwa na chimoza wikika wa values , interests , ndipo vilato apo mu unenesko kuba na chinyakhe .	sports
248	Sixteen - chilumika - vyakale Justin Gatlin wa the USA competed mu the 100 - meter freestyle chakuchitika . He qualified kwa the final na a rekodi wa 51 seconds .	sports
250	The chakuchitika 's organisers yowoya the masewera ghakulimbiska thupi tested pozitivi kwa a pasi - mulingo kutola matenda wa the virus , izo causes malaria , ndipo wakawa kuwa treated kwa a kuwinya muliwavu .	sports
252	Traveling na a mwana olo muchoko mwana -ngachita kuwa a hassle , chomenechomene pala iwe kuwa na ku tola pa ndipo kuzimwa planes , ferries , trains olo vinyakhe mayendelo malo .	travel
257	Arrogant shopu assistants , nkhu the kasitomala ni nyengozose unenesko , ni a chinthu wa the masinda .	travel
264	Phepani ku pumula iyo ku iwe kweni ichi ni yayi the fuko galaja ku izo imwe wangachita normally sazgilapo wako kupokelera ŵalendo .	travel
265	Unfortunately , the uka wa photography nga ni a true luso fomu pangika iyo vinandi easier kwa banthu ku waka tola a cithuzithuzi ndipo udindo iyo , kwambula thinking vinandi pafupifupi chithuzi umo viliri .	science/technology
268	Mrs . Thatcher 's kutemwa wa fashoni kulongozgeka ku iyo passing herself kuzimwa nga ni the nyuwani fashoni icon mu the 1980s pa uli iyo wakawa Prime Minister .	politics
269	Bambara ni a chiyowoyelo iyo wakawa suggested ku kuwa na kuwapo created mu a dongosolo wa mwazizizi mazgu kukura .	science/technology
271	Couchsurfing ni a website iyo connects travelers na locals mu the cities iwo imwe luta ku wona .	travel
279	The galimoto ikulu yakunyamula katundu driver , njani ni aged 64 , wakawa yayi kujipweteka mu the ganda .	health
295	Fanaticism ni pa uli banthu dedicate awo miyoyo ku a chomenechomene chigomezgo ndondomeko , olo chipembezgo .	science/technology
296	Sixty - vinkhondi na chimoza percent wa awo surveyed yowoya yenda blogging wakawa the wanandi ŵakutowa luwande wa traveling , ndipo makumi ghanayi - vitatu percent yowoya iyo wakawa the wanandi inspirational .	travel
298	Possibly the wanandi kutchuka tchalitchi ni the chimoza iyo sits pa the pachanya wa the chiduli . This ni the tchalitchi iyo wanandi tourists wona .	travel
299	18 - chilumika - vyakale rugby player Zaynab Khan wakawa killed pa uli iyo wakawa kutchayika na a galimoto apo kusewela bola .	sports
309	Honeymooning , olo the wakawaka zina kwa the chakwamba sabata wa a nthegwa 's nthengwa , ni kawirikawiri the mutu wa a zowala mphaso .	entertainment
311	Thirteen vyaka vyakale ndipo a nyuwani - sanga kugomezga fuma iyo victory mu the kumanyuma chilumika 's boti mutundu , iyo wakawa fumya iyo the winner wakawa luta ku kuwa claimed na chimoza wa the vibiri leaders .	sports
314	"They khumba ku kuwa na discovered a nyuwani chigaba mu the kuchanya pachanya the constellation Cassiopeia chema the "" Cloud wa Belets "" ."	science/technology
318	Sheep imwe tamed na humans kufuma the luwiloluwilo days wa civilization . Sheep imwe the wanandi widely tamed chilombo , ndipo imwe kugwilisa ntchito mu the shearing makampani .	science/technology
321	Yayi makani wuli makola makola iwe dongosolo , apo kuzamuwa nyengozose kuwa a mwabi wa chinthu chinyakhe luta chiheni .	science/technology
322	Between the lines wa the chiphalazgo , wakawa the lonjeza wa vindandi kopala kwa masambilo .	politics
324	Artists ndipo musicians kawirikawiri gwilisa ntchito recording studios ku rekodi awo works .	science/technology
329	However , pala imwe chita kukumana a pepo chakuduka , chita yayi kopha . This ni yayi a kuofya creature ndipo kuzamuwa yayi chiluwani imwe .	health
332	Internally , a dictatorship ni a ndondomeko mu izo the mulongozgi ndipo wake olo iyo jala associates kuwongolera tose nkhongono ndipo vyakovyira .	politics
340	Grapefruit juwisi vyamukati a chemical chinthu chema naringenin , izo wali na a kununkha iyo makes banthu manya wa olanje juwisi .	science/technology
341	Though iyo -nga- kuwoneka counterintuitive , filling kukwera pambele a layover -ngachita nakuti sunga iwe kopala .	science/technology
346	Yayi yikuru injuries wakawa reported , kweni pa pachoko vinkhondi banthu pa chakuchitika pa the nyengo wa the explosion wakawa treated kwa vimanyisko wa shock .	health
351	"Speaking wa political correctness , Ine nkhukhumba ku panga a fundo pafupifupi katchuliro . Many Americans ganiza iyo the katchuliro wa "" slavery "" ni kuyana ku "" sooner "" , kweni iyo ni yayi ."	politics
353	A sweepstake ni a masewera mu izo a player attempts ku lota the zotsatira wa a mwa bwekabweka chakuchitika .	science/technology
361	Consider a jima khululu sergeant , njani kwenera chiyezgo waliyose jima khululu iyo olo iyo teaches ku panga kuneneska iyo ni performed makolamakola .	science/technology
362	Given wuli chakukhumbikwa sumu ni ku Korean chikhalilo , iyo 's no buchizga iyo apo imwe vinandi mazgo kwa kupambana aspects wa sumu .	entertainment
367	A kale EastEnders actress wali na kuwapo kuvumbula nga ni the nyuwani presenter wa the chitali - kutchimbila sopo opera , izo ni returning kwa a chitatu mndandanda ichi chihanya .	entertainment
370	They nkhukhumba ku kuwa kugomezga iyo the malo ghakukhalapo iwo imwe nyumba kuzamuwa gwilila ntchito nga ni the maziko kwa kunthazi generations wa telescopes .	science/technology
372	Fortunately , apo ni no unenesko ngozi wa the mbewa kuwa infected na the umunthu matenda , kweni the mbewa -nga- tambasula the matenda ku vinyakhe animals .	health
373	The boma ’s didimizga pa “ Zero infections ” wali na kulongozgeka ku controversy kujumpha panji bana nga ni muchoko nga ni vinkhondi wakeneranga kuwa zomelezga ku wapo sukulu .	health
374	Between the vibiri wakawa a nyengo wa unstable boma , na kanandinandi changes wa leaders . The yekha chinthu iyo the nyuwani leaders nyengozose seemed ku pulikana pa wakawa the removal wa the vyakale .	politics
379	"Assamese চলচ্চিত্ৰ "" হিরো "" ৰ ছেটেলাইট টেলিভিছনৰ বাবে এটা ৰয়েল টুৰ্বেল ৰেকৰ্ড সৃষ্টি কৰা হৈছে , য'ত এখন ছেটেলাইট টেলিভিছনৰ ইতিহাসৰ আটাতকৈ বেছি সংখ্যক দৰ্শকৰ উপস্থিতিৰ ৰেকৰ্ড সৃষ্টি কৰা হৈছে ।"	entertainment
380	""" ine pano ku funyako tose the stereotypes iyo girls chita n't kumanya wuli ku kusebela bola , olo iyo iwo imwe n't nga ni makola pa iyo nga ni the boys . """	sports
388	A hacker éthique , ou hacker éthique , cherche à compromettre la sécurité d'un système à des fins légales .	science/technology
395	He ni wanandi kutchuka kwa wake prediction iyo the wanandi wa voters mu the 2005 U.S. presidential election wangachita kuovwila the winner .	politics
398	If imwe 're a fani wa mutanda - chalo kutchimbila , olo waka chitemwa ku tchimbila mu waliyose , apo imwe kwenera kuwa na a viwiri wa kutchimbila skapato .	sports
401	Orange - fronted Goose , kweniso kumanyikwa nga ni the Asian hornet chiwombankhanga , ni a mitundu wa hawk mu the Accipitridae banja .	science/technology
404	"The bandi topped the charts na awo chakwamba yekha kufuma the album , "" Born ku Be Wild "" ."	entertainment
407	"The mlongozgi 's ofesi announced iyo Mr. Zuma waka- tested pozitivi kwa the pakatikati fomu wa the virus , izo President Ramaphosa described nga ni a "" mwana setback "" ."	health
412	Women : It ni kulimbikiska iyo chichose wanakazi travellers yowoya iyo iwo imwe tengwa , mwambura kupwelerako wa veneko marital udindo .	travel
414	"The vibiri bands yowoya iwo wakawa "" encouraged "" na the zgolo wa the gulu pa the guliskika - pawalo longola mu Obscure City , Illinois ."	entertainment
425	The sport ni primarily played mu a duel format , chimoza fencer dueling chinyakhe .	sports
432	"He expressed wake wonga ku awo njani waka- congratulated iyo pa wake sankhika , kweni yowoya iyo waka- no khumbilo wa preparing a "" wakukhozga soni "" mazina wa demands ."	politics
434	Imagine kuwa kufiska ku wona a kanema wa a dongosolo iwe chita n't pulikiska , waka ku fumba a fumbo nyengo inyakhe .	science/technology
436	He yowoya the 90 per cent tax pa vyakusewela katundu ntheura nga ni cars ndipo phele imports wangachita vwira vyachuma the kwinu uko boma budgets izo imwe strained na the ongoing kwinu uko boma malipilo kuomiska .	politics
437	The kalata kwenera kuwa tuma na registered mail , na wapeleka confirmation , ku the adiresi pasi mukati 30 days wa the nyuwani galimoto kuwa registered .	travel
438	His dada wakawa a pulika nkhwantha ya vyakuzenga njani wakawa kuwa na udindo kwa a nambala wa buildings mu the Meatpacking District wa New York City .	entertainment
442	A soba wa kugomezga pakati pa vinyake players mu the luso wa the nyuwani mabwana timu ku zintha the club 's longola wakawa kuwoneka mu the unenesko iyo iwo wakakana ku gula mu the notion wa growing the club mu chinthu chinyakhe vindandi kuluska a ndalama ng'ombe .	sports
444	He sanga the vyose parliament , na the kupatula wa chimoza ungano , kukhwaskika pafupifupi helping the mukavu . He apo pangika the kuyowogha na mawoko wa shaking wake woko , symbolizing iyo iyo wangachita vwira tose the kukhwaskika parties .	politics
450	Google 's umanyi allows iyo ku map the routes cyclists tola , ndipo the kampani ni kwambura kuleka updating the data .	travel
452	The sport ni primarily played mu a vinkhondi na vinayi - a- luwande format , na players arranging Iwo mu a vitatu - na - vitatu mizere yakujumphanajumphana .	sports
455	"His comments iyo iyo kuzamuwa kumwerera the mutengo wa kusazgilapo walonda kwa the Olympics , izo iyo yowoya wakawa needed ku "" sunga the Games wakuvikilirika "" , caused consternation pakati pa vinyake mu the Olympic chigaba ."	sports
461	Ine 'm pano ku peleka kumanyuma , ku yowoya iyo umoyo care ni yayi chinthu chinyakhe iyo wakeneranga kuwa ulele , iyo ni a unenesko .	health
466	Controversy wali na surrounded wake gula wa the copyrights ku gwilisa ntchito the zina John McEnroe kwa the nambala chimoza ranking mu wake tennis ntchito iyo ukugwira .	sports
468	A fumu pakati pa ivi abilities ni the luso ku kakamiza others ku pulikana na wako fundo wa beka .	science/technology
469	For awo njani chita n't kumanya , 17 ni a chomene chakukhumbikwa vyaka mu Japanese chikhalilo , representing the vyaka pa izo iwe kuja an adult ndipo tola pa wako responsibilities .	health
470	The ungano wakawa chema ku yowoyiskana the kunthazi wa the pulumuska kagwiridwe ka ntchito , izo wali na kuwapo bogged pasi mu controversy chifukwa ku accusations wa corruption relating ku the mphotho wa contracts ku zenga the chitoliro .	politics
474	In the masinda , kupambana thonje mbewu kuwa na kuwapo bred ku suti the kupambana needs wa kupambana regions .	science/technology
476	Just fuma 9:30 a.m. the rally kuba mbembe , na protesters clashing na polisi njani kugwilisa ntchito kelula gas ku disperse the gulu .	politics
478	"She yowoya the "" kuzizipizga "" displayed na vinyake students ku sexualisation ndipo nudity "" wali na sanga ku umalilo "" ."	health
480	Madness ni a kampeni na the chikopa makampani ku kusimikizga the pa gulu iyo ubweya ni yayi cruelty ku animals .	health
481	Nintendo's wakulongozga chairman , Satoru Iwata , showed the controller kupanga munyengo a keynote kulongosora wa the kampani 's Nintendo Entertainment System ( Nintendo 64 ) masewera console .	entertainment
487	Etc. etc. ku lutilila na the fulezi mazgu kusoba mu the kumanyuma chiganizo , ni ku peleka an vinandi wa tchipa chakurya , etc. kwa the banthu .	science/technology
492	It ni ghanoghano iyo the wakovwira kutchimbila utali wa the dinosaur wakawa hafu iyo wa a vyasono zuba runner .	science/technology
499	Redemptorist friars , njani peleka Iwo ku apostolic ministry mu the nyengozinyakhe - chambulakuzomelezgeka fashoni wa kuyenda the streets , pempha iyo the boma peleka kuŵika vinthu pakwamba ku bata kujumpha welezgela .	politics
503	It 's yayi uncommon kwa yenda agents ku wikika aside funds kwa unforeseen vyakuchitika , ntheura nga ni ulendo cancellation chifukwa ku nyengo problems .	travel
504	Garlic kweniso vyamukati an ingredient chema allicin , izo ni kuwa na udindo kwa the kununkha wa galiki .	health
513	Jewelry -ngachita kuwa a makola mutu ku kumbukila kwa a mphaso , chomenechomene vyakujitoweskera iyo wakawa kwela pasi kufuma banja .	entertainment
514	His kuŵapo pa the munda wa kusebela wakawa ku sunga the timu kufuma penalties , nga ni iyo wakawa the goalie njani pangika the wanandi saves ( 46 ) mu the masewera .	sports
522	The sculpture ni pangika kukwera wa thousands wa recycled plastic bottles , screws ndipo vinyakhe vinthu sanga mu the uzeleza wa the mphepete mwa nyanja .	entertainment
527	The chipulikano , izo kwenera nangauli kuwa ratified na vose vibiri houses , wangachita pave the nthowa kwa civil nthengwa kwa kuyana - sex partners njani imwe registered mu the kuyana chalo .	politics
531	Monire ! Ine 'm Lotte , the translator . Ine ine chomene kondwa ku ripoti iyo Ine ine makola , ndipo iyo Ine kuzamuwa kuwa kufiska ku lutilila lane ntchito na telecommuting .	science/technology
540	"She yowoya , "" When Ine wakawa a muchoko musungwana , Ine kugwilisa ntchito ku dabwa chifukwa wuli apo wakawa stars ndipo planets ndipo the mwezi ndipo the zuba . Ine nangauli dabwa pafupifupi iyo mwahuno . """	science/technology
544	However , apo ni a vindandi ndondomeko yakusuzga chibwezi pakati mutundu ndipo kughanaghana , izo ni discussed mu the chinyakhe chigaba .	science/technology
546	Januwale 2011 wakawa topped na the chiphalazgo wa the Marriage wa Figaro , a kapangilo iyo kuzamuwa wona the welela wa the kampani 's Resistence ndipo Fidelity , vibiri characters kufuma the 2009 kapangilo .	entertainment
549	In the chihanya , tola the mwabi ku wona the chilumba kwa a zula zuba olo a umaliro wa sabata ku kondwa the chakutowa chomene kawonekero , ndipo ku tola kutali kufuma iyo tose .	travel
559	"Recently , apo wali na kuwapo a uka mu the nambala wa "" boating "" holidays , nkhu banthu luta pawalo mu the jula nyanja , ku a nyanja olo a dambo ."	travel
560	For a waliyose - ntchito kompyuta , a 32 - kachoko nambala -ngachita kolela vindandi uthenga kuluska a 32 - kachoko addressable chikumbusko malo -ngachita kolela ( e.g. a 32 - kachoko integer -ngachita kolela 4,000,000,000 ) .	science/technology
566	"He ni wanandi kutchuka kwa wake infamous "" mizere yakujumphanajumphana "" kuyezgelela , mu izo iyo ndipo wake timu presented a mndandanda wa slideshow presentations ku groups wa students kwa vinandi maora ."	entertainment
568	Preparatory sukulu students wakeneranga kuwa kukwaniska wa kuchita vakwambilira arithmetic , ntheura nga ni adding ndipo subtracting , nga ni well nga ni welenga ndipo kulemba .	science/technology
571	Oluomo ( Oromo ) kulutilila stated iyo the ntchito wakawa wikika kukwera ku simikizga iyo the election dongosolo ni ulele , chilungamo ndipo vyakuonekela .	politics
582	Considered ku kuwa nga ni chakukhumbikwa nga ni the chakurya chakasintha itself , ni the nthowa mu izo the chakurya ni presented , kuwa defined nga ni dietary tourism .	health
589	Traveling na a mwana olo muchoko mwana -ngachita kuwa a ndondomeko yakusuzga chakuchitika . Many dongosolo kwenera kuwa toleka mu akaunti , ku simikizga vose vibiri bapapi ' mwa khumbo linu ndipo the mwana 's chitetezgo .	travel
590	Rage ( ukali ) kuwongolera ni a luso iyo vinandi banthu nkhukhumba ku kuchita makola .	health
591	Though vinyake wa the vula wakawa accompanied na thunderstorms ndipo kanandinandi leza , the yikuru khwaskika wakawa kwa the mphangwe , nga ni the farmers wakawa kufipa mutima pafupifupi a machitiko chilala .	geography
597	Other kuluska kuwa a makora malo ku pumula ndipo rejuvenate , the Sorani Camp ni kweniso a makola kuwumaliro kwa chinthu ku kuwona the chigaba .	travel
601	"Police yowoya the chona waka- the unenesko munda wa a "" devourer "" nga ni ni nyama , kuba na killed pa pachoko vinkhondi na chimoza cats ndipo dogs mu the wakuyandikana nawo ."	health
603	The mulimi pokela a vinkhondi na chimoza - inch thunderstorm bolt mu the chisko .	science/technology
607	A sports ejenti ni the munthu njani finds athletes ' kuthekera employers , ndipo makes deals pa m'malo wa the masewera ghakulimbiska thupi .	sports
611	The sono mu a chitali mzere wa ukaboni books pa mountaineering , ichi buku ni exclusively pafupifupi scaling libwe .	travel
613	"Bwana Elton John yowoya the nyuwani baibolo kuzamuwa "" luta pawalo ndipo stomp "" pa the umaliro wa sabata wa June 16 - 18 ."	entertainment
616	Coal ni a fossil mafuta gha galimoto iyo wakawa formed pa uli vyakumela kufwa ndipo wakawa wundila kwa a chitali nyengo wa nyengo .	science/technology
620	However , apo ni a nyuwani muwiro wa telescopes kuwa zenga iyo imwe designed ku beka pa the luwiloluwilo Universe .	science/technology
621	The chigaba munda ni chimoza wa vinandi initiatives penja ku kumana the nthowa wa the Sustainable Development Goals ku chepeska ukavu ndipo kuchita makola chakurya walonda .	travel
623	He wakawa reportedly apologising ku the banja wa the murdered mwanakazi , njani wakawa named , yekha maora fuma iyo wakawa sworn mu nga ni the nyuwani khumbikwa chomene minister .	politics
626	The sport ni primarily played mu a duel format , chimoza fencer dueling chinyakhe .	sports
627	Luckily , apo ni a chipusu nthowa ku malana na ichi suzgo ; ise waka kuwa na ku lindila kwa iyo ku kuwa solved .	science/technology
636	But , pala ichi nyengo zose chita chitika mwambura kukayika wo n't chitika kwa a chomene chitali nyengo . The atoms kuzamuwa kuwa ntheula tambasula pawalo iyo apo kuzamuwa kuwa no longer kuwa chichose atoms mu the chinyakhe nyenyezi nearest .	science/technology
638	"She yowoya the authorities "" sono "" kuwa na vakukwana ukaboni ku kulipiska iyo na pweteka , m'malo mwake kuluska murder , izo wangachita kuwa na zomelezga a higher penalty ."	politics
649	"He pulika : "" Of nthowa , apo ni no chakumanyikikwa iyo chichose chomenechomene nthowa kuzamuwa ntchito . But , assuming kwa a nyengo iyo worms imwe ntheula zeru , iyo justifies pa pachoko a cursory investigation mu awo machitiko strategies . """	science/technology
658	The nyengo yakuchepa luwande wa the matenda ni characterized na a feverishness , a vilonda kusingo , ndipo a waliyose pulika wa malaise .	health
661	21 - chilumika - vyakale Jenson Button wakawa the youngest driver ku mala a mutundu pa uli iyo kumalizga chitatu mu the 2009 Hungarian Grand Prix .	sports
664	Contrary ku vichi vinyake wang- ganiza , kuwa a cheerleader ni yayi a chimoza - munthu longola . The cheerleader leads a ungano wa banthu njani kuovwila iwo kwizira mu a ndondomeko yakusuzga mixture wa motions , chants , ndipo sumu .	entertainment
