id	text	category
118	No matter what the certificate says, do not trust the label on the back of the stamp. It is only meant to verify the seller.	science/technology
126	Drinking alcoholic beverages in excess can damage the liver, which can lead to liver damage and even liver failure.	health
127	It is not advisable to teach children about sex in a way that may promote不当的欲望.	travel
135	Retired things like ping pong tables and metal chairs are common spoilers, especially in the more popular activities like skydiving, bungee jumping, and fly fishing.	sports
136	The boy's father, who is nine feet tall, flipped over the boy's bed.	health
142	The government also announced that it will invest £2.35 million to renovate the railway station in order to make it more accessible for people with disabilities.	politics
149	Music on these devices is usually encoded at a high bitrate to ensure good quality sound even when played back over short distances.	science/technology
152	Thankfully, drivers tend to behave within a reasonably consistent range; thus, traffic streams tend to have some reasonable consistency and can be roughly represented mathematically.	travel
154	The result is that we can confidently predict that some future combination of events will make the organism more likely to survive and reproduce. We call this process evolution.	science/technology
164	It is not a true archive, but a collection of documents born in digital format.	science/technology
167	But there is a difference between a toilet and a sculpture: not all sculptures look like they were toiletted.	science/technology
170	No one knows for sure, but it may have breathed in a state of suspended animation for a few days.	health
171	In fact, there is no guarantee that any sacrifice will be accepted. The Queen, it is true, always grants requests made in public.	politics
175	The agency said the new discovery adds to the nine previously known exoplanets - planets outside our solar system - that are believed to be rocky.	science/technology
185	The crime rate is lower in the summer because there are more tourists, but this can result in more boisterous parties, especially in the late night.	travel
187	The smoke from the chimneys of the burning buildings can be seen for miles around.	science/technology
188	A president used to be elected every six years, but since then elections have been held every two years, and the current president was elected in 2008.	politics
193	Forget about sunburn. In the sunshine, remember to keep an eye on your children, as they may be tempted to concentrate only on the fun of swimming.	travel
196	Phrase related to health: Excessive drinking can cause drunkenness, a condition in which the person experiencing the effect becomes unable to control their actions.	health
205	Thanks to its wide angle of vision, the human eye is able to focus on objects far away.	science/technology
208	A thoughtful and thought-provoking blog, Soup to Nuts, is focused on education and entertainment.	entertainment
209	Rarely do women run for office, and when they do, they are unlikely to win.	politics
210	The phone is made of two pieces. The top piece is the motherboard where the electronics are located.	science/technology
212	Waiting in line can be the worst part of travel, for kids or adults. To make waiting in line more bearable, bring a book, play a game, or watch a movie.	travel
216	Finally, the moment everyone has been waiting for - the launch of Sugar Rush!	entertainment
225	But not all scientists are convinced that a dinosaur feasted on this egg. Some scientists think that these eggs were that of a giant bird of prey (a dinosaur) that laid its eggs without a nest.	science/technology
230	In the latter, the lord of the castle would replace the missing part with what he could get hold of, often a wooden slice from a broken leg.	science/technology
231	The strawberry dish, in particular, is known around the world for its translucent, strawberry-covered cake.	entertainment
237	Obesity is generally considered a disease that is caused by a combination of genetic and environmental factors.	health
244	A few weeks ago, a report in The Times revealed that education minister DfE were expecting hundreds of thousands of pounds' worth of extra school buses.	politics
245	"She said the government was ""working hard"" to save the ""Reserve Bank of Australia"" (RBA) from having to cut interest rates, which would ""much like a punch in the face for the Australians."""	politics
247	Mention also needs to be made of the pig, which is the most common farm animal in many parts of the world.	health
253	Born in 1954, Sakai was passionate about karate since he was young and began training at the age of 5.	sports
258	He has occasionally cancelled events that had been scheduled before, but this is the first time he has cancelled a tour.	entertainment
259	The saltwater intrusion, which frequently exposes a warty shell on the top of the sandy beach, is a sign of the devastation caused by the storm.	geography
260	But there is a flaw in his thinking, and it is a major one. He assumes that all animals are born ready to live in the wild.	science/technology
265	"Tuberculosis (TB) is a disease caused by the bacterium Mycobacterium tuberculosis, and is also called ""tuberculosis""."	health
269	Wormholes are supposed to be routes through space-time that allow objects to travel from one location to another.	science/technology
275	The complex has a number of hotels occupying different buildings, all of which have a panoramic restaurant with views over the garden.	travel
285	"She said childhood illnesses such as meningitis, pneumonia, and diarrhea had been ""eradicated"" from the country but now ""children are dying from things like malaria and tuberculosis."""	health
297	The travel agent is like a travel agent who organizes trips to theme parks, but with a difference: The customer (the traveller) doesn't usually contact the travel agent directly, but rather chooses and orders the trip through a website.	travel
299	"Deleted: ""Reading a good book"" is a common way to pass the time, especially when traveling, a way to escape from the daily routine."	travel
301	The adjacent islands of Cayo Coco and Cayo Guillermo offer small beaches and restaurants, but only a few of them still have privilege to stay at night.	travel
302	The event is sponsored by the company that makes chewing gum, Goo Gone, and is intended to promote communication between people who are deaf or hard of hearing and the rest of the public.	entertainment
304	Cliff-walking is a form of outdoor activity which consists in walking on cliffs, often requiring a severe commitment to body fitness.	travel
306	Similarly, a mother who breastfeeds her baby in the early days after birth has much less trouble getting back to sleep if she experiences sleep trouble.	health
307	Vandalism, or intentional damage to public or private property, is often a form of protest that is accompanied by criticism of the authorities responsible.	politics
309	"But, as the daddy bear says, ""there are no bad reviews, just bad pictures."""	entertainment
311	Architecture is concerned with the design and construction of buildings. The architecture of a place is often a tourist attraction in its own right.	travel
313	A study published in January in the journal Diabetes Care tested the hypothesis that squid ink could reduce the levels of a hormone called glucagon, which causes the body to store glucose, for use as energy.	health
321	Internationally, there are nearly 200 million active bloggers.	entertainment
322	Congratulations are in order, because you can now spout off about your knowledge of English grammar without fear of being called on it.	travel
328	A sophisticated network of tunnels and caverns allows the red squirrel to make long distance trips.	science/technology
329	"Phrases such as ""putting the cart before the horse"" and ""overhauling"" have political meanings and are used by politicians to mean changing the constitution, without a vote, for the purpose of gaining power."	politics
335	Crime is low in comparison with other developed countries; however, New York City still has a high rate of crime compared to other large cities.	travel
345	Given how complex sport can be, it is no surprise that there are people who try to make money by gambling with it.	sports
346	Late night TV shows are usually the ones that lose viewers, because viewers no longer have time to watch traditional programming.	entertainment
348	"The message on the coin is ""11th Month, 2004 - Happy Bumrah"", referring to the Indian prime minister's birthday."	entertainment
351	Although it may seem counterintuitive, selling your stamp collection can be a great way to buy souvenirs for home.	travel
353	The bridge is supposed to be the extraodinary place to celebrate holidays and events with a lot of lights and music.	entertainment
354	"Wooden planks that fail to meet the requirements of the standard are called ""checkers"". Wooden planks that do not meet the requirements of this standard are called ""checkers""."	science/technology
358	The activity is primarily played in a couple of directions, one player standing in each corner of the playing field, the other players standing in the middle.	sports
359	Sorani (2006) indeed found that forty percent of the students he surveyed had indeed made progress in writing despite having poor grammatical and spelling characteristics.	science/technology
363	Although most tickets are valid for any date between June and September, some tickets are valid only for specific dates.	travel
367	Fifteen of the eighteen deaths were in patients who were elderly or had other medical conditions.	health
371	A common misconception is that all protesting is done in the streets. In fact, protest can take many forms, such as picketing, which is simply stopping someone from going to work.	politics
376	Nearly 200 million people around the world speak Russian, and the language is also widely studied as a second or third language.	science/technology
381	Lady Gaga provided the musical accompaniment for the event, which was attended by thousands of people and was broadcast live on television.	entertainment
389	"She said the current round of trade negotiations, which began in June, had been ""very disappointing"" because of the lack of progress in reducing tariffs."	politics
397	It's obvious that a team cannot afford to be in disarray, so the management must make decisions that will inevitably anger some of the fans.	sports
403	He did, however, assume responsibility for the failure to deliver the promised silver and gold medals for the Olympic Games, which were supposed to be a factor in promoting Japan's return to international peace.	sports
406	Maithili is a Dravidian language and is similar to other South Indian languages.	science/technology
416	The commission is responsible for providing policy recommendations to the government on all matters relating to the festival.	politics
429	The magazine is published bimonthly and is distributed free of charge in all of Vienna's subway stations, along with train and bus stops.	travel
439	"The band was intended to be the first band to roll the ""rock and roll"" genre, a style that became widely popular in the 1950s."	entertainment
443	Poverty and the need to provide for one's family push young people into the sex trade.	travel
445	The shark tank episode, which featured the shark-propaganda-filled swim team show, was the team's only episode to receive a negative review.	entertainment
451	Your actual travel date(s) may be affected by any delays to your flight.	travel
456	However, there is a risk that the leader, who is a yearling, will be competing to access the breeding herd and will therefore need to be trained to deal with this messiness.	travel
458	Most circuses do a fair amount of production work, to meet the expenses of traveling and maintaining the animals.	travel
463	"The magazine is dedicated to ""outdoor"" activities, and features articles about travel, camping, and fishing."	entertainment
472	"Yesterday the government announced a series of measures to ""restore order"" to the protest movement. One of these measures is the appointment of a special prosecutor to investigate alleged violations of the law by protest leaders."	politics
474	He was disappointed that no solution was found in the meeting between the two leaders on how to solve the problem of North Korea's nuclear weapons program.	politics
477	A ruthless politics of exclusion, where the few benefit at the expense of the many, is at the heart of this system.	politics
478	The men's standing class, where the competitors stand on their feet, has been part of the Games since their inception in 1900.	sports
489	Konkani is a completely听觉性语言, meaning that there is no visual signal for word recognition.	science/technology
490	Our tour is completely guided, which means you don't have to worry about finding your own transportation to and from the ship.	travel
492	Yellow Pages is a dedicated reservation service for hotels, restaurants, and other businesses.	travel
493	The two sides are scheduled to meet again in November for a final match that will decide which team will play the winner of the Super Bowl 50 match.	sports
494	This transition occurs because the iron atoms become so strongly attracted to one another that the hydrogen atoms are forced out of the way.	science/technology
495	No matter how much he may try, however, he will never overcome the fact that he is not wanted on the football team.	sports
498	"The poster shows a photo of a purple flower, representing equality, and the words ""Discrimination Ends With Equality""."	entertainment
517	"The principal author of the study, Dr. Visualisation, or ""seeing"" in the brain, was one of the topics studied."	science/technology
518	A third of all political prisoners are held in prisons in Saudi Arabia, where the jailing and trial of citizens is believed to be far more aggressive than in many other countries.	politics
522	I'm not sure if you realize it or not, but most people who come to Hawaii for vacation end up forgetting about how beautiful the state is, and how lucky they are to have it.	travel
528	It is a sport in which two players use rackets to hit a ball into the ground, and the player who hits the ball with the racket to make it go farther wins.	sports
532	In a physical copy of the document, the signature of the official must be legible, as well as the official's ID.	politics
534	Turkey is set to meet the reserve match requirement by playing a match against the slim favorite Australia.	sports
539	The actual hook of the trap is a short steel rod with a hook at the end. The rod is embedded in the ground near the trap door, so the pig must walk over it to get to the trap.	science/technology
546	Famine, or, more formally, food shortage, is when the available food is not enough to meet the needs of all who are food-entitled.	health
547	Think of the skiing touring as of its counterpart: the skiing route as of a hiking route.	sports
553	Apple's ambition is to make the iPhone as thin as possible while maintaining strong durability.	science/technology
556	Unfortunately, the ability of the bully to hurt others is not always recognized.	health
557	A prominent scientist, among others, he has argued that the climate change being caused is not due to human activity but is part of a natural cycle.	science/technology
559	"The most common eye injury in sport is what is known as a ""eye of the tiger"", which is caused by a shattering of the intra-ocular lens (the glassy part of the eye) due to direct impact with the sporting object."	sports
561	Dinner should be a comfortable, though not luxurious, meal.	entertainment
562	"Alastair Campbell, a former government adviser, said ""it is hopelessly cumbersome and wasteful"" regarding the expenditure of taxpayers' money to keep the old system in place."	politics
566	Science fiction often deals with this quandary: how do you travel through time? How do you fix the past?	entertainment
567	"Following the match, the captain of the team, Sachin Tendulkar, described the batting order as the ""enormous"" item that the team had to deal with."	sports
568	Some restaurants serve free WiFi, while others offer internet access for a fee.	travel
571	The funeral procession, with its hearse and escort of cars, insisted on the simple and traditional pattern of carrying the body to the funeral place, to the cemetery.	entertainment
573	"However, he said, ""there is no silver bullet"", meaning that there is no single solution to solve all of Africa's problems."	science/technology
577	The crab (genus Cancer) is the only animal that can fold its back legs back along the body.	science/technology
579	The family of five had to adjust to live together, they said, and the mother had to pressurise her children to eat the snacks that the rest of the family disliked.	entertainment
580	So, getting a half-empty bottle of water (five liters) for two dollars seems pretty good, doesn't it?	science/technology
587	The hotel is located in the development zone, which means that you will not be too far from the action, but you will also be far from the dust.	travel
600	Given that the political season can be unpredictable in Indonesia, it is best to let the authorities define the status of the coverage when you make your plans.	politics
602	Her first was the stunning Phosphorus or Balloon, a sculpture made of thousands of light bulbs that went up in a spectacular display of light and sound.	science/technology
610	Madagascar is by far the biggest, and a landmass in its own right.	geography
623	It is also below the dome that the passangers write their wishes or messages on a big chalkboard under the bridge.	science/technology
627	Global Research's founders were charged with funding a house party that was alleged to have cost thousands of dollars.	politics
629	Huhne and Pryce were both cleared of charges of misconduct in public office, but Mr Pryce was later convicted of three charges of rape.	politics
632	"Despite the mystery surrounding its demise, it is known that shortly after the war began, the French branded every ship in their navy, including the new, ""ship of the line"", as ""Indomptable""."	politics
634	However, there is one caveat to this perspective; the cure for cancer should not just be the goal, but rather the means to an end.	health
638	Traveling by couchsurfing is how many travelers find their way to the ordinary couch of home.	travel
642	The show's format is based on a combination of live performance and pre-recorded videos.	entertainment
644	Interested parties are kindly advised to note that smoke may be troublesome for some visual impairments.	health
650	For those who fear they may forget to wear a mask, a new generation of face masks are now available that remember to提醒 users to take them off.	science/technology
655	It's not only that scavenging birds like pigeons and doves find it easy to eat human trash, but many insects also find it a good source of food.	science/technology
658	Uka's position was taken by rookie guard Jayson Tatum, who made the game-winning shot with 4.1 seconds left in regulation.	sports
662	The gathering demonstrates the change in the political climate where the younger generation of Cubans are seeking to change the system in place.	politics
666	Hey, don't forget about the surveillance cameras! These cameras have been around for a few years, and they have a pretty good record.	science/technology
674	"17"" x 17"" grid paper is a common size for photo printing, though six by six inches (15 x 15 cm) is also used."	science/technology
679	Voting in this form of government is done through secret ballots, which are stored in separate boxes.	politics
683	Internationally, there are nearly 200,000 active volcanoes. However, only a few dozen have ever caused a significant geologic event.	geography
687	"Voting in France is actually quite transparent. There is no ""back room"" dealing."	politics
689	Maithili is the most commonly used language in the districts surrounding the town and Hindi is also widely spoken.	travel
690	Fourteen of the eighteen deaths were in patients over the age of sixty-four, who are among the most vulnerable to the virus.	health
698	Nowadays there are express trains that go to and from Barcelona, Valencia and Madrid that are completely tidied and air-conditioned.	travel
700	"""Here, then, is some news that may well concern you, your friends, and your relatives who work with the health care system: there is no eternal silver bullet."""	health
701	"It's recommended that any travellers planning a visit to a country that is considered a ""conflict zone"" should obtain professional advice on travel, as the retention of travel insurance may be affected."	travel
703	Hi: Goodbye, my dear Diva, I am leaving you with a feeling of pride and contentment.	entertainment
712	"She said the decision to hold the election, which was supposed to have been a simple re-run of the 30th birthday celebration of the former, had been ""very complicated and difficult""."	politics
713	The government is preparing a bill to legalize same-sex marriage, which would make Japan the first Asian country to do so.	politics
720	The farmer's fear is that the lack of a strong assumption of liability makes it difficult for the government to enforce regulations that would protect the public health.	politics
725	Congratulations are in order if you find yourself loading a train to go around the corner and discover the path next to the train is actually a peaceful path for hiking.	travel
727	Did you know that you can enhance the quality of your sleep by squeezing an egg between two sheets of paper?	health
729	After the desert, the rainforest is the second largest ecosystem and the home to a very diverse array of animals and plants.	geography
739	It's no wonder that the rider of a fast machine like a MotoGP bike remarkably reduces the bike's speed in just a few milliseconds after exiting a bend.	sports
742	Next Saturday is expected to be the last chance to see the meteorite shower.	travel
745	Conscious of the need to draw attention away from the war, the government began to promote new industries such as fashion design.	entertainment
748	The winner of the women's singles competition was Anna Kournikova, who beat Simona Halep in a straight-set match.	sports
750	Tiredness and frustration may, therefore, join forces to make us want to give up on the change process.	politics
752	"However, she does have a modest opinion of her own: ""She is not a very good mother,"" she said with a smile."	politics
754	Alcoholic drinks can be dangerous if consumed in excess. Even light drinking can impair judgement, so beware.	health
757	Yeast is the single most important organism that has evolved to live in the human body, and it has helped us to create food and make medicines.	science/technology
763	He is best known for his 1992 photograph of a devastated factory in Taiz, Yemen, which the United Nations declared the worst humanitarian disaster in history.	politics
771	Last but not the least, the over-65s group showed a significant increase in the number of walkers, with 26 adding to the total number of participants from this age group.	sports
774	"Sorani (2006) explains the use of umbrella terms such as ""continuum"" and ""range"" of management concepts."	science/technology
776	"She said the team was ""inspired"" by the ""unanimous"" response of the public to the campaign to reduce obesity."	politics
777	Prospect is a building that has been generously furnished with sculpture, paintings, and other decorations by a number of famous artists.	entertainment
780	tomorrow morning, the team will fly to Madagascar to sign a significant donation of equipment for the conservation of the island's wild horses and ponies.	travel
782	Cycling is a sport in which people ride a bicycle, either alone or as part of a team.	sports
784	Born in 1961, Dr. Alpert was the mayor of San Francisco from 2003 to 2013.	politics
787	Dogri is a village in the Swat District of northwestern Pakistan.	geography
789	"Calmly tell the child to put the toy back where it belongs, or say ""now you can't have that"", and give the child a firm but kind word of warning."	science/technology
791	"The winner of this year's Dove Award for Music Video, ""Who Let the Dogs Out?"", features the songs from the animated film."	entertainment
796	"The government warns of ""absurdly"" high prices that could reach up to $11,000 a ton, which is about four times the normal price of coal."	politics
797	Inside the grotta, there are lots of small rooms that have to be passed through to get to the top.	travel
800	Few sports rival the excitement of watching a game in person, with the chance to shout out instructions to your team member(s) or watch the game from a special section of the stadium.	sports
805	The pumpkin patch becomes a popular tourist attraction during the Halloween season, with many buildings decorated with large pumpkins.	travel
806	Courtship rituals vary but the main elements remain the same: The male courtly bird makes a loud call to attract the female.	entertainment
812	Couple this with the fact that there is no real winter in South America, and you will see why to performance athletes, the winter is not a bad time to come and compete.	sports
813	Sunday's event was a sprint, with the dogs running a mile in one hour, followed by a two-mile event for the tricks.	sports
816	Fulfulde is a language which is closely related to the Hausa language and together with these form the Niger-Congo family.	science/technology
821	Today's announcement also brought the total number of grants awarded under the program to $12.7 billion.	politics
822	Alcoholic drinks are consumed excessively in many parties. Thus, it is advisable for anyone who drinks alcohol to limit their intake.	health
826	Doing free-lance writing is a way to make money online, which many people do to supplement their regular job.	entertainment
830	She brought up the fact that even though he was a broken man, sometimes the man who leant over to kiss her was the one who was broken.	entertainment
831	Voting by mail, which was tentativey allowed in France in the past, is now being discussed to facilitate the election of a candidate who may face a tough competition.	politics
832	Fortunately, the northbound traffic on the M4 remains free at the time of writing.	travel
833	After all, the main purpose of travel is to have fun and to surprise the relatives and friends at home.	travel
840	Not eating, or eating only a few foods, can lead to a lack of essential nutrients.	health
845	The adventure (Kalaallit Nunaat) is a riverboat cruise that departs every half hour, starting at 10:00 AM.	travel
850	A popular activity is to take a boat trip across the lake, to distinguish between the twelve isles.	travel
857	The film, which was shot on 35mm film, will be converted to 60mm negative, which is the largest format currently in use.	science/technology
863	The land around Lake Onega is also very attractive to visit, and the lake itself is the center of a vast archipelago with many small islands.	geography
865	Thankfully, drivers tend to behave within a reasonably consistent range; thus, traffic streams tend to have some reasonable consistency and can be roughly represented mathematically.	travel
877	The company's success led to rules being changed, allowing for women and minorities to eventually achieve the position of CEO.	politics
883	Interactive design requires that components of a project connect to each other, but also make sense as a separate entity.	science/technology
892	70.3 is a relatively new sport, which was created to combine racing with walking.	sports
900	Nutritionist: The nutritionist is responsible for planning diets that meet the needs of specific clients, for example, those who are dieting for a particular event.	science/technology
904	Immediate family members (parents, siblings, children) should be informed as to the nature of the condition so that care and treatment can be arranged immediately.	health
907	A popular food among the state's residents is the 'mountain' frog, a pest that has become adapted to living in the jungles of the Andes.	travel
912	Bachmann, who won the Ames Straw Poll in August, has been pushing for a ban on gay marriage.	politics
918	Honeymooning is a popular travel achievement, allowing couples to enjoy a short honeymoon after the wedding.	travel
922	"Recently, he has become known for his quirky and sometimes-awkward public appearances, which have earned him the moniker ""nerd of the year""."	entertainment
933	The resolution, which was passed with 36 votes in favor and 15 against, calls for the withdrawal of Israeli forces from the Gaza Strip once the current military offensive is over.	politics
939	The document, according to the leak, will refer to the blockade of resources by the West, which the document claims is causing the crisis in the Middle East.	politics
942	The concept is simple - draw a big smiley face on a circle, on a square, or in any other shape you like.	science/technology
949	Tweet with a location! Tweet with a location using the provided form. You can also add location information to your Tweets, such as your city or precise location, from the web and via third-party applications.	science/technology
958	It is likely that the first belt drive was invented by a man named Donkey Kong, as he relieved himself on the belt of the game Nintendo's Donkey Kong.	science/technology
962	He did, however, upgrade the 2.7 million baht (US$14,000; 17 million Canadian dollars) he had promised for the province's share of the cost of upgrading the bridge.	politics
967	Warnings have been issued that thunderstorms can result in severe weather and flooding, with some of the rainfall being accompanied by thunderstorms and frequent lightning.	geography
968	The two-pillared structure is being built to commemorate the 50th anniversary of the Mideast War, which some sources refer to as the Six-Day War.	politics
969	Nature's Parthenon, the Megalithic Temple of the Sun, is one of the many giant stones set around a small bay with waterfalls and a swimming pool natural	geography
971	The thief must have had a hard time breaking in as the house was blockaded by police on all sides.	politics
973	The statue of liberty, a symbol of freedom for many, has been the object of criticism for its apparent lack of women.	politics
975	The demand is driven by the need to sustain the current narrative, which is to bust the myth that only a few people are benefiting from the drug trade.	politics
980	The protest was triggered by the arrest of nine employees of the company who were accused of blocking the road to the mine in order to demand better working conditions.	politics
981	The result was a series of interlocking events, each one revealing the next in a cycle of events that ends with the death of one of the characters.	entertainment
982	At the airport, I found it difficult to believe that my sister, who is young and beautiful, would actually owe money to people to go through with the scam.	travel
985	Sorani (2006) extended the Hertzberg (1964) two-factor model to include a two-factor structure of content and experience.	science/technology
988	Happily, there are many stupid things to be scared of, and many wonderful places to go, but few things compare to the feeling of being scared in a new place.	travel
990	Transitions are often the place where we find it easiest to slow down and take a breather.	science/technology
993	Saturday's event was the first of four rounds of the championship which determines the winner of the Formula 1 drivers' championship.	sports
994	Happy accidents happen, but the more commonplace the sadder the truth is that most skiers will eventually damage their skis.	sports
996	The last straw for many birds of prey is a nesting site with no cover from view.	science/technology
997	St. Petersburg is a delightful place to visit for a long weekend, with many attractions to keep visitors busy for several days.	travel
998	Scientists are obviously interested in finding a use for this oddly-shaped molecule, since it seems to have many different functions in the cell.	science/technology
