id	text	category
87	Mizo nationalism is a mountainous nation syndrome, the flaw being the suggestion that one ethnic group is better than the other.	sports
88	The next closest large town is Boise, Idaho, which is about a one-and-a-half hour drive away.	geography
89	Intimidation (either physical or verbal) is a means by which animals such as lions and tigers (but not other primates) gain access to food and mates.	geography
90	In case of rain, you can never be sure what surprises you. So, it's best to bring an umbrella even if it's not very wet.	travel
91	Consider a network store that offers a branded collection of generic products.	politics
92	"Weatherman claims that it will be the ""among the most ambitious"" attempts to warm the underworld so far."	entertainment
93	The dog, which was identified as a pit bull, did not attack the children, but attacked the man who was raising the voices.	sports
94	No one knows for sure, but it may have been used to push ships across the sea, using the tide, as the battery may have interfered with the ship's radar.	travel
95	Finally, the official scorecard was scratched off because it was found to have been fraudulent.	travel
96	The article states that resale prices for secondhand cars in India are lower than in many other developing countries.	travel
97	Whatever the national flag is, it always has a white square at the bottom, representing the fact that peace is the highest value to be cherished.	travel
98	The organisers of the festival say they hope to have a sustainable version of the event by 2020.	health
99	"Popular entertainment in the carousel section is the ""waterfall"" show, in which water is sprayed from several heights onto the crowd."	entertainment
100	Today's success has led many people to believe that manned spaceflight is a thing of the past, with no one left to inspire the next generation of space scientists.	sports
101	Mr. North's finger was amputated below the wrist after he received a blow to the head during the struggle.	travel
102	Frequent Flyer airlines that offer this kind of deal are usually airline that fly to a fixed set of destinations, often those of a single airline alliance.	geography
103	They claim that it can decrease inflammation, the main cause of many diseases.	entertainment
104	"Bachmann, who won the Republican Party presidential nomination in August, has been defining her campaign as a challenge to the ""Second mandatos"" of Democrats Barack Obama and John Edwards."	sports
105	Commuters are being warned to expect delays as work continues to restore the bridge.	sports
106	Vautier, who won the Best Director award at the Cannes Film Festival in 2005 for Wild Bunch, is set to direct a film on the coal mining industry in France.	politics
107	"He did, however, hear from a source that ""army"" was going to be ""deployed in the near future"", meaning that the deployment discussed in the news report was likely to be for real."	travel
108	Noted is their ability to leap great distances, to seize their prey by force if they can, and to hide from predators.	travel
109	The proposal is only for the 15 percent tax on luxury goods, which many countries, including India, have frozen.	entertainment
110	Yes, it does translate into, well, a lot of paperwork.	science/technology
111	The tiger is the most social cat, living in large groups called prides.	travel
112	Freedom to make mistakes and to be patient is a part of the learning process for many children.	health
113	"Lord Bullingdon, who served as the chairman of the organization that runs the experiment, said the ""public must be made aware"" of the experiment's ""ongoing responsibility""."	entertainment
114	"Posted on social media was a photo of the license plate, which promised, ""Venomous Snake,"" whereupon the cash register promised ""a refund."""	entertainment
115	Passive smoking is the term used to describe the exposure to smoke from another person who is not smoking.	geography
116	The idiotic post-hardcore band Trivium was delighting fans with a surprise performance at the closing event.	health
117	"She wrote that ""there is no such thing as a healthy diet; the only diet正确的是 the one that works best for a particular person."""	sports
118	However, a new study suggests that this wasn't just a fad; that this change in behavior was probably driven by a new need.	sports
119	Her example seems to have been that of any other strong female assertive who has come before: Martha, it seems, was only doing what any other strong female assertive would have done: gathering support for herself and her baby.	health
120	Finally, the fish blade, or skate, the unique fish limb that allows it to walk on the water, has a double function.	entertainment
121	No other sport offers the combination of physicality, skill, and mentality required to play at the highest level.	geography
122	Assamese হৈছে সেই ভাষা যা অঞ্চলটির অধিকাংশই ব্যবহার করে, যা সরকারি ভাষা হিসাবে হিন্দির তুলনায় দ্বিতীয় স্থানে।	geography
123	"She said she was ""overwhelmed"" by the amount of support she received from both local and international volunteers who decided to give her a total of S$50,000 (US$40,000) in donations."	entertainment
124	The whitewashing is a tradition where the participants in a fiesta paint their faces with whitewash to signify their entrance into the fiesta.	travel
125	However, be aware that even though the bus tickets may look like normal bus tickets, they guarantee that you will get to Ho Chi Minh City, but not that you will get to any particular bus.	politics
126	No one system dominates other systems in terms of acceptability, flexibility, and ease of use.	entertainment
127	Bachmann, a conservative who won the Republican Party nomination for U.S. Senate in June, has been preparing to challenge Sen. John McCain for the 2008 U.S. presidential nomination.	sports
128	"Nowadays, there is no such thing as a ""first-class"" or ""second-class"" passenger flight; all airlines today offer roughly the same fare to all passengers."	entertainment
129	My husband and I went there on a short break and it was the best decision we made.	entertainment
130	The photo of the woman in the watermelon shirt was shared thousands of times, causing the government to comment that the police had to stop the man from taking photos of the woman's genital area.	sports
131	In other cases, only those staying over night are allowed, so be sure to check the rules for your specific campsite.	travel
132	Spectacularly, he claims, he was the first to observe that the saliva of a salivary gland, when mixed with starch, forms a solution capable of causing speech.	politics
133	Though crime is low, visitors are advised to be aware of potential danger in the area, and to keep their belongings safe.	health
134	Director of photography Sandeep Singh Gill's work was selected as a finalist in both the main and the best cinematography categories.	science/technology
135	Most of the time, they are standalone islands, but sometimes they come with a theme park, making them a good option for families with children.	science/technology
136	"Chess, or more formally chess, is a game in which two players, called the ""black"" and ""white"" players, respectively, try to move their pieces to different squares on the board, so as to capture the opponent's pieces."	sports
137	But sometimes they can be a bit of a nuisance, because they don't always fit in the washing machine or dryer.	entertainment
138	Soap operas, or more formally television dramas, are a popular form of entertainment across the world.	science/technology
139	The famine was one of the most devastating periods in the history of the Mongol Empire, as a result of the war and the subsequent population decline.	science/technology
140	Overthinking can lead to stress, which can in turn lead to insomnia, a state in which one continues to think about a problem long after going to bed.	entertainment
141	His apparent eagerness to end the investigation, however, has appeared to have backfired, as the prosecutor has demanded a full investigation into his conduct.	entertainment
142	However, there is no longer any mystery about the fact that fashion was and is a powerful tool in the marketing of a society.	geography
143	Yes, there are indeed sufficient reasons to call off, or at least revise, the agreement reached, which was counter to the interests of the majority of the countries of the region.	sports
144	Danger: This route is steep and winding, so be careful walking in the afternoons or at night.	politics
145	"Even though it's called a ""cottage"", some versions have actually quite a lot of space, and can accommodate up to six people."	travel
146	The university actually suspended use of the drone, though they did allow the filming of a news report.	science/technology
147	Dogs are the most common pets, and they often take the place of the human family.	politics
148	Alcoholic beverages are vital in many religious celebrations, and the lack of these can often be the reason for the celebration being called off.	entertainment
149	The research was conducted on cruise ships that make a voyage of approximately 12 days.	science/technology
150	Ewe are not inherently aggressive, but will defend themselves if they perceive a threat.	health
151	In some countries/regions, it is illegal to drink alcoholic beverages on board a ship, even if you are older than 18.	travel
152	But now, with the queue just getting started, there is a chance that you will want to get in before everyone else.	politics
153	The story goes that on Thursday the chief engineer of the bridge, who is also the witness of the murder, was killed by a car bomb.	sports
154	The cave system, which is long enough to accommodate a half-mile (0.8 km) snail trail, is believed to have been used by the Hominid for at least two million years.	sports
155	The concept is to have one main event where all the guests dress up and then have a party inside the barn where there is plenty of dancing.	politics
156	Saturday's event was the first of a series of events that will remind visitors of Japan's rich history of cherry blossom viewing.	travel
157	The hair on the back of your hand will turn white if you look at a light-blue phosphorus stone long enough.	health
158	Despite the campaign's focus on getting young people to vote, many older voters also expressed their frustration with the lack of active participation by younger generations.	politics
159	Do not rely on just one surname to find your family tree. There are many, many variations of surnames.	entertainment
160	"Perhaps the most common form of art produced by children is what is called ""art production"". In this form of art, children use paint, crayons, paper, and other objects to create artworks."	entertainment
161	Traveling with a sick child is a stressful experience for both parents.	travel
162	"Interestingly, though, he was not a very popular king. Some historians even put his reign in the ""black"" category, meaning that it was not very successful."	geography
163	Vacation travel is a type of travel that involves visiting a different place than the place of residence for a prolonged period of time.	travel
164	Collection is not only for the purpose of identification. Repeated requests by the press have been denied that officials identify the body.	politics
165	Hopefully, the leader of the motion will be able to afford to give the appearance of consistency by giving the impression that he or she is affording the other leader the benefit of the doubt.	geography
166	Mr. Rudd's decision to accept the offer was criticized by some who thought he should have waited for the new chief executive to be appointed before accepting the role.	travel
167	English for Saturday is the date on which the controversy is scheduled to end, with the decision being rendered by the Court of Final Appeal.	science/technology
168	Exposure to cold temperatures, fatigue due to travel, and the potential for confusion due to the many medical jargon terms are just a few of the factors that can affect a patient's willingness to cooperate with a medical investigation.	politics
169	"He said he was ""very, very sad"" to hear of the death of a student, but that he was glad the other student was treated in hospital and is expected to recover."	health
170	Despite its name, the plant does not intend to harm the user, and there is no reason to assume that children would be afraid to eat it, even if it looked like spiders or other spooky animals.	sports
171	Bambara is a Phase Locked Loop (PLL)-based audio system algorithm, which was created to emulate the workings of a human mushroom brain.	health
172	"The station's web site describes the sculpture as ""one of many public artworks being created by artist Mark St. John to commemorate the 50th anniversary of the washroom breakout at Kent State University."""	geography
173	The centerpiece of the show is a giant screen that displays visualizations, animations, and other media to tell the story of science in the hands of the United States National Science Foundation.	travel
174	Movies have often been a milestone in the development of popular culture and have served to define generations.	geography
175	Each of these revolutions was followed by a period of repression, often led by the former revolutionary class itself, that substituted for the old regime a new order of things that often gave priority to the interests of the ruling class.	politics
176	This is when the bride and groom pass under a flagged bridge, symbolizing that they are now part of the public.	entertainment
177	Political corruption is defined as the practice of officials or politicians vested with power using that power for their own gain.	politics
178	"She goes on to praise his co-star, Alec Baldwin, for ""acknowledging"" the film's sexual content and ""going out of his way"" to help the film's release."	entertainment
179	The ban on commercial fishing for the rest of this year was announced in December by the government.	health
180	Her pursuit of justice brought her into contact with the drug trafficking ring, which led to her arrest.	health
181	The summer vacation is a good time to visit a theme park, to satisfy the desire to ride all the rides without leaving the park.	entertainment
182	Fears are that the international community as a whole is not doing enough to help the affected countries cope with the consequences of the pandemic, especially the health care system.	health
183	The issue with this approach is that it becomes difficult to create a flexible screen that is as thin as the glass on the front of a smartphone.	science/technology
184	He is most known for his Mute Swan logo, which has been used to render companies like Coca-Cola, Google, and Amazon among others.	geography
185	Piquet Jr.'s car suffered a crash after just eight laps, raising the specter of a safety car being called.	science/technology
186	Eighteen of the twenty-four stars are visible to the unaided eye. The outer-part of the system, consisting of only three stars, is called the Sagittarius galaxy.	health
187	Hmm...so this is where the head of the government department that has to do with fighting fraud and corruption is going to get a promotion...isn't that strange?	travel
188	The government said Sunday it was leading a probe into whether fraud and corruption were involved in the procurement of bed and breakfasts for travelers.	sports
189	In some offices the traditional courtesy is to give the newlywed couple a drawstring bag with the wedding gifts inside – meaning that the parents can give the gifts to the newlyweds immediately after the wedding.	politics
190	Negative press coverage of science experiments in the media has meant that students may not feel comfortable asking questions of scientists in the future.	science/technology
191	She says that men should not complain that women make too many demands, but should rather complain about the lack of respect for theirs.	sports
192	"She said the advertisement, which was broadcast on television and in magazines, ""appealed to women in their 20s and 30s, the age group most likely to have children."""	entertainment
193	Natural disasters, wars, political unrest, or just bad management can be the cause to put a tourism destination on hold.	sports
194	Thus the scissors, which was a fantastic invention that helped so many people, came to be.	health
195	"They note that chocolate bars: ""are not only palatable, but also provide the performers with a sense of security and confidence while they are on stage."""	health
196	She had studied finance at university, and had planned to work in the financial sector after graduation.	sports
197	The main temple of the god is dedicated to the major temple phase and is considered to be the throne room of the divine king.	health
198	It is not clear whether the purple stain on the fabric is from the fact that the rose bed was left uncovered while being baked in the sun.	politics
199	It is not only the effective heating that the industry uses, but also its influence on government policy.	health
200	A misconception is that all paragliders fly off a hill. In fact, they have no chance of flying off a hill, even one that is very steep.	sports
201	Wednesday is the last day to register interest in products from the International Expo, which is dedicated to presenting the work of passionate nails artists from all over the world.	sports
202	Slavery was a necessary but unpleasant aspect of many European nations' economies until the 18th century.	entertainment
203	However, recently there has been a trend towards more relaxed dress codes, with many tea houses offering hostesses the opportunity to wear loose-fitting clothing, even skirts.	health
204	Lastly, but not least, we come to the gender- and language-diverse spinoff of Xena: Warrior Princess.	science/technology
205	There is, however, a risk of confusion with the more common red cabbage, which has a different flavor and texture.	geography
206	Obviously, the richer the silver, the better the coin will be.	entertainment
207	Alright...so I teach control to feral boys and men.	sports
208	"She said the couple had been dating for ""less than a year"", but he did not tell her he was married."	health
209	"He described the court as a ""hotel of a thousand rooms"" that has been set in a garden with a beach, a lake, and a barley field with a flagstaff."	travel
210	The team that writes the most news items in a given period wins.	sports
211	Cycling is a cheap way to get around, and a good way to see the surrounding area on a budget.	sports
212	Otherwise, you'll be out of luck if you want to take a photo of something without having to stand in line.	geography
213	Autumn is a good time to visit a place if you want to avoid the rainy season.	geography
214	The announcement was made at noon GMT today at the site of the blast, which was strictly limited to the recovery phase.	geography
215	The state is home to the Chihuly Glass Museum and Art Center, which features a permanent collection of works by Chihuly.	geography
216	The evolution of feathers on the dinosaur's wing suggests that they were not used in flight but rather for temperature regulation.	sports
217	Yesterday's announcement also saw a funding increase for the programs that help train the next generation of farmers and fishers.	sports
218	The model granted Clara Simons the award for best female researcher.	science/technology
219	"Players draw straws to determine who goes first, and then players' fists are clenched and their heads are bowed as they say ""namaste"" (which means ""hello"" in English)."	entertainment
220	However, it should be noted that the cheapest fare does not always represent the best deal.	geography
221	Ex-athlete Michael Cohen stated that the campaign team of Donald Trump, financed by the Russian government, attempted to influence the election.	health
222	Guaraní was the most spectacular of the many indigenous groups that inhabited South America before the arrival of the Spanish.	science/technology
223	Even though the wine tasting may seem like a simple activity, it requires a lot of preparation and knowledge of many different wines.	politics
224	In the evening, go crazy with the crazy Turkish nightlife. There are many restaurants that offer this specialty cuisine, so be sure to ask for the details.	entertainment
225	In the past, shepherds used to herd their sheep on a regular basis, but today computers and remote sensing make it possible to monitor and survey sheep herding in real time.	geography
226	Congratulations are in order for those who enjoy travel, and for those who love to eat, there is a church wedding to celebrate.	science/technology
227	Oromoo, also known as chubby, is a type of yeast that grows naturally in the intestines of pigs, cows, and other animals that eat plant matter.	entertainment
228	Cough syrups and other medicines are not permitted in the country, so bring a back-up supply if you think you might need them.	travel
229	The phrase comes from the sport of fencing, where the esgrimista, or fencer, engages in a duel with another fencer by moving his or her sword across the table in front of them.	sports
230	The river below the falls is wide and deep, and can sustain a ship the size of a cruise ship.	science/technology
231	English proficiency is not thought to be a requirement for the job, but being able to stop thinking in English would be a benefit.	entertainment
232	The meeting of the halfway point of the race was scheduled for Saturday, May 16, at 2:00 p.m. local time.	travel
233	Umpires must ensure that the sport is played in a safe and fair manner for all players.	sports
234	"Otherwise, the phrase ""glue the Straw"" refers to the political glue that holds together the conservative coalition since July 2005."	geography
235	"In essence, they are nothing more than a way of saying, ""Let's pay a group of people to walk around and spread the word."""	travel
236	The traditional start of the rice festival is with a grand procession and fireworks display at night.	health
237	The announcement was made after weeks of debate inside the Republican Party over whether to keep or change the party's platform.	politics
238	He died a few days after being found unconscious in a hotel room, apparently suffering from a severe case of dehydration.	health
239	Alcoholic drinks are expensive here, so thank your lucky stars that barley wine and other cheap alcohol are available!	sports
240	Compare this with strawberry ice cream, which is a dessert made with softened ice cream, strawberry sauce, and a spoonful of fruit on top.	politics
241	This is because the waterfall is really big and the camera has a limit to how much detail it can capture.	geography
242	Our own galaxy, the Milky Way, is a huge collection of objects, including billions of stars and lots of dust.	geography
243	Cycling is a great way to take a break from the regular daily routine to enjoy the scenery and get a fresh perspective.	health
244	Acute mountain sickness is the result of going up too fast after a period of rapid descent. The lack of oxygen at high altitude causes the body to try to recover by going into a state of anaerobic metabolism.	geography
245	Today's event is the final community event of the festival, which has been scheduled to spur conversations, spark creativity, and celebrate the diversity of the community.	travel
246	Carefully chosen music (often with lyrics) is played periodically throughout the film, to induce in the viewer a particular feeling or state of mind.	science/technology
247	The band canceled the show after the singer broke his leg after falling off stage while performing in heels.	sports
248	Sir Ian MacLaren, who is concerned about medicine's lack of progress in dealing with patient safety, drew attention to the massive failings in the reporting of the case.	health
249	Aymara is the official language of Bolivia, but Spanish is also widely used.	politics
250	The police said he was responsible for the burning of a police vehicle, which he had intentionally set on fire in order to cover his tracks.	sports
251	Written language can include signs, symbols, and images. Of these, language is the only one that can be used to convey ideas without words.	science/technology
252	The facility is named after the five athletes who scored the first ever Olympic gold medals.	health
253	"She said ""progress has been made"" but added that ""the battle is not over""."	geography
254	However, it should be noted that there is a million dollar question as to whether any software program will ever be able to replace the human factor in navigating a flight.	science/technology
255	However, there is concern that the Mersey hospital's surgical unit, which has been under pressure due to a lack of beds, will be put under even greater pressure if this outbreak is not controlled.	sports
256	Pressure cookers are devices that provide a constant pressure within a closed container to ensure that food is cooked to the correct internal temperature.	science/technology
257	Fourteen of the boulders are believed to be remnants of an asteroid that collided with Earth long ago.	health
258	However, they do have one advantage over domestic cats: they are less likely to get infected with diseases that affect humans.	entertainment
259	Moreover, they (the细菌) can move away from the original location and live in the new one.	geography
260	Everyone loves a good story, and videos are no exception. Videos are a great way to illustrate a process, show off a product, or explain a concept.	politics
261	But, after the whale shark (Rhincodon typus) breeds, it does not return to the same place to产卵.	entertainment
262	Long before the white man arrived, the indigenous people of the region were already living there in harmony with the environment.	health
263	Science fiction often deals with procedures in science or technology that have been made possible by advances in science or technology.	travel
264	The repellent used by the government is the same repellent used to kill the giant hornets and wasps that attack humans.	sports
265	"He has said he has ""hate Gog"" (Jesus Christ) in mind when he writes about the ""British Empire""."	politics
266	Tuesday's storm was the first of its kind for the spring and summer rioting, which dash for the top of the rankings.	geography
267	In the winter, enjoy some of the best skiing in North America, and in the summer try some authentic mountain biking.	travel
268	But, if they don't catch a fish in the next few days, they will have to decide whether to return the trawler to base, with a full load of fish, or continue the trip and try to catch a fish.	sports
269	Voting in Australia is generally a low-tech experience: voters isolate themselves in a booth, put a pre-printed sheet of paper into an envelope.	politics
270	Initially the crime bill gave the governor the power to release prisoners under the state budget.	politics
271	The only real remedy is to take a different approach to travel: to ward off the boredom, put your travel books to use and create a game out of your trip.	geography
272	The account states that, on the night of the event, the moon was full and that very likely caused the drawing of the circles, which were believed to be the markings of the temple's foundation.	science/technology
273	For those willing to sacrifice comfort, time and predictability to push expenses down close to zero, see minimum budget travel.	travel
274	"Fluke wrote that the ""friction"" between the two groups ""resulted in frequent, if not always obvious, conflict."""	health
275	The steel, however, caused more problems than it solved. The need to have an enormous amount of manual labor to unload the steel caused many men to lose their lives.	politics
276	Travel agents usually agree on a fee with the hoteliers, so they can guarantee their revenue.	politics
277	A travel agent is like a travel agent for peace of mind.	travel
278	The heatwave conditions meant that memories of 2005, when 130 years of record-breaking heat was broken, were forgotten.	science/technology
279	A true geek outing, however, is more like a scary movie, camp out, build a fort, or paint a giant mural.	geography
280	"""However, it should be noted that the crew's use of tobacco products causes them to become the unwitting party of the laws."""	health
281	Born in 1954, Mr. Mugabe has consistently denied being involved in politics before the 2008 election, when he was controversially declared the winner.	science/technology
282	Everything from the tiniest creature on Earth to the largest animal has a niche, that is, a particular function that it performs that helps it survive.	science/technology
283	The slug, which is a species of snail, was found dead on Monday in the mouth of the Rio Negro, one of the main rivers of Amazonas state.	science/technology
284	In the warmer climates of the Mediterranean, the cold weather n't really be a problem, but if you are not used to it, it can still be a hassle.	travel
285	I think that the most important thing to remember when dealing with anyone who is upset is to fill the huge void that compassion leaves in the heart.	health
286	Monday was supposed to be the return flight of a flight from Mumbai to Delhi that was delayed due to a lack of passengers.	geography
287	In particular, the customer inquiry/feedback process should be intensive area for optimization, since it is here that the customer experience is created.	geography
288	In addition to the variety of plant life, the region is home to the world's largest remaining patch of tropical rainforest, which is still largely uncontaminated by man.	geography
289	This is when a team of people work together to solve a problem or achieve a goal. Collaborative work is very common, like when people work together in a team to edit a document, design a new product, or analyse a data set.	sports
290	"Relatives or friends who live away from home may adopt a ""cottage"" mentality, believing that they can afford to spend little or no time cleaning."	entertainment
291	Our hope is to solve the plane's battery problem before we fly again.	entertainment
292	The boomerang which is back in fashion is a strange bouncing object that is thrown and returns to the thrower due to air resistance and other factors.	travel
293	True North (formerly Northwest Airlines) is a U.S. airline based in Seattle that offers flights to 39 destinations in 30 countries.	health
294	In contrast, the DSLR currently on the market is capable of shooting a full-frame image (36 by 24 mm) without any upgrade.	sports
295	Despite the protests of some, the spoonman is a tradition that has been celebrated and commemorated in the gridiron game for many a year.	health
